"node","type"
"ANAPC4",2
"BCLAF1",2
"DNAJC16",2
"PHB2",2
"DNAJC8",2
"DDX46",2
"CHERP",2
"ERBB3",2
"CHP1",2
"SMN1",2
"STAT3",2
"BCL2",2
"PIN1",2
"COX6C",2
"CARM1",2
"PRPF40A",2
"ABCD3",2
"ARID1B",2
"MATR3",2
"CASP7",2
"DIMT1",2
"GATAD2A",2
"PLRG1",2
"EIF3I",2
"ESRP1",2
"SRSF7",2
"DDX42",2
"DDX51",2
"MCPH1",2
"MIR9-2",2
"PPP2R1A",2
"SLC9A3R2",2
"FAU",2
"RPL37A",2
"ATP1A1",2
"PTEN",2
"MAVS",2
"ATP6AP2",2
"RELA",2
"CDK4",2
"BSG",2
"BCAP31",2
"IRS1",2
"FBXW7",2
"IQGAP1",2
"PPIE",2
"RPA2",2
"HDGF",2
"PARK2",2
"THRAP3",2
"HIST3H3",2
"FBXO6",2
"HNRNPF",2
"CFL1",2
"CALCOCO2",2
"ITGA4",2
"DDX17",2
"PTPN11",2
"RAP1B",2
"RPS25",2
"RALA",2
"PPP5C",2
"CKAP4",2
"CSTF3",2
"ARAF",2
"MYO1E",2
"PHF7",2
"UBE2A",2
"PITPNM3",2
"RPS4X",2
"CASK",2
"POT1",2
"PML",2
"NRAS",2
"AIMP1",2
"PHB",2
"PRKAR1A",2
"RPS11",2
"NSF",2
"METTL14",2
"FLOT1",2
"MCL1",2
"GSPT1",2
"GPKOW",2
"IBTK",2
"ELAC2",2
"RBM8A",2
"IGF1R",2
"CCT2",2
"PRPF4",2
"PAK2",2
"PARVA",2
"MUC1",2
"DUSP14",2
"GORASP2",2
"POLA1",2
"RPL3",2
"TRIM25",2
"PSMB6",2
"RPS18",2
"LZTR1",2
"CDKN2A",2
"JMJD4",2
"CIRH1A",2
"AKAP9",2
"MIR19A",2
"BMS1",2
"AHCTF1",2
"IMP4",2
"LSM3",2
"ATP1B1",2
"DARS",2
"PFDN5",2
"EMC7",2
"AKAP5",2
"TXNL4A",2
"BCL2L13",2
"DCUN1D1",2
"G3BP1",2
"PDGFRB",2
"CEP55",2
"NHLRC2",2
"CDC42EP4",2
"DUSP22",2
"PKM",2
"UBE2D1",2
"GNB4",2
"IRS4",2
"SCARNA22",2
"ATP2B4",2
"MAGI1",2
"MED12",2
"AP2M1",2
"PI4KA",2
"ATG7",2
"RPL12",2
"SEPT9",2
"UBA1",2
"RIOK1",2
"ATXN7L3",2
"RAC1",2
"GLI3",2
"GABPA",2
"IRAK1",2
"RAF1",2
"EIF3C",2
"LYN",2
"CAMK2G",2
"LMO7",2
"IQCB1",2
"SUV39H2",2
"SNRPA1",2
"MAGEB1",2
"SF3B3",2
"FAM50A",2
"RAP1A",2
"KLC1",2
"PSMB3",2
"SPTBN1",2
"EGLN1",2
"TNRC18",2
"ARHGEF26",2
"CWC22",2
"C1orf131",2
"PA2G4",2
"ABCC1",2
"ATF2",2
"IKZF3",2
"RPL15",2
"DNM1L",2
"EIF6",2
"TNIP2",2
"AAAS",2
"KTN1",2
"CDKN1A",2
"TANGO6",2
"GPRC5A",2
"MRE11A",2
"HMOX2",2
"THOC1",2
"CCDC114",2
"RPE",2
"SUPT16H",2
"MTCH2",2
"RPL31",2
"CDCA8",2
"CXCL8",2
"DHX9",2
"SNRNP70",2
"EIF4A3",2
"HSPB1",2
"VAPB",2
"QKI",2
"RAD51AP1",2
"RPS14",2
"CYB5B",2
"JAM3",2
"NOL3",2
"POLR2B",2
"SFN",2
"G3BP2",2
"SYNCRIP",2
"PSMA3",2
"RPL22",2
"TARDBP",2
"RPL26",2
"GOLIM4",2
"GTPBP4",2
"HLA-A",2
"ATP5O",2
"CAPZB",2
"ERH",2
"SOCS3",2
"USP32",2
"NUP205",2
"BUD31",2
"NR5A1",2
"INSR",2
"CLP1",2
"EPB41L2",2
"NKRF",2
"UBQLN2",2
"EHD1",2
"LSM2",2
"ANXA5",2
"AIMP2",2
"GSK3A",2
"ALKBH3",2
"MAP4K2",2
"EIF1",2
"CTCF",2
"ERLIN2",2
"MIR9-3",2
"IARS",2
"CCT3",2
"SEPT11",2
"DHX15",2
"INTS3",2
"FAF2",2
"TP53BP1",2
"SKIV2L2",2
"PIP4K2A",2
"DNM3",2
"GOSR2",2
"KDM5B",2
"CATSPER1",2
"ACAA2",2
"PABPC1",2
"RANBP9",2
"KMT2A",2
"BLZF1",2
"RPS6",2
"WDR77",2
"CAMK2A",2
"CUL4B",2
"SAP18",2
"P2RY6",2
"NOC2L",2
"PPP2R5E",2
"DAG1",2
"KHDRBS1",2
"EIF4A1",2
"KAT2B",2
"CAMK2B",2
"NPRL2",2
"GRK6",2
"BUB3",2
"SEC23B",2
"PSME3",2
"FLVCR1",2
"NEDD1",2
"ANKRD11",2
"PSEN1",2
"FCHO2",2
"PCBP2",2
"MRPL30",2
"KDM3B",2
"NAE1",2
"CISD2",2
"HIST2H3C",2
"DCTN2",2
"TLDC1",2
"FAM91A1",2
"PINK1",2
"PPP2R5D",2
"RAD51",2
"RBX1",2
"IQGAP2",2
"METTL3",2
"SRPK1",2
"CAMK2D",2
"HNRNPK",2
"HNRNPUL1",2
"PPP1CB",2
"TMEM115",2
"CD2BP2",2
"SNRPD1",2
"EED",2
"MTM1",2
"PKP3",2
"GTF2B",2
"SCAMP3",2
"MCM5",2
"SMARCC1",2
"NCAM1",2
"C9orf72",2
"MRPS11",2
"LDHB",2
"LARS",2
"PEBP1",2
"IARS2",2
"DSC3",2
"MEMO1",2
"GNL3L",2
"FYN",2
"RASSF1",2
"MAGOHB",2
"RPL35A",2
"URI1",2
"ELAVL2",2
"CPSF6",2
"HSP90AB2P",2
"FAM131B",2
"PAWR",2
"TMED10",2
"ACTR2",2
"MIR122",2
"MAB21L2",2
"HEY1",2
"COPE",2
"RAB1A",2
"CRBN",2
"MID1",2
"FAM129B",2
"NSA2",2
"IFIT1",2
"IPO11",2
"PSMD2",2
"ERBB2",2
"CCDC6",2
"MTF1",2
"CORO1C",2
"FDXR",2
"SRPK2",2
"SRP14",2
"APBB1",2
"CAP1",2
"PKP4",2
"IL1RAP",2
"DDX27",2
"LEMD3",2
"IL7R",2
"RPS27A",2
"ARL4A",2
"SAFB",2
"HNRNPH2",2
"JAK1",2
"CSTF1",2
"SFPQ",2
"CPD",2
"RNMTL1",2
"RPL17",2
"IPO5",2
"AHSA1",2
"ATR",2
"EIF3D",2
"HMGCR",2
"IFIH1",2
"ATP5C1",2
"IRF4",2
"FIP1L1",2
"DDX20",2
"ACTG1",2
"NOS2",2
"FGFR1",2
"OAS3",2
"PRPF19",2
"TPD52L2",2
"JAK3",2
"ATP5B",2
"GRAP2",2
"PABPN1",2
"SLC30A6",2
"ABCF1",2
"SEC13",2
"TRAF6",2
"MAPK8",2
"RP2",2
"SERPINB5",2
"PRPF8",2
"SEC22B",2
"SHISA2",2
"ITM2B",2
"CDK16",2
"TRIM28",2
"ARHGAP21",2
"EML4",2
"SCAP",2
"ETF1",2
"NF1",2
"IRS2",2
"PTPN6",2
"STX12",2
"NAPA",2
"DTNA",2
"TIAM1",2
"NUP93",2
"SYVN1",2
"TRAPPC1",2
"ATP2B1",2
"MPDZ",2
"ERG",2
"SEC61A1",2
"LSM6",2
"RPA1",2
"CTNND1",2
"GTF2A1",2
"PPP2R1B",2
"NDC1",2
"CPSF7",2
"VCAM1",2
"INA",2
"CASP1",2
"MIR106A",2
"CCAR1",2
"MIR19B1",2
"NFKB1",2
"C16orf72",2
"INO80E",2
"MIR106B",2
"ERCC2",2
"SLC1A5",2
"RPS6KA6",2
"DYNLL2",2
"RPF2",2
"CDCA3",2
"BRE",2
"ICAM1",2
"CHCHD3",2
"DNAJA3",2
"TSC1",2
"ASPM",2
"TKT",2
"APLP2",2
"CD44",2
"ACACA",2
"ADCY6",2
"NOTCH1",2
"EMC8",2
"ABCF2",2
"LSM8",2
"GPI",2
"CDC27",2
"PKP2",2
"MAPK3",2
"MAP4K4",2
"DPH5",2
"TOP1",2
"MIR222",2
"SPTAN1",2
"RAB2A",2
"CSNK1A1",2
"LRRC32",2
"CDIPT",2
"EEF1E1",2
"GEMIN6",2
"KIAA1715",2
"NUP107",2
"AUP1",2
"ACSL3",2
"MAP2K1",2
"PLEKHO1",2
"RAP1GDS1",2
"POLR2I",2
"MIR92A2",2
"EIF4G3",2
"MIR206",2
"ERCC3",2
"BAIAP2",2
"DTD1",2
"CD276",2
"MTDH",2
"GNG5",2
"HNRNPDL",2
"TFIP11",2
"HIPK3",2
"MLF2",2
"FGA",2
"C17orf89",2
"SF3B1",2
"MRPL37",2
"LGR4",2
"EIF5",2
"PGK1",2
"FOS",2
"KIAA1549",2
"RICTOR",2
"S100A8",2
"PHGDH",2
"TPT1",2
"RNF40",2
"PDHB",2
"IKBKAP",2
"SMARCA4",2
"MIR18B",2
"MARK2",2
"EFNB3",2
"EIF4G1",2
"RPS2",2
"ANKRD13C",2
"CPNE8",2
"MAGOH",2
"SND1",2
"RFT1",2
"RBMX",2
"PPP4C",2
"NDUFA13",2
"C5",2
"IGF2BP3",2
"CASC3",2
"TAF1",2
"HSDL2",2
"TMPO",2
"MIR21",2
"ARHGAP35",2
"MPP7",2
"FANCA",2
"NHEJ1",2
"ATP6V0D1",2
"ARHGAP32",2
"PIK3R3",2
"SRSF3",2
"EEFSEC",2
"KLF16",2
"DDX24",2
"SBF1",2
"TMOD3",2
"AGER",2
"FGFR2",2
"MIR10B",2
"COPB1",2
"GRPEL1",2
"CFAP20",2
"RPL36",2
"MIR128-1",2
"MBOAT7",2
"IGLL5",2
"RAB27A",2
"CRNKL1",2
"SRPRB",2
"KSR1",2
"NUBP2",2
"RPL30",2
"MARS",2
"FLII",2
"CACNA2D2",2
"NSDHL",2
"WRN",2
"RPL5",2
"MIR16-2",2
"CDC42BPA",2
"SRSF6",2
"CCT8",2
"NCAPD2",2
"PSMD12",2
"ARL6IP5",2
"MIR7-2",2
"SPECC1",2
"BAG4",2
"CASP10",2
"PRKCI",2
"TBK1",2
"BCL2L1",2
"TIMM50",2
"SAMM50",2
"UBE2R2",2
"SLC6A8",2
"NBN",2
"DDX23",2
"MUC20",2
"SRSF1",2
"MPRIP",2
"ALYREF",2
"CDCA5",2
"MX1",2
"IRAK4",2
"PPIF",2
"SMURF1",2
"SLC30A7",2
"C2CD2L",2
"CYFIP1",2
"NAA10",2
"CPSF1",2
"HK1",2
"CYCS",2
"MAP2K7",2
"MFHAS1",2
"PRKCZ",2
"C1R",2
"DIP2B",2
"DHX16",2
"POLR2L",2
"SRRM1",2
"DENR",2
"BCL2L11",2
"MYD88",2
"LSM4",2
"DCTN4",2
"CAMLG",2
"API5",2
"VAPA",2
"MIR29C",2
"GNB3",2
"MIS18A",2
"TRIP12",2
"SPAST",2
"COBL",2
"MIR19B2",2
"IL1A",2
"SRSF10",2
"ECM1",2
"SMC1A",2
"YWHAZ",2
"CD4",2
"FUNDC2",2
"SYK",2
"PIK3R1",2
"PAK4",2
"PAK1",2
"TPR",2
"RPS7",2
"CD274",2
"ISY1",2
"LUC7L2",2
"MIR200B",2
"MAPK10",2
"ARF6",2
"EIF1AD",2
"PRKCA",2
"LPAR1",2
"GOSR1",2
"KCMF1",2
"ADH6",2
"MIR29A",2
"PIK3R2",2
"EIF2S1",2
"PSMB4",2
"ARL13B",2
"DDX47",2
"DDX58",2
"MYO1B",2
"SAE1",2
"FOXR1",2
"GMPS",2
"PSMD13",2
"LTN1",2
"SSB",2
"ANAPC2",2
"NF2",2
"PSMA1",2
"DEPDC1B",2
"LINC00839",2
"FDPS",2
"EXOC1",2
"PRKCD",2
"CCL5",2
"GNAI1",2
"DGCR14",2
"NDRG3",2
"PTMA",2
"PRMT5",2
"KRIT1",2
"POLR3A",2
"RAP2C",2
"MIR155",2
"RPS6KA5",2
"DOCK8",2
"EFR3A",2
"ITGA6",2
"PHAX",2
"PLK1",2
"PPP2CB",2
"U2AF2",2
"EPHA1",2
"UQCRC2",2
"COPS8",2
"HMGB1",2
"LDB1",2
"DLG4",2
"NDRG1",2
"MIR214",2
"GTF2E2",2
"FGFR4",2
"GLE1",2
"RPS6KB2",2
"TOLLIP",2
"CFB",2
"CASP4",2
"MB21D1",2
"PPP1R8",2
"MVB12A",2
"CD46",2
"GNB2",2
"STK11",2
"POLE2",2
"SLC7A11",2
"RPL32",2
"CD209",2
"AP4S1",2
"ADD2",2
"PLA2G2A",2
"MORC2",2
"IGSF8",2
"RBM22",2
"IPO7",2
"ARPC3",2
"PREX1",2
"RBFOX2",2
"MIR92A1",2
"ANAPC10",2
"RAB6A",2
"TNF",2
"FAM71E1",2
"MET",2
"ASB2",2
"IREB2",2
"FGF2",2
"BCAS2",2
"OTUB2",2
"PTK2",2
"NFYB",2
"EIF3G",2
"ACSL4",2
"MIR363",2
"DIDO1",2
"ABCB1",2
"MYH9",2
"MIR200A",2
"SAMSN1",2
"LCP1",2
"KLRG2",2
"MNDA",2
"DLG1",2
"BRAP",2
"PDGFRA",2
"SERPINH1",2
"NEK2",2
"RANGAP1",2
"FERMT2",2
"SNX2",2
"TNIK",2
"MIR143",2
"LRRC59",2
"MIR20A",2
"TOMM70A",2
"IRF2",2
"EFNB2",2
"NOP10",2
"OIP5",2
"CCDC25",2
"ATP6V1G1",2
"MDH2",2
"SRP54",2
"PLEKHA5",2
"IRF3",2
"BMP4",2
"HBEGF",2
"SMAD4",2
"LTA4H",2
"BCS1L",2
"ALK",2
"RBM17",2
"SPG21",2
"FGF11",2
"SOD1",2
"IGF2R",2
"MMGT1",2
"QARS",2
"MIR205",2
"JUP",2
"DOK2",2
"TERT",2
"PACS1",2
"SLC15A1",2
"POLR2D",2
"C1S",2
"CSF2RB",2
"HTATSF1",2
"ARPC2",2
"NFX1",2
"SQSTM1",2
"DRG1",2
"SNRNP200",2
"EPN2",2
"EI24",2
"KARS",2
"C5orf15",2
"DYNC1LI2",2
"GRIN2B",2
"MIRLET7F1",2
"SNX5",2
"IRF7",2
"GAB2",2
"SSBP1",2
"FAM126A",2
"MIR9-1",2
"MIR98",2
"CYP51A1",2
"MAPK9",2
"KIF4A",2
"UBE2I",2
"BRF1",2
"PAF1",2
"RBFOX1",2
"VAMP8",2
"PTRH2",2
"SPCS1",2
"POLR1A",2
"LIN7C",2
"UBE3C",2
"TNS3",2
"TLR9",2
"PPAN-P2RY11",2
"HCK",2
"ITGB3",2
"AAMP",2
"DHCR7",2
"ANAPC1",2
"MIRLET7D",2
"OCLN",2
"RHOA",2
"GTF2E1",2
"MRPL49",2
"CTNNA1",2
"DNM2",2
"ZBTB7A",2
"FRAT1",2
"PSMC3",2
"TRIM39",2
"YWHAG",2
"EPB41L3",2
"MARCKSL1",2
"ITM2A",2
"TMEM109",2
"SNRPE",2
"UBL4A",2
"UBB",2
"GABPB2",2
"HBZ",2
"ZMYM2",2
"TAF15",2
"SHFM1",2
"COPS2",2
"LLGL2",2
"CYB5R1",2
"CEP104",2
"SREK1",2
"PDHA1",2
"TRPM7",2
"KIRREL",2
"RPL18",2
"RAB11B",2
"NGFR",2
"RPS6KA1",2
"STT3B",2
"IFIT2",2
"MAPK13",2
"NOTCH2",2
"HGF",2
"PTPRA",2
"SOS1",2
"NTRK2",2
"CSTF2T",2
"RASAL2",2
"MIR15A",2
"RBBP6",2
"RBBP5",2
"PRPF6",2
"SUGP1",2
"IFNAR1",2
"PIK3CG",2
"IFNAR2",2
"ROR1",2
"PPT1",2
"PRPF38A",2
"RPS6KA3",2
"ABHD12",2
"PTBP2",2
"PVRL1",2
"COX6B1",2
"COX7B",2
"IFNA10",2
"PRCC",2
"LMAN1",2
"ITGB6",2
"EMID1",2
"HLA-C",2
"C6",2
"SNRPB2",2
"STX6",2
"GNAQ",2
"RPL8",2
"KMT2E",2
"INADL",2
"UBE2L6",2
"PSMD5",2
"PUF60",2
"CCDC115",2
"SEMA4C",2
"SRSF4",2
"PLCD1",2
"SNAP23",2
"EXOSC4",2
"TOR1AIP1",2
"MAP2K2",2
"GNA12",2
"CDH5",2
"EHBP1",2
"NOL8",2
"BTK",2
"IFIT3",2
"CDC40",2
"DHRS7",2
"PHLDB2",2
"TBC1D5",2
"SAP25",2
"DNTTIP1",2
"FERMT1",2
"CDKL5",2
"PDGFB",2
"HOXB7",2
"HMGA2",2
"CCDC88A",2
"TYMS",2
"CNP",2
"ANO6",2
"BIRC5",2
"SPCS2",2
"AGGF1",2
"TRA2A",2
"NUP98",2
"MVD",2
"SOX4",2
"MIR15B",2
"ENY2",2
"NELFB",2
"SPRED1",2
"NADK",2
"HOXB5",2
"BRD2",2
"MTMR10",2
"UBE2M",2
"POLR2H",2
"USE1",2
"C1QB",2
"RAB11FIP1",2
"PHF6",2
"LAMTOR5",2
"PAFAH1B2",2
"THOC6",2
"SMARCB1",2
"OSBPL10",2
"STAT1",2
"TMED2",2
"ATP13A3",2
"PLEKHA1",2
"PHF5A",2
"ARHGAP31",2
"MED9",2
"DDRGK1",2
"RPAP1",2
"COPS7B",2
"NKX2-1",2
"SF3A1",2
"YAE1D1",2
"CLCN7",2
"FGF19",2
"CTNNBL1",2
"CA12",2
"KPRP",2
"SPATA5",2
"ATP6V0C",2
"IL6ST",2
"MARCKS",2
"MIR18A",2
"MIR29B2",2
"SEPT5",2
"PCF11",2
"PFKP",2
"CACHD1",2
"TCEA1",2
"LSM7",2
"NCBP2",2
"STX10",2
"RBM14-RBM4",2
"KANSL2",2
"MIR16-1",2
"LSM11",2
"CD14",2
"SEC61B",2
"MIR17",2
"CRNN",2
"TRMT61B",2
"YAP1",2
"ORC2",2
"KIN",2
"MIR451A",2
"WDR62",2
"HARS",2
"SNAP47",2
"PPFIA1",2
"COLEC10",2
"S100A16",2
"F11R",2
"RPS3",2
"PLEKHA2",2
"IRAK2",2
"KIAA0391",2
"LNPEP",2
"COCH",2
"SF3A2",2
"RPS28",2
"CWF19L1",2
"MAP1S",2
"TACC1",2
"ANAPC11",2
"HMGN2",2
"SNRPA",2
"SNRPB",2
"LPCAT1",2
"IL1RN",2
"CCNH",2
"IRF1",2
"SPAG1",2
"MIR20B",2
"NUMB",2
"EIF4EBP2",2
"VPS26A",2
"MIR34B",2
"C2orf72",2
"RTN2",2
"FLOT2",2
"UBASH3B",2
"PTGS2",2
"CDC42BPB",2
"RUNX3",2
"WDR20",2
"EFR3B",2
"MIR1-2",2
"CHMP6",2
"LINC01554",2
"PLSCR1",2
"RBM5",2
"STOM",2
"SYF2",2
"SCRIB",2
"C1orf27",2
"POLR3F",2
"RFC5",2
"PARD3",2
"SRRT",2
"ITGA2B",2
"RER1",2
"EPB41",2
"PCBP3",2
"FKBP3",2
"SOAT1",2
"SEPT7",2
"KSR2",2
"EPHB2",2
"FAM171A2",2
"KDF1",2
"IRF5",2
"RPS9",2
"CWF19L2",2
"ADD3",2
"MFN1",2
"MBNL1",2
"PREB",2
"PARP12",2
"IL2RG",2
"PRKCE",2
"PLEKHA7",2
"FGF23",2
"FGG",2
"RANBP10",2
"DNAJC17",2
"PPIL4",2
"FGFRL1",2
"BCAS3",2
"ABCC2",2
"ACVRL1",2
"STX8",2
"PPAP2B",2
"SRC",2
"IMP3",2
"MIR29B1",2
"SLC33A1",2
"MPHOSPH10",2
"STK10",2
"DCAF4L2",2
"U2SURP",2
"PRKCB",2
"RBM39",2
"TOMM22",2
"XPO1",2
"SMARCE1",2
"NTRK3",2
"GTF2F2",2
"HSPA14",2
"HEPH",2
"ADAMTSL5",2
"SF3B6",2
"SRSF11",2
"NDUFA9",2
"SNRPF",2
"NOS1",2
"SLC4A8",2
"RALGDS",2
"MIR199A2",2
"RPF1",2
"TTC31",2
"XAB2",2
"PPAT",2
"UBA52",2
"NEK1",2
"S100P",2
"ROCK2",2
"FAM83D",2
"SF3B4",2
"TBL1XR1",2
"SLC6A15",2
"VCL",2
"KDSR",2
"ANKRD26",2
"XRCC6",2
"EGF",2
"NUDT21",2
"CDKAL1",2
"DSG2",2
"POLE",2
"FGF1",2
"CLEC11A",2
"SNRNP27",2
"CNKSR2",2
"IL2RB",2
"TOR1AIP2",2
"RAB23",2
"PELI3",2
"JPH1",2
"C4BPA",2
"EPB41L5",2
"MIR107",2
"RAPGEF2",2
"EXD2",2
"SOCS1",2
"POR",2
"SRPR",2
"C4A",2
"FGF7",2
"ISCA2",2
"CWC27",2
"C3",2
"AFTPH",2
"SNAI1",2
"SPRED3",2
"SSR1",2
"RASA1",2
"GCFC2",2
"CSTF2",2
"USP33",2
