"node","type"
"HSPA1B",2
"IRS2",2
"METTL21B",2
"NAPA",2
"EPAS1",2
"RPA1",2
"PSMA7",2
"CAMKK1",2
"VCAM1",2
"COPS7A",2
"NFKB1",2
"LSM1",2
"FLT4",2
"RPS6KA6",2
"ALG2",2
"DYNLL2",2
"SH3RF2",2
"ITGAV",2
"EIF3H",2
"MBP",2
"ATG5",2
"DNAJA3",2
"TSC1",2
"MKS1",2
"HYOU1",2
"ASB3",2
"BAD",2
"ADRBK1",2
"MAPK3",2
"MAP4K4",2
"CDK3",2
"PPP4R2",2
"TTR",2
"SPTAN1",2
"RB1",2
"CSNK1A1",2
"EDRF1",2
"TIRAP",2
"FOXO3",2
"TMEM216",2
"MAP2K1",2
"ATF3",2
"AMHR2",2
"BAIAP2",2
"MTDH",2
"HTR2C",2
"MLF2",2
"HADHA",2
"MAP1LC3A",2
"PGK1",2
"HAUS7",2
"RICTOR",2
"S100A8",2
"PCGF1",2
"NRP1",2
"RNF40",2
"IKBKAP",2
"CKS2",2
"LAMP2",2
"TCTN1",2
"CSNK1D",2
"CEP164",2
"TRADD",2
"UBE2V1",2
"ACTR1A",2
"LDHA",2
"SND1",2
"PRPF4B",2
"PPP4C",2
"AARS",2
"GSTP1",2
"TMPO",2
"ELMO1",2
"FANCA",2
"PYGL",2
"MKX",2
"GABARAP",2
"RCAN1",2
"TERF2",2
"LIMK2",2
"CAV3",2
"FLNA",2
"PRKAB2",2
"NRBF2",2
"NBR1",2
"PSAT1",2
"GRPEL1",2
"FAM83H",2
"PSMD10",2
"CERS2",2
"AGO2",2
"RAD23A",2
"CRY2",2
"TRIM21",2
"KSR1",2
"KATNA1",2
"CYB5R3",2
"BMX",2
"TRAF5",2
"FLII",2
"FBXL8",2
"RTN3",2
"CHORDC1",2
"PSMD1",2
"LAMA4",2
"RPL5",2
"AHI1",2
"TCEB2",2
"DDX60",2
"CCT8",2
"DAPK3",2
"ALMS1",2
"HOMER3",2
"TGFBR2",2
"FBXO3",2
"PIK3C3",2
"TJP1",2
"IPPK",2
"ARL6IP5",2
"HSPA2",2
"USP19",2
"HSP90AA5P",2
"NDE1",2
"BAG4",2
"MAP2K3",2
"COMMD7",2
"CASP10",2
"DYNC1LI1",2
"TXNDC5",2
"PRKCI",2
"PMF1",2
"TBK1",2
"BCL2L1",2
"RAD21",2
"FOXA1",2
"PAFAH1B1",2
"MAP1LC3B",2
"EXOC8",2
"MAGED2",2
"SLC25A13",2
"IRAK4",2
"P4HA1",2
"PPIF",2
"AGO4",2
"GABARAPL2",2
"RAB7A",2
"MAP4K1",2
"CYFIP1",2
"CD40",2
"HK1",2
"CYCS",2
"MAP2K7",2
"PRKCZ",2
"FKBP5",2
"CDKN2B",2
"CDKN1B",2
"TAB1",2
"BCL2L11",2
"MYD88",2
"DCTN4",2
"VAPA",2
"PKN2",2
"DUT",2
"DZIP3",2
"SPAST",2
"MDM4",2
"TRIM41",2
"SMC1A",2
"YWHAZ",2
"CD4",2
"PIK3R1",2
"PIM2",2
"PAK1",2
"CXXC1",2
"HLA-DRB1",2
"FBXL12",2
"PRKCA",2
"LPAR1",2
"NSL1",2
"HYPK",2
"RNF41",2
"PSMD4",2
"DOCK1",2
"EIF2S1",2
"IRGM",2
"RAN",2
"DDX58",2
"ANAPC2",2
"PACRG",2
"NF2",2
"SKP1",2
"GRHPR",2
"PRKCD",2
"KAT2A",2
"CCND2",2
"RPS16",2
"AASS",2
"MZT2B",2
"FRK",2
"PRMT5",2
"RIPK2",2
"RPS6KA5",2
"LRRK1",2
"HIPK4",2
"PLK1",2
"LIMK1",2
"DNAJB1",2
"FAM162A",2
"U2AF2",2
"EPHA1",2
"UQCRC2",2
"HMGB1",2
"NDRG1",2
"PRKAA2",2
"FGFR4",2
"PSG1",2
"RPS6KB2",2
