"V1","V2"
"TMEM67","C2CD3"
"TMEM67","YWHAE"
"TMEM67","PRKAR2B"
"TMEM67","PCNT"
"TMEM67","MARK4"
"FBXO17","FBXO9"
"FBXO17","WWP1"
"FBXO17","SPSB1"
"FBXO17","WSB2"
"FBXO17","KLHL25"
"FBXO17","SPSB3"
"FBXO17","TRIM36"
"FBXO17","ASB17"
"FBXO17","UBE2N"
"FBXO17","VHL"
"FBXO17","UBE3A"
"FBXO17","TRIM50"
"FBXO17","FBXL2"
"ENC1","KLHL25"
"ENC1","NUDCD3"
"SCAMP1","UBE3A"
"PRKD1","PRKCG"
"ELMO2","WASF1"
"ELMO2","NCKAP1L"
"ELMO2","SHB"
"ELMO2","BRK1"
"MCF2","RHOBTB1"
"MCF2","RHOBTB2"
"SCLT1","SFI1"
"SCLT1","TTBK2"
"SCLT1","SSNA1"
"SCLT1","KIF24"
"SCLT1","TP53BP2"
"SCLT1","SDCCAG8"
"SCLT1","SSR3"
"SCLT1","C2CD3"
"SCLT1","YWHAE"
"SCLT1","BRK1"
"SCLT1","SIRT2"
"SCLT1","PRKAR2B"
"SCLT1","PCNT"
"SCLT1","MARK4"
"SCLT1","UNC45A"
"SCLT1","TMEM67"
"MZT2A","SFI1"
"MZT2A","TUBG2"
"MZT2A","TUBGCP5"
"MZT2A","SSNA1"
"MZT2A","SDCCAG8"
"MZT2A","TUBGCP4"
"MZT2A","YWHAE"
"MZT2A","PRKAR2B"
"MZT2A","PCNT"
"MZT2A","MARK4"
"CALD1","VMP1"
"CALD1","WTAP"
"SOCS6","KLHL1"
"SOCS6","WDTC1"
"SOCS6","TYK2"
"SOCS6","FBXO9"
"SOCS6","SPSB1"
"SOCS6","WSB2"
"SOCS6","KLHL25"
"SOCS6","CSF2"
"SOCS6","SPSB3"
"SOCS6","SUGT1"
"SOCS6","ASB17"
"SOCS6","VHL"
"SOCS6","FBXO17"
"SOCS6","SCAMP1"
"ROR2","NGF"
"TCTN3","VMP1"
"TCTN3","SFI1"
"TCTN3","TMEM43"
"TCTN3","TTBK2"
"TCTN3","SIGMAR1"
"TCTN3","SSNA1"
"TCTN3","KIF24"
"TCTN3","SDCCAG8"
"TCTN3","SSR3"
"TCTN3","SLC9A1"
"TCTN3","REEP2"
"TCTN3","C2CD3"
"TCTN3","YWHAE"
"TCTN3","PRAF2"
"TCTN3","PRKAR2B"
"TCTN3","PCNT"
"TCTN3","MARK4"
"TCTN3","LRPAP1"
"TCTN3","TMEM67"
"TCTN3","TMEM120B"
"TCTN3","SCLT1"
"TNFRSF10B","UGCG"
"TNFRSF10B","XIAP"
"TNFRSF10B","RIPK3"
"TNFRSF10B","PRAF2"
"TNFRSF10B","TNFSF10"
"TNFRSF10B","SCAMP1"
"CEP41","TPX2"
"CEP41","SFI1"
"CEP41","TUBG2"
"CEP41","TTBK2"
"CEP41","TUBGCP5"
"CEP41","SSNA1"
"CEP41","KIF24"
"CEP41","SDCCAG8"
"CEP41","TUBGCP4"
"CEP41","C2CD3"
"CEP41","YWHAE"
"CEP41","PRKAR2B"
"CEP41","PCNT"
"CEP41","MARK4"
"CEP41","TMEM67"
"CEP41","SCLT1"
"CEP41","MZT2A"
"CEP41","TCTN3"
"NES","SLC25A22"
"NES","VEGFA"
"TBL2","TCTN3"
"FBXL13","FBXO9"
"FBXL13","WWP1"
"FBXL13","SPSB1"
"FBXL13","WSB2"
"FBXL13","KLHL25"
"FBXL13","SPSB3"
"FBXL13","TRIM36"
"FBXL13","ASB17"
"FBXL13","UBE2N"
"FBXL13","VHL"
"FBXL13","UBE3A"
"FBXL13","TRIM50"
"FBXL13","FBXO17"
"FBXL13","SOCS6"
"HSPB3","PRKD1"
"FBXO4","FBXO9"
"FBXO4","WWP1"
"FBXO4","SPSB1"
"FBXO4","WSB2"
"FBXO4","KLHL25"
"FBXO4","SPSB3"
"FBXO4","TRIM36"
"FBXO4","ASB17"
"FBXO4","UBE2N"
"FBXO4","YWHAE"
"FBXO4","VHL"
"FBXO4","UBE3A"
"FBXO4","TRIM50"
"FBXO4","FBXL2"
"FBXO4","FBXO17"
"FBXO4","SOCS6"
"FBXO4","FBXL13"
"STIP1","NLRP5"
"STIP1","AHSA2"
"STIP1","SLC12A3"
"STIP1","RIPK3"
"STIP1","FNIP2"
"STIP1","KCNQ4"
"STIP1","NEK8"
"STIP1","NR3C2"
"STIP1","NOX5"
"TSC2","PRKAG3"
"TSC2","PRKAG2"
"TSC2","TBC1D7"
"TSC2","INS"
"TSC2","YWHAE"
"TSC2","UBE3A"
"TSC2","RPS6KB1"
"TSC2","PRKAB1"
"TSC2","YWHAB"
"TMEM128","ZBTB49"
"TMEM128","TMEM208"
"TMEM128","CLN8"
"TGFBR1","XIAP"
"TGFBR1","USP4"
"TGFBR1","WWP1"
"TGFBR1","PPP1R15A"
"TGFBR1","VHL"
"TGFBR1","RPS6KB1"
"TUBGCP3","SFI1"
"TUBGCP3","TUBG2"
"TUBGCP3","TUBGCP5"
"TUBGCP3","SSNA1"
"TUBGCP3","TTK"
"TUBGCP3","SDCCAG8"
"TUBGCP3","TUBGCP4"
"TUBGCP3","YWHAE"
"TUBGCP3","PRKAR2B"
"TUBGCP3","PCNT"
"TUBGCP3","MZT2A"
"TUBGCP3","CEP41"
"PTK6","STAP2"
"PTK6","NRG2"
"PTK6","NRG4"
"PTK6","NRG3"
"PTK6","WASL"
"PTK6","BTC"
"PTK6","EREG"
"PTK6","RET"
"PTK6","ELMO2"
"FBXL3","FBXO9"
"FBXL3","WWP1"
"FBXL3","SPSB1"
"FBXL3","WSB2"
"FBXL3","KLHL25"
"FBXL3","NPAS2"
"FBXL3","SPSB3"
"FBXL3","TRIM36"
"FBXL3","ASB17"
"FBXL3","UBE2N"
"FBXL3","VHL"
"FBXL3","UBE3A"
"FBXL3","TRIM50"
"FBXL3","FBXL2"
"FBXL3","FBXO17"
"FBXL3","SOCS6"
"FBXL3","FBXL13"
"FBXL3","FBXO4"
"RALBP1","RHOBTB1"
"RALBP1","RHOBTB2"
"RALBP1","PPP4R1"
"CASP9","XIAP"
"CASP9","WDTC1"
"CASP9","TNFRSF10B"
"LLGL1","UBE3A"
"LLGL1","TRIB1"
"TUBA4A","TYK2"
"TUBA4A","TPX2"
"TUBA4A","TUBAL3"
"TUBA4A","VSIG1"
"TUBA4A","SFI1"
"TUBA4A","TUBG2"
"TUBA4A","TTBK2"
"TUBA4A","TUBGCP5"
"TUBA4A","SSNA1"
"TUBA4A","KIF24"
"TUBA4A","SDCCAG8"
"TUBA4A","TUBGCP4"
"TUBA4A","C2CD3"
"TUBA4A","YWHAE"
"TUBA4A","VHL"
"TUBA4A","SIRT2"
"TUBA4A","PRKAR2B"
"TUBA4A","PCNT"
"TUBA4A","MARK4"
"TUBA4A","PRKAB1"
"TUBA4A","TMEM67"
"TUBA4A","SCLT1"
"TUBA4A","MZT2A"
"TUBA4A","TCTN3"
"TUBA4A","CEP41"
"TUBA4A","TUBGCP3"
"HAUS5","TPX2"
"HAUS5","SFI1"
"HAUS5","TUBG2"
"HAUS5","TTBK2"
"HAUS5","TUBGCP5"
"HAUS5","SSNA1"
"HAUS5","KIF24"
"HAUS5","SDCCAG8"
"HAUS5","TUBGCP4"
"HAUS5","C2CD3"
"HAUS5","YWHAE"
"HAUS5","PRKAR2B"
"HAUS5","PCNT"
"HAUS5","MARK4"
"HAUS5","TMEM67"
"HAUS5","SCLT1"
"HAUS5","MZT2A"
"HAUS5","TCTN3"
"HAUS5","CEP41"
"HAUS5","TUBGCP3"
"HAUS5","TUBA4A"
"RAD52","PIF1"
"RAD52","TTK"
"RAD52","REV1"
"RAD52","RAD1"
"RAD52","UBE2N"
"RAD52","YWHAE"
"NFKB2","TYK2"
"NFKB2","NFKBIB"
"NFKB2","RIPK3"
"NFKB2","NLRP3"
"NFKB2","ZBP1"
"NFKB2","NFKBIE"
"KDELR2","CAPZA3"
"KDELR2","INS"
"KDELR2","DCTN6"
"KDELR2","GRM1"
"KDELR2","RALBP1"
"TNFRSF10A","UGCG"
"TNFRSF10A","XIAP"
"TNFRSF10A","RIPK3"
"TNFRSF10A","TNFSF10"
"TNFRSF10A","PI4K2A"
"TNFRSF10A","TNFRSF10B"
"TNFRSF10A","CASP9"
"SVIL","NES"
"C4orf32","SGCZ"
"C4orf32","LINGO1"
"C4orf32","PLP1"
"TUBB4A","TPX2"
"TUBB4A","TUBAL3"
"TUBB4A","SFI1"
"TUBB4A","TUBG2"
"TUBB4A","TTBK2"
"TUBB4A","TUBGCP5"
"TUBB4A","SSNA1"
"TUBB4A","KIF24"
"TUBB4A","SDCCAG8"
"TUBB4A","TUBGCP4"
"TUBB4A","C2CD3"
"TUBB4A","YWHAE"
"TUBB4A","PRKAR2B"
"TUBB4A","CLN8"
"TUBB4A","PCNT"
"TUBB4A","MARK4"
"TUBB4A","TMEM67"
"TUBB4A","SCLT1"
"TUBB4A","MZT2A"
"TUBB4A","TCTN3"
"TUBB4A","CEP41"
"TUBB4A","TUBGCP3"
"TUBB4A","TUBA4A"
"TUBB4A","HAUS5"
"PAK6","YWHAE"
"RAD9A","RAD1"
"RAD9A","FANCC"
"RAD9A","RAD52"
"MALT1","NFKBIB"
"MALT1","PRKCQ"
"MALT1","UBE2N"
"MALT1","NFKBIE"
"MALT1","TRIB1"
"PRKG2","GUCY1B3"
"COL4A3BP","MARK3"
"TP73","SPSB1"
"TP73","PIWIL1"
"TP73","TP53BP2"
"KLHL34","STIP1"
"FBXO27","FBXO9"
"FBXO27","WWP1"
"FBXO27","SPSB1"
"FBXO27","WSB2"
"FBXO27","KLHL25"
"FBXO27","SPSB3"
"FBXO27","TRIM36"
"FBXO27","ASB17"
"FBXO27","UBE2N"
"FBXO27","VHL"
"FBXO27","UBE3A"
"FBXO27","TRIM50"
"FBXO27","FBXL2"
"FBXO27","FBXO17"
"FBXO27","SOCS6"
"FBXO27","FBXL13"
"FBXO27","FBXO4"
"FBXO27","FBXL3"
"USP33","TLR2"
"USP33","VHL"
"USP33","IFIT5"
"MIS12","ZWINT"
"MIS12","SUGT1"
"MIS12","SMC3"
"FBXO40","FBXO9"
"FBXO40","WWP1"
"FBXO40","SPSB1"
"FBXO40","WSB2"
"FBXO40","KLHL25"
"FBXO40","SPSB3"
"FBXO40","TRIM36"
"FBXO40","ASB17"
"FBXO40","UBE2N"
"FBXO40","VHL"
"FBXO40","UBE3A"
"FBXO40","TRIM50"
"FBXO40","FBXO17"
"FBXO40","SOCS6"
"FBXO40","FBXL13"
"FBXO40","FBXO4"
"FBXO40","FBXL3"
"FBXO40","FBXO27"
"SNAI1","STK38"
"SNAI1","STK38L"
"SNAI1","VEGFA"
"SNAI1","TWIST1"
"SNAI1","SIRT2"
"SNAI1","RPSA"
"SNAI1","PRKD1"
"SNAI1","ELMO2"
"SNAI1","TUBB4A"
"SNAI1","PPIL2"
"TAB3","XIAP"
"TAB3","USP4"
"TAB3","TICAM2"
"TAB3","TLR3"
"TAB3","TLR4"
"TAB3","PRKCQ"
"TAB3","UBE2N"
"TAB3","OTUD7B"
"TAB3","MALT1"
"TAB3","SNAI1"
"JPH1","SYPL2"
"JPH1","TCTN3"
"JPH1","TP73"
"PELI3","UBE2N"
"ERN1","TAOK3"
"ERN1","UCHL1"
"MAP3K8","TYK2"
"MAP3K8","STIP1"
"MAP3K8","NFKB2"
"EGF","NRG2"
"EGF","NRG4"
"EGF","NRG3"
"EGF","YES1"
"EGF","IL6"
"EGF","WASL"
"EGF","BTC"
"EGF","EREG"
"EGF","CSF2"
"EGF","VEGFA"
"EGF","NGF"
"EGF","INS"
"EGF","SLC9A1"
"EGF","MATK"
"EGF","GAB1"
"EGF","FGFR3"
"EGF","NES"
"EGF","PTK6"
"EGF","SNAI1"
"UHRF1","WIPI1"
"UHRF1","TPX2"
"UHRF1","UBE2N"
"ROCK2","SHB"
"ROCK2","SLC9A1"
"ROCK2","GAB1"
"ROCK2","ROCK1"
"ROCK2","LRPAP1"
