"V1","V2"
"NDUFC2","ARL8A"
"NDUFC2","PIGR"
"NDUFC2","CD68"
"SCAMP1","RAB44"
"SCAMP1","SLCO4C1"
"SCAMP1","CEACAM8"
"SCAMP1","ATP8A1"
"SCAMP1","RAB37"
"ABCA13","VNN1"
"ABCA13","NFAM1"
"ABCA13","BRI3"
"ABCA13","RAB44"
"ABCA13","RAB3D"
"ABCA13","LRMP"
"ABCA13","SLCO4C1"
"ABCA13","CEACAM8"
"ABCA13","TMEM179B"
"ABCA13","FPR1"
"ABCA13","ATP11B"
"ABCA13","CEACAM6"
"ABCA13","ATP8A1"
"ABCA13","MANBA"
"ABCA13","PRCP"
"ABCA13","RAB37"
"ABCA13","GLIPR1"
"ABCA13","SYNGR1"
"ABCA13","ARL8A"
"ABCA13","PIGR"
"ABCA13","CD68"
"ABCA13","NDUFC2"
"CMTM6","VNN1"
"CMTM6","NFAM1"
"CMTM6","BRI3"
"CMTM6","RAB44"
"CMTM6","RAB3D"
"CMTM6","LRMP"
"CMTM6","SLCO4C1"
"CMTM6","CEACAM8"
"CMTM6","TMEM179B"
"CMTM6","FPR1"
"CMTM6","ATP11B"
"CMTM6","CEACAM6"
"CMTM6","ATP8A1"
"CMTM6","MANBA"
"CMTM6","PRCP"
"CMTM6","RAB37"
"CMTM6","GLIPR1"
"CMTM6","SYNGR1"
"CMTM6","ARL8A"
"CMTM6","PIGR"
"CMTM6","CD68"
"CMTM6","NDUFC2"
"CMTM6","SCAMP1"
"CMTM6","ABCA13"
"MAGT1","VNN1"
"MAGT1","NFAM1"
"MAGT1","BRI3"
"MAGT1","RAB44"
"MAGT1","RAB3D"
"MAGT1","LRMP"
"MAGT1","SLCO4C1"
"MAGT1","CEACAM8"
"MAGT1","TMEM179B"
"MAGT1","FPR1"
"MAGT1","ATP11B"
"MAGT1","CEACAM6"
"MAGT1","ATP8A1"
"MAGT1","MANBA"
"MAGT1","PRCP"
"MAGT1","RAB37"
"MAGT1","GLIPR1"
"MAGT1","SYNGR1"
"MAGT1","ARL8A"
"MAGT1","PIGR"
"MAGT1","CD68"
"MAGT1","NDUFC2"
"MAGT1","ABCA13"
"MAGT1","CMTM6"
"STOM","VNN1"
"STOM","NFAM1"
"STOM","BRI3"
"STOM","RAB44"
"STOM","RAB3D"
"STOM","LRMP"
"STOM","SLCO4C1"
"STOM","CEACAM8"
"STOM","TMEM179B"
"STOM","FPR1"
"STOM","ATP11B"
"STOM","CEACAM6"
"STOM","ATP8A1"
"STOM","MANBA"
"STOM","PRCP"
"STOM","RAB37"
"STOM","GLIPR1"
"STOM","SYNGR1"
"STOM","ARL8A"
"STOM","PIGR"
"STOM","CD68"
"STOM","NDUFC2"
"STOM","SCAMP1"
"STOM","ABCA13"
"STOM","CMTM6"
"STOM","MAGT1"
"LPCAT1","VNN1"
"LPCAT1","NFAM1"
"LPCAT1","BRI3"
"LPCAT1","RAB44"
"LPCAT1","RAB3D"
"LPCAT1","LRMP"
"LPCAT1","SLCO4C1"
"LPCAT1","CEACAM8"
"LPCAT1","TMEM179B"
"LPCAT1","FPR1"
"LPCAT1","ATP11B"
"LPCAT1","CEACAM6"
"LPCAT1","ATP8A1"
"LPCAT1","MANBA"
"LPCAT1","PRCP"
"LPCAT1","RAB37"
"LPCAT1","GLIPR1"
"LPCAT1","SYNGR1"
"LPCAT1","ARL8A"
"LPCAT1","PIGR"
"LPCAT1","CD68"
"LPCAT1","NDUFC2"
"LPCAT1","ABCA13"
"LPCAT1","CMTM6"
"LPCAT1","MAGT1"
"LPCAT1","STOM"
"ATP6V0C","VNN1"
"ATP6V0C","NFAM1"
"ATP6V0C","BRI3"
"ATP6V0C","RAB44"
"ATP6V0C","RAB3D"
"ATP6V0C","LRMP"
"ATP6V0C","SLCO4C1"
"ATP6V0C","CEACAM8"
"ATP6V0C","TMEM179B"
"ATP6V0C","FPR1"
"ATP6V0C","ATP11B"
"ATP6V0C","CEACAM6"
"ATP6V0C","ATP8A1"
"ATP6V0C","MANBA"
"ATP6V0C","PRCP"
"ATP6V0C","RAB37"
"ATP6V0C","GLIPR1"
"ATP6V0C","SYNGR1"
"ATP6V0C","ARL8A"
"ATP6V0C","PIGR"
"ATP6V0C","CD68"
"ATP6V0C","NDUFC2"
"ATP6V0C","ABCA13"
"ATP6V0C","CMTM6"
"ATP6V0C","MAGT1"
"ATP6V0C","STOM"
"ATP6V0C","LPCAT1"
"MLF1","TBCE"
"MLF1","C1orf168"
"TMEM30A","VNN1"
"TMEM30A","NFAM1"
"TMEM30A","BRI3"
"TMEM30A","RAB44"
"TMEM30A","RAB3D"
"TMEM30A","LRMP"
"TMEM30A","SLCO4C1"
"TMEM30A","CEACAM8"
"TMEM30A","TMEM179B"
"TMEM30A","FPR1"
"TMEM30A","ATP11B"
