"V1","V2"
"CTLA4","B7RP1"
"CTLA4","ICOSL"
"CTLA4","IL13"
"CTLA4","IL7"
"CTLA4","IL2"
"CTLA4","ITGAX"
"CTLA4","SELL"
"CTLA4","IL4"
"CTLA4","PRF1"
"CTLA4","IDO1"
"CTLA4","IL5"
"CTLA4","IL17A"
"CTLA4","IL6"
"CTLA4","IFNG"
"CTLA4","CD40LG"
"CTLA4","TBX21"
"CTLA4","CSF2"
"CTLA4","IL15"
"CTLA4","CD69"
"PTX3","TNFAIP6"
"PTX3","IL6"
"PTX3","CXCL1"
"PTX3","MMP9"
"PTX3","RETN"
"CXCR2","CSF3"
"CXCR2","CCL4L1"
"CXCR2","CX3CL1"
"CXCR2","CXCL2"
"CXCR2","CCL4"
"CXCR2","CXCL10"
"CXCR2","CCL3"
"CXCR2","CXCL12"
"CXCR2","CXCL1"
"CXCR2","CCL11"
"CXCR2","C5AR1"
"CXCR2","CXCL9"
"FCGR2B","MRC1"
"FCGR2B","IGHV3-11"
"FCGR2B","ITGAX"
"FCGR2B","SELL"
"FCGR2B","CD69"
"IL10","TSLP"
"IL10","MRC1"
"IL10","TLR7"
"IL10","TLR8"
"IL10","TLR10"
"IL10","ENSG00000173366"
"IL10","TLR6"
"IL10","LEP"
"IL10","CSF3"
"IL10","IL13"
"IL10","IL7"
"IL10","IL21"
"IL10","IL2"
"IL10","IFNB1"
"IL10","ITGAX"
"IL10","SELL"
"IL10","IL4"
"IL10","PRF1"
"IL10","IDO1"
"IL10","IL5"
"IL10","IL9"
"IL10","IL17A"
"IL10","TLR5"
"IL10","CXCL2"
"IL10","IL3"
"IL10","IL6"
"IL10","CCL4"
"IL10","MPO"
"IL10","CXCL10"
"IL10","ADIPOQ"
"IL10","CCL3"
"IL10","CXCL12"
"IL10","CXCL1"
"IL10","CCL11"
"IL10","IFNG"
"IL10","TLR2"
"IL10","CD40LG"
"IL10","TBX21"
"IL10","TLR3"
"IL10","CSF2"
"IL10","VEGFA"
"IL10","IFNA1"
"IL10","LTA"
"IL10","IL1R1"
"IL10","IL15"
"IL10","MMP9"
"IL10","CXCL9"
"IL10","F3"
"IL10","CD69"
"IL10","INS"
"IL10","CTLA4"
"PTPRC","MRC1"
"PTPRC","CD1C"
"PTPRC","TLR7"
"PTPRC","IL2"
"PTPRC","ITGAX"
"PTPRC","SELL"
"PTPRC","IL4"
"PTPRC","PRF1"
"PTPRC","IL17A"
"PTPRC","IL6"
"PTPRC","SPI1"
"PTPRC","MPO"
"PTPRC","CXCL12"
"PTPRC","TBX21"
"PTPRC","CSF2"
"PTPRC","CD69"
"PTPRC","INS"
"PTPRC","CTLA4"
"PTPRC","FCGR2B"
"PTPRC","IL10"
"IL1B","TLR7"
"IL1B","TLR8"
"IL1B","MMP13"
"IL1B","LEP"
"IL1B","CSF3"
"IL1B","IL13"
"IL1B","CCL4L1"
"IL1B","IL2"
"IL1B","TNFAIP6"
"IL1B","IL4"
"IL1B","EDN1"
"IL1B","IL5"
"IL1B","IL17A"
"IL1B","CXCL2"
"IL1B","IL6"
"IL1B","CCL4"
"IL1B","MPO"
"IL1B","CXCL10"
"IL1B","ADIPOQ"
"IL1B","CCL3"
"IL1B","CXCL1"
"IL1B","IFNG"
"IL1B","TLR2"
"IL1B","TLR3"
"IL1B","CSF2"
"IL1B","VEGFA"
"IL1B","TNFSF11"
"IL1B","LTA"
"IL1B","IL1R1"
"IL1B","IL15"
"IL1B","MMP9"
"IL1B","MMP1"
"IL1B","BDNF"
"IL1B","INS"
"IL1B","IL10"
"AZI2","TBKBP1"
"CCR7","CD1C"
"CCR7","CCL4L1"
"CCR7","IL2"
"CCR7","ITGAX"
"CCR7","SELL"
"CCR7","CX3CL1"
"CCR7","IL4"
"CCR7","PRF1"
"CCR7","CXCL2"
"CCR7","IL6"
"CCR7","CCL4"
"CCR7","CXCL10"
"CCR7","CCL3"
"CCR7","CXCL12"
"CCR7","CXCL1"
"CCR7","CCL11"
"CCR7","CD40LG"
"CCR7","TBX21"
"CCR7","C5AR1"
"CCR7","CXCL9"
"CCR7","CD69"
"CCR7","CTLA4"
"CCR7","CXCR2"
"CCR7","IL10"
"CCR7","PTPRC"
"CSF1","CSF3"
"CSF1","ITGAX"
"CSF1","IL4"
"CSF1","IL3"
"CSF1","ITIH2"
"CSF1","IL6"
"CSF1","SPI1"
"CSF1","IFNG"
"CSF1","CSF2"
"CSF1","VEGFA"
"CSF1","TNFSF11"
"CSF1","IL10"
"CSF1","IL1B"
"TLR4","MRC1"
"TLR4","TLR7"
"TLR4","TLR6"
"TLR4","IL13"
"TLR4","IL2"
"TLR4","IFNB1"
"TLR4","ITGAX"
"TLR4","TNFSF9"
"TLR4","IL4"
"TLR4","IL17A"
"TLR4","TLR5"
"TLR4","CXCL2"
"TLR4","IL6"
"TLR4","SPI1"
"TLR4","MPO"
"TLR4","CXCL10"
"TLR4","ADIPOQ"
"TLR4","CCL3"
"TLR4","CXCL12"
"TLR4","CXCL1"
"TLR4","IFNG"
"TLR4","TLR2"
"TLR4","TBX21"
"TLR4","C5AR1"
"TLR4","CSF2"
"TLR4","VEGFA"
"TLR4","TNFSF11"
"TLR4","IL1R1"
"TLR4","MMP9"
"TLR4","RETN"
"TLR4","INS"
"TLR4","IL10"
"TLR4","PTPRC"
"TLR4","IL1B"
"ICOS","B7RP1"
"ICOS","ICOSL"
"ICOS","CD40LG"
"ICOS","CTLA4"
"DDX41","TLR7"
"DDX41","IL2"
"DDX41","ITGAX"
"DDX41","IL4"
"DDX41","IL17A"
"DDX41","CTLA4"
"DDX41","IL10"
"DDX41","PTPRC"
"UBE2N","TLR7"
"UBE2N","TLR8"
"UBE2N","XIAP"
"UBE2N","UFL1"
"UBE2N","TLR3"
"UBE2N","SLC2A4"
"UBE2N","IL1B"
"UBE2N","TLR4"
"OTULIN","SPATA2"
"SMPD2","SMPD1"
"IL2RA","TSLP"
"IL2RA","CSF3"
"IL2RA","IL13"
"IL2RA","IL7"
"IL2RA","SMPD1"
"IL2RA","IL21"
"IL2RA","IL2"
"IL2RA","IFNB1"
"IL2RA","IL4"
"IL2RA","IL5"
"IL2RA","IL9"
"IL2RA","IL3"
"IL2RA","IL6"
"IL2RA","IFNG"
"IL2RA","CSF2"
"IL2RA","IFNA1"
"IL2RA","IL15"
"IL2RA","CD69"
"IL2RA","CTLA4"
"IL2RA","IL10"
"CD68","MRC1"
"CD68","CD1C"
"CD68","ITGAX"
"CD68","IL6"
"CD68","SPI1"
"CD68","MPO"
"CD68","IL10"
"CD68","PTPRC"
"CD68","IL1B"
"CLIP3","XIAP"
"PSMB10","PSMB11"
"PSMB10","LTB"
"PSMB10","TNFRSF11A"
"PSMB10","TNFSF14"
"PSMB10","CD40LG"
"PSMB10","TNFSF11"
"PSMB10","LTA"
"PSMB10","TNFSF12"
"MAP4K5","MAP4K3"
"NLRP3","TLR7"
"NLRP3","TLR8"
"NLRP3","TLR10"
"NLRP3","TLR6"
"NLRP3","TLR5"
"NLRP3","IL6"
"NLRP3","TLR2"
"NLRP3","TLR3"
"NLRP3","IL1R1"
"NLRP3","TXN"
"NLRP3","IL1B"
"NLRP3","TLR4"
"CD86","MRC1"
"CD86","CD1C"
"CD86","TLR7"
"CD86","TLR8"
"CD86","ENSG00000173366"
"CD86","TLR6"
"CD86","IL2"
"CD86","ITGAX"
"CD86","SELL"
"CD86","IL4"
"CD86","IDO1"
"CD86","IL17A"
"CD86","IL3"
"CD86","IL6"
"CD86","SPI1"
"CD86","CXCL10"
"CD86","CCL3"
"CD86","IFNG"
"CD86","TLR2"
"CD86","CD40LG"
"CD86","TLR3"
"CD86","CSF2"
"CD86","CD69"
"CD86","CTLA4"
"CD86","FCGR2B"
"CD86","IL10"
"CD86","PTPRC"
"CD86","IL1B"
"CD86","CCR7"
"CD86","TLR4"
"CD86","DDX41"
"CD86","CD68"
"S100A4","XIAP"
"CASP2","XIAP"
"TNFSF10","SMPD1"
"TCOF1","TXN"
"IL18","TLR7"
"IL18","TLR8"
"IL18","TLR10"
"IL18","TLR6"
"IL18","IL13"
"IL18","IL2"
"IL18","IL37"
"IL18","IL4"
"IL18","IL5"
"IL18","IL17A"
"IL18","TLR5"
"IL18","IL6"
"IL18","CXCL10"
"IL18","ADIPOQ"
"IL18","CXCL1"
"IL18","IFNG"
"IL18","TLR2"
"IL18","TLR3"
"IL18","CSF2"
"IL18","VEGFA"
"IL18","IL1R1"
"IL18","IL15"
"IL18","MMP9"
"IL18","CD69"
"IL18","IL10"
"IL18","IL1B"
"IL18","CCR7"
"IL18","TLR4"
"IL18","NLRP3"
"SERPINE1","THBD"
"SERPINE1","LEP"
"SERPINE1","IL6"
"SERPINE1","ADIPOQ"
"SERPINE1","VEGFA"
"SERPINE1","MMP9"
"SERPINE1","RETN"
"SERPINE1","F3"
"SERPINE1","INS"
"CD38","IL6"
"CD38","CD69"
"CD38","CTLA4"
"CD38","PTPRC"
"PSME4","PSMB11"
"PSME4","LTB"
"PSME4","TNFRSF11A"
"PSME4","TNFSF14"
"PSME4","CD40LG"
"PSME4","TNFSF11"
"PSME4","LTA"
"PSME4","TNFSF12"
"PSME4","PSMB10"
"OTUD7B","XIAP"
"OTUD7B","OTULIN"
"DCN","TLR2"
"DCN","VEGFA"
"DCN","MMP9"
"DCN","INS"
"DCN","TLR4"
"SELP","IL4"
"SELP","IL6"
"SELP","MPO"
"SELP","CD40LG"
"SELP","F3"
"SELP","PTX3"
"SELP","IL1B"
"RAI14","YWHAQ"
"MIB2","UFL1"
"MIB2","UBE2N"
"B4GALT5","MUC5AC"
"RPL39","RPS20"
"FAT1","MT-CO2"
"CCL7","CX3CL1"
