source,target
MAPK1,STAT1
MAPK1,PRKAR2A
MAPK1,STAT5B
MAPK1,PRKAR2B
MAPK1,NRG1
MAPK1,PPP2CB
MAPK1,PRKCA
MAPK1,PTPN1
MAPK1,PPID
MAPK1,S1PR1
MAPK1,SLC9A1
MAPK1,TUBB4B
MAPK1,TLR2
MAPK1,PSMC6
MAPK1,TBX3
MAPK1,PTGS2
MAPK1,PCYT1B
MAPK1,PRKACA
MAPK1,PPP2R1B
MAPK1,PRKCQ
MAPK1,RXRG
MAPK1,NGF
MAPK1,NRAS
MAPK1,VRK3
MAPK1,MYT1
MAPK1,S100A7
MAPK1,SMAD4
MAPK1,NCOR2
MAPK1,MYLK
MAPK1,MMP9
MAPK1,RAP1B
MAPK1,MAPK8
MAPK1,PTGES3
MAPK1,RARG
MAPK1,YWHAQ
MAPK1,PA2G4
MAPK1,PRKACG
MAPK1,PIN1
MAPK1,MATK
MAPK1,PSMD1
MAPK1,NRG2
MAPK1,NFKB2
MAPK1,MITF
MAPK1,YWHAE
MAPK1,RB1
MAPK1,YWHAZ
MAPK1,PTEN
MAPK1,PRKCZ
MAPK1,NFKB1
MAPK1,RHOA
MAPK1,TAB1
MAPK1,TLN1
MAPK1,TUBB
MAPK1,PARP1
MAPK1,SAA1
MAPK1,RPS6KB2
MAPK1,ROCK2
MAPK1,NCF1
MAPK1,PPP2R5D
MAPK1,PPARA
MAPK1,YWHAB
MAPK1,RPS6
MAPK1,TLR4
MAPK1,SH3GL2
MAPK1,VAT1
MAPK1,PPP2CA
MAPK1,SPHK1
MAPK1,VWF
MAPK1,MMP1
MAPK1,PRKACB
MAPK1,YWHAH
MAPK1,TERT
MAPK1,RRAS
MAPK1,NAPRT
MAPK1,PLD2
MAPK1,PLAC8
MAPK1,SDC2
MAPK1,MAPK11
MAPK1,SDCBP
MAPK1,WASF2
MAPK1,NOS1
MAPK1,PPP2R1A
MAPK1,RAC1
MAPK1,MPRIP
MAPK1,SFN
MAPK1,TNFSF11
MAPK1,RARB
MAPK1,PCYT1A
MAPK1,TRAK1
MAPK1,NR4A1
MAPK1,TRAPPC1
MAPK1,THRB
MAPK1,TRIM24
MAPK1,PRKAR1B
MAPK1,YES1
MAPK1,RAP1A
MAPK1,MAPK7
MAPK1,ROCK1
NEK2,NEK2
NEK2,TRIM27
NEK2,THRAP3
NEK2,TRIM21
NEK2,PPP1CC
NEK2,PSMC3
NEK2,VIM
NEK2,S100A7
NEK2,PPP1CB
NEK2,TMOD3
NEK2,RPLP0
NEK2,PSMD2
NEK2,PRMT1
NEK2,SEMG1
NEK2,SPTBN4
NEK2,USP7
NEK2,PTPRD
NEK2,SF3B3
NEK2,SMURF1
NEK2,VCP
NEK2,PDE4DIP
NEK2,PARK2
NEK2,PPP1R12A
NEK2,PSMC6
NEK2,TPM3
NEK2,ODF2
NEK2,RUVBL2
NEK2,PRDX2
NEK2,PSMC4
NEK2,PSMC2
NEK2,RNF41
NEK2,PPP1CA
NEK2,NPM1
NEK2,TRIP13
NEK2,OIP5
NEK2,RAD51AP1
NEK2,TUBA4A
NEK2,TUBGCP6
NEK2,TUBG2
NEK2,TUBG1
NEK2,TROAP
NEK2,TUBGCP4
NEK2,RAB11A
NEK2,TUBGCP3
NEK2,SGOL1
NEK2,TUBB4A
NEK2,YWHAE
NEK2,SPDL1
NEK2,PRKAR2B
NEK2,TTBK2
NEK2,PLK4
NEK2,NUF2
NEK2,RPS27A
NEK2,NINL
NEK2,SCLT1
NEK2,SKA1
NEK2,PLK1
NEK2,TPX2
NEK2,RAB8A
NEK2,TUBA1A
NEK2,UBE2E1
NEK2,UBB
NEK2,TCTN2
NEK2,YWHAG
NEK2,SHCBP1
NEK2,PRKACA
NEK2,NPHP1
NEK2,SSNA1
NEK2,SPAG5
NEK2,PPP2R1A
NEK2,PCM1
NEK2,TUBB
NEK2,TUBB4B
NEK2,OFD1
NEK2,UBE2C
NEK2,PCNT
NEK2,RRM2
NEK2,SDCCAG8
NEK2,TOP2A
NEK2,PTTG1
NEK2,RACGAP1
NEK2,NPHP4
NEK2,OPTN
NEK2,SFI1
NEK2,UBC
NEK2,NUSAP1
NEK2,PBK
NEK2,PRC1
NEK2,PAFAH1B1
NEK2,UBA52
NEK2,TMEM216
NEK2,TCTN3
NEK2,SEPT2
NEK2,TUBGCP2
NEK2,TTK
NEK2,RPGRIP1L
NEK2,TUBGCP5
NEK2,RAB3IP
NEK2,ZWINT
NEK2,TMEM67
NEK2,NME7
NEK2,TCTN1
NEK2,NUMA1
NEK2,UBE2D1
NEK2,UHRF1
HABP4,SYNCRIP
HABP4,UBE2I
HABP4,UPF3B
HABP4,TRMT10C
HABP4,SMNDC1
HABP4,NIFK
HABP4,NUSAP1
HABP4,NONO
HABP4,TBL2
HABP4,KAT5
HABP4,SURF6
HABP4,TCEB3
HABP4,UTP15
HABP4,TFB1M
HABP4,PIAS3
HABP4,USP10
HABP4,PGAM5
HABP4,KIF2A
HABP4,NHP2
HABP4,SRSF9
HABP4,TOPORS
HABP4,MOV10
HABP4,MRPS9
HABP4,VIM
HABP4,TP53
HABP4,PRMT1
HABP4,SRSF1
HABP4,HABP4
HABP4,PRPF3
HABP4,TJP2
HABP4,MRPL38
HABP4,POLR3A
HABP4,LARP7
HABP4,MORC2
HABP4,YBX1
HABP4,MRPL46
HABP4,MRPS25
HABP4,MRPS27
HABP4,PES1
HABP4,MRTO4
HABP4,PRKCA
HABP4,RPL18A
HABP4,RPL19
HABP4,RPS16
HABP4,RPL8
HABP4,RPS11
HABP4,RPS3
HABP4,RPS23
HABP4,RPS9
HABP4,RPL15
HABP4,RPL38
HABP4,RPS15A
HABP4,RPS27L
HABP4,RPS7
HABP4,RPS21
HABP4,RPS17
HABP4,RPS26
HABP4,RPL12
HABP4,RPS27
HABP4,RPL10A
HABP4,RPS18
HABP4,RPS28
HABP4,RPL27
HABP4,RPL31
HABP4,RPL23
HABP4,RPL35A
HABP4,RPL32
HABP4,RPS8
HABP4,UBA52
HABP4,RPS5
GNB2L1,ZC3H7A
GNB2L1,HNRNPA1
GNB2L1,MAVS
GNB2L1,PRKAA1
GNB2L1,RPS27L
GNB2L1,PRKCB
GNB2L1,HELZ
GNB2L1,TXNIP
GNB2L1,PAXIP1
GNB2L1,METTL14
GNB2L1,GRAP2
GNB2L1,TNFRSF11A
GNB2L1,RPS3A
GNB2L1,RPS13
GNB2L1,YAP1
GNB2L1,PRPF31
GNB2L1,TP73
GNB2L1,MTNR1A
GNB2L1,SFN
GNB2L1,VHL
GNB2L1,RASA3
GNB2L1,RPL19
GNB2L1,MID1
GNB2L1,WDR83
GNB2L1,PHB
GNB2L1,MCM2
GNB2L1,HSPA8
GNB2L1,RPL10
GNB2L1,PPP2R1A
GNB2L1,MKI67
GNB2L1,TRIP4
GNB2L1,TNIP2
GNB2L1,IGF1R
GNB2L1,UBE2T
GNB2L1,RPS8
GNB2L1,HNRNPH2
GNB2L1,KRAS
GNB2L1,TRAF2
GNB2L1,RPSA
GNB2L1,SAT1
GNB2L1,PIK3R1
GNB2L1,MCPH1
GNB2L1,KRT17
GNB2L1,SYNCRIP
GNB2L1,GRIN2B
GNB2L1,HIST1H4A
GNB2L1,RPL12
GNB2L1,TARDBP
GNB2L1,MDC1
GNB2L1,PTPN11
GNB2L1,MAPK6
GNB2L1,IL4R
GNB2L1,TYK2
GNB2L1,IL2RB
GNB2L1,OTUB1
GNB2L1,PRKCE
GNB2L1,PDE4D
GNB2L1,SIRT7
GNB2L1,RPS25
GNB2L1,RPS5
GNB2L1,NPM1
GNB2L1,RPS21
GNB2L1,PRPF8
GNB2L1,RC3H1
GNB2L1,PCBP1
GNB2L1,PPP1CC
GNB2L1,TP63
GNB2L1,UBL4A
GNB2L1,RPL13
GNB2L1,HSPA9
GNB2L1,RPL4
GNB2L1,TP53BP1
GNB2L1,SAP25
GNB2L1,RPL7
GNB2L1,RNF185
GNB2L1,SNRNP70
GNB2L1,ZNF746
GNB2L1,TRIM45
GNB2L1,RB1
GNB2L1,NR2C2
GNB2L1,RIOK3
GNB2L1,ISG15
GNB2L1,PPID
GNB2L1,HIF1A
GNB2L1,NANOG
GNB2L1,SLC9A3R1
GNB2L1,MAP2K6
GNB2L1,RIOK1
GNB2L1,RPLP0
GNB2L1,ITGB2
GNB2L1,RPL27A
GNB2L1,HABP4
GNB2L1,UNK
GNB2L1,MYC
GNB2L1,PLCG1
GNB2L1,NR3C1
GNB2L1,JUN
GNB2L1,PRKAB2
GNB2L1,TRAF6
GNB2L1,RASA1
GNB2L1,ITFG1
GNB2L1,NTRK1
GNB2L1,IFNAR2
GNB2L1,RPL37A
GNB2L1,IFNAR1
GNB2L1,LARS
GNB2L1,LARP4
GNB2L1,PTPRM
GNB2L1,SKI
GNB2L1,JAK1
GNB2L1,RC3H2
GNB2L1,KCNAB1
GNB2L1,UBE2M
GNB2L1,VCAM1
GNB2L1,GRWD1
GNB2L1,RPS18
GNB2L1,OBSL1
GNB2L1,HSP90B1
GNB2L1,OLA1
GNB2L1,SREK1
GNB2L1,INSR
GNB2L1,SRC
GNB2L1,RNF2
GNB2L1,GNB2L1
GNB2L1,RPS27
GNB2L1,RPS12
GNB2L1,RPL21
GNB2L1,RPS3
GNB2L1,STAU1
GNB2L1,PPP5C
GNB2L1,RPL7A
GNB2L1,MAP2K1
GNB2L1,TUBG1
GNB2L1,ITGB1
GNB2L1,SUZ12
GNB2L1,IK
GNB2L1,PCBP2
GNB2L1,IL7R
GNB2L1,PABPC1
GNB2L1,RPL15
GNB2L1,PPP2CA
GNB2L1,WDR76
GNB2L1,RPS20
GNB2L1,PRKCA
GNB2L1,HUWE1
GNB2L1,TGFB1
GNB2L1,RPS6
GNB2L1,RECQL4
GNB2L1,RPS16
GNB2L1,TNRC6C
GNB2L1,RPS9
GNB2L1,TIAL1
GNB2L1,UBE2L6
GNB2L1,RHOA
GNB2L1,MAP3K7
GNB2L1,PIH1D1
GNB2L1,RPS2
GNB2L1,RPL5
GNB2L1,STAT1
GNB2L1,HSD17B4
GNB2L1,U2AF2
GNB2L1,TNFRSF1A
GNB2L1,PSMA3
GNB2L1,RPL18A
GNB2L1,SEC61B
GNB2L1,SEC61A1
GNB2L1,RPL35
GNB2L1,RIPK1
GNB2L1,PSMA6
GNB2L1,PSMD11
GNB2L1,RPL8
GNB2L1,PNO1
GNB2L1,SRP14
GNB2L1,WDR61
GNB2L1,RPS11
GNB2L1,PSMA5
GNB2L1,RPS27A
GNB2L1,MRPS5
GNB2L1,RPL37
GNB2L1,PELO
GNB2L1,RIOK2
GNB2L1,KPNB1
GNB2L1,RPS23
GNB2L1,RPL10L
GNB2L1,IGF1
GNB2L1,PA2G4
GNB2L1,HSPA4
GNB2L1,IRS1
GNB2L1,SRP9
GNB2L1,SDC2
GNB2L1,MRPL11
GNB2L1,PSMD1
GNB2L1,RPL38
GNB2L1,PSMD2
GNB2L1,PSMC5
GNB2L1,SRP68
GNB2L1,RNF31
GNB2L1,STAT2
GNB2L1,TCP1
GNB2L1,MRPS11
GNB2L1,RUVBL1
GNB2L1,RPS15A
GNB2L1,RPLP2
GNB2L1,PLEC
GNB2L1,IMP3
GNB2L1,PRKD1
GNB2L1,HSP90AA1
GNB2L1,RPS7
GNB2L1,GSPT2
GNB2L1,TRADD
GNB2L1,RPL3
GNB2L1,RPS17
GNB2L1,RPL22L1
GNB2L1,RPL22
GNB2L1,RBCK1
GNB2L1,RPS26
GNB2L1,HNRNPH1
GNB2L1,HBS1L
GNB2L1,PSMA7
GNB2L1,SERBP1
GNB2L1,XIAP
GNB2L1,RPS4X
GNB2L1,RPL10A
GNB2L1,RPL11
GNB2L1,MRTO4
GNB2L1,SKIV2L
GNB2L1,HDLBP
GNB2L1,GRB2
GNB2L1,RPL24
GNB2L1,RPL34
GNB2L1,PRKCD
GNB2L1,RPS29
GNB2L1,RPL14
GNB2L1,NHP2L1
GNB2L1,RPS14
GNB2L1,RPL31
GNB2L1,SOS1
GNB2L1,UBA52
GNB2L1,RPL23A
GNB2L1,PSMC2
GNB2L1,RPL17
GNB2L1,GSPT1
GNB2L1,TNF
GNB2L1,RPL9
GNB2L1,SHC1
GNB2L1,RPL6
GNB2L1,RPL36A
GNB2L1,HRAS
GNB2L1,RPS24
GNB2L1,SLC9A8
GNB2L1,RPL32
GNB2L1,RPL35A
GNB2L1,RPL23
GNB2L1,MRPS14
GNB2L1,RPL28
GNB2L1,RPS28
GNB2L1,RPL27
GNB2L1,RPL26L1
GNB2L1,RAN
GNB2L1,RPL36
GNB2L1,IKBKG
GNB2L1,RPS10
GNB2L1,RPL18
GNB2L1,RSRC1
GNB2L1,TPT1
GNB2L1,RPS19
GNB2L1,SRP54
GNB2L1,RPL30
GNB2L1,IKBKB
GNB2L1,NACA
GNB2L1,RPL26
GNB2L1,RPS15
AR,GSK3B
AR,DDB2
AR,GLI3
AR,VHL
AR,USP10
AR,TTC5
AR,MED1
AR,PRKDC
AR,CDC37
AR,UBE2I
AR,TBP
AR,PIAS1
AR,KIF1A
AR,DAPK3
AR,KDM3A
AR,SMAD3
AR,NCOA2
AR,PTGES3
AR,MDM2
AR,TCF7L2
AR,BMI1
AR,PARK7
AR,SMAD4
AR,NR2C1
AR,PHB
AR,ZBTB16
AR,HNF4A
AR,KDM4D
AR,HSPA4
AR,CCNE1
AR,NCOR1
AR,HSPB2
AR,CUL2
AR,CTNNB1
AR,HDAC1
AR,SETD7
AR,SMAD1
AR,SMARCD1
AR,HSP90AA1
AR,RCHY1
AR,TRIM24
AR,TGIF1
AR,MID1
AR,NCOR2
AR,CALR
AR,RANBP9
AR,ASXL1
AR,DAXX
AR,RPS21
AR,PRMT1
AR,SIRT1
AR,CCND1
AR,HIF1A
AR,TBL1XR1
AR,TDG
AR,POU2F2
AR,TSG101
AR,SFPQ
AR,NONO
AR,REL
AR,GAPDH
AR,SIAH2
AR,PIAS2
AR,NR2C2
AR,RAN
AR,NCOA4
AR,RNF4
AR,NCOA3
AR,PAK6
AR,HDAC7
AR,STUB1
AR,PSMC3
AR,RCC2
AR,CDK9
AR,XRCC6
AR,XRCC5
AR,COPS2
AR,RNF2
AR,BRD4
AR,MED12L
AR,FKBP4
AR,STAT3
AR,LATS2
AR,NR0B2
AR,MED24
AR,TADA3
AR,WHSC1
AR,ERG
AR,SPDEF
AR,RNF20
AR,SP1
AR,HDAC4
AR,SKP2
AR,NELFCD
AR,PATZ1
AR,PPP1CA
AR,PA2G4
AR,EP300
AR,WDR77
AR,GTF2H3
AR,FHL2
AR,TNK2
AR,TAF1
AR,NEFL
AR,HMGB2
AR,REPS2
AR,POU2F1
AR,KDM1A
AR,RCOR1
AR,CDKN2A
AR,PSPC1
AR,ELF3
AR,PPP5C
AR,BRCA1
AR,CEBPA
AR,NDE1
AR,BAG1
AR,CDC27
AR,FZR1
AR,NCOA6
AR,KAT2B
AR,NLRP10
AR,CDK6
AR,USP14
AR,RELA
AR,RUVBL1
AR,FOXG1
AR,KMT2D
AR,CDK7
AR,ZMIZ1
AR,HDAC3
AR,SVIL
AR,GSN
AR,SMARCA4
AR,RBL1
AR,CHD8
AR,SUV39H2
AR,ERCC3
AR,KMT2A
AR,ETS1
AR,USP7
AR,E2F4
AR,PPID
AR,E2F1
AR,KDM5B
AR,ASH2L
AR,EGFR
AR,ETV5
AR,RNF40
AR,KDM6A
AR,NCOA1
AR,SMARCA2
AR,ARID1A
AR,SRCAP
AR,FOXA1
AR,PIAS3
AR,ZMIZ2
AR,PPP2CA
AR,CCAR2
AR,FLNA
AR,CREBBP
AR,SMARCB1
AR,SMARCE1
AR,SMARCC2
AR,SMARCC1
AR,SIN3B
AR,CALM1
AR,VCP
AR,UBE3A
AR,PIAS4
AR,IDE
AR,JUN
AR,MYLIP
AR,CNBP
AR,IFI16
AR,KARS
AR,HMGB1
AR,RAF1
AR,AR
AR,GNB2L1
AR,GSK3A
AR,PRPF8
AR,YWHAQ
AR,ZBTB7A
AR,PRPF6
AR,ARID1B
AR,GTF2F2
AR,FOXO1
AR,UXT
AR,SART3
AR,SIN3A
AR,BRD2
AR,KAT5
AR,MAPK1
AR,CDC25B
AR,RAD9A
AR,ERCC2
AR,GTF2H1
AR,GTF2H2
AR,SRC
AR,BECN1
AR,PELP1
AR,ARID3B
AR,WDR20
AR,TFAP2A
AR,HSPA1A
AR,IL6ST
AR,GTF2F1
AR,GRIP1
AR,SUZ12
AR,CAV1
AR,WDR48
AR,CCNH
AR,KAT7
AR,HNRNPL
AR,MLH3
AR,RB1
AR,KIAA1429
AR,SREBF1
AR,EZH2
AR,ZBTB1
AR,TP53
AR,PPP2R2A
AR,DNAJC7
AR,PTEN
AR,TCF20
AR,EED
AR,CEBPB
AR,DCTN6
AR,MAPK14
AR,NR3C1
AR,SOX9
AR,DYNC1LI2
AR,DCTN3
AR,CDH1
AR,PRDX1
AR,CAPZA1
AR,PIK3CA
AR,EGF
AR,ERBB3
AR,IGF1R
AR,ERBB2
AR,DYNC1LI1
AR,HIST1H2BA
AR,HIST1H2BD
AR,HOXB13
AR,H2AFZ
AR,HSP90B1
AR,BCL2L1
AR,IGF1
AR,H2AFV
AR,PRKACA
AR,CASP3
AR,GNAI2
AR,MET
AR,DYNC1I1
AR,PGR
AR,CARM1
AR,MAF
AR,HIST1H2AJ
AR,HIST2H2AC
AR,HEY1
AR,HIST1H2AD
AR,GNAI1
AR,PKN1
AR,DYNC1H1
AR,HIST1H2BK
AR,CASP8
AR,STIP1
AR,ZEB1
AR,DCTN1
AR,CAPZA2
AR,HIST2H2BE
AR,GNAI3
AR,PRKACB
AR,RUNX2
AR,HSP90AB1
AR,MMP9
AR,CCND3
AR,NRIP1
AR,H2AFB1
AR,CDK1
AR,H2BFS
AR,HIST1H2BJ
AR,DYNC1I2
AR,SUMO1
AR,CAPZB
AR,DNAJA1
AR,AREG
AR,DCTN4
AR,MYC
AR,HSPA2
AR,HIST1H2BL
AR,CBFB
AR,MAPK8
AR,HIST1H2AC
AR,PRKACG
AR,H2AFX
AR,HIST1H2BM
AR,HIST1H2BN
AR,ETV1
AR,H2AFJ
AR,HIST1H2BH
AR,HSPA8
AR,FOXO3
AR,DCTN2
AR,CDK11B
AR,HRAS
AR,KPNA2
AR,HSPA1L
AR,DYNLL2
AR,YAP1
AR,HIST1H2BO
AR,DYNLL1
AR,VEGFA
AR,HSPA1B
AR,GNB1
AR,IL6
AR,HIST1H2BB
AR,BUD31
AR,PIK3R1
ITGB2,PLAUR
ITGB2,PTK2B
ITGB2,YWHAB
ITGB2,RANBP9
ITGB2,PRKCD
ITGB2,SYK
ITGB2,PRKCE
ITGB2,YWHAZ
ITGB2,PSMD4
ITGB2,PRKCA
ITGB2,PRKCB
ITGB2,LCP2
ITGB2,SLC2A3
ITGB2,STK10
ITGB2,ITGB4
ITGB2,LBP
ITGB2,PGRMC1
ITGB2,MMP2
ITGB2,NFKB1
ITGB2,SPI1
ITGB2,SELL
ITGB2,LRP1
ITGB2,SNAP23
ITGB2,RAP1B
ITGB2,TLR2
ITGB2,VAMP8
ITGB2,STAT3
ITGB2,SLC27A2
ITGB2,LAMTOR1
ITGB2,MS4A3
ITGB2,ITGB6
ITGB2,STOM
ITGB2,LAPTM5
ITGB2,VCAM1
ITGB2,JAM3
ITGB2,STAT6
ITGB2,OLR1
ITGB2,TLN1
ITGB2,PRKD1
ITGB2,PTPRB
ITGB2,RAP2C
ITGB2,PTK2
ITGB2,STAT1
ITGB2,NRAS
ITGB2,RAP1A
ITGB2,VAV3
ITGB2,VAV2
ITGB2,MMP9
ITGB2,PLAU
ITGB2,SRC
ITGB2,RAB14
ITGB2,PTAFR
ITGB2,UBR4
ITGB2,TNFRSF1B
ITGB2,LCP1
ITGB2,SCAMP1
ITGB2,ITGB3
ITGB2,PTPRJ
ITGB2,NBEAL2
ITGB2,LYN
ITGB2,VAV1
ITGB2,PTPRC
ITGB2,SIRPA
ITGB2,RHOA
ITGB2,TMBIM1
ITGB2,RASSF5
PDPK1,YWHAH
PDPK1,PKN2
PDPK1,SLC9A3R2
PDPK1,PRKCZ
PDPK1,PRKCD
PDPK1,PRKCQ
PDPK1,SRPK1
PDPK1,WDR5
PDPK1,PRKACA
PDPK1,YWHAQ
PDPK1,SBF1
PDPK1,ZDHHC17
PDPK1,PRKCI
PDPK1,SMARCB1
PDPK1,PHAX
PDPK1,SDC2
PDPK1,TBL2
PDPK1,PNO1
PDPK1,XPO1
PDPK1,PDPK1
PDPK1,SND1
PDPK1,RPS6KA3
PDPK1,POLDIP2
PDPK1,PKN1
PDPK1,SOCS3
PDPK1,XPO7
PDPK1,PRKCB
PDPK1,XRCC6
PDPK1,STRAP
PDPK1,TNS1
PDPK1,TRIB3
PDPK1,TSC2
PDPK1,TGFB1
PDPK1,PIK3R2
PDPK1,RPS6KB1
PDPK1,TGFB3
PDPK1,SMAD7
PDPK1,PIK3R3
PDPK1,RPS6KA6
PDPK1,PIK3CA
PDPK1,RHOB
PDPK1,RHOC
PDPK1,PIK3CB
PDPK1,PKN3
PDPK1,RICTOR
PDPK1,PRKCE
PDPK1,RPS6KB2
PDPK1,UBE2N
PDPK1,RPS6KA1
PDPK1,SRC
PDPK1,TRAF6
PDPK1,PTEN
PDPK1,RHOA
PDPK1,PIK3CG
PDPK1,SOS1
PDPK1,TGFBR2
PDPK1,RALGDS
PDPK1,RPS6KA2
PDPK1,PRKCA
PDPK1,RAC1
PDPK1,PIK3CD
PDPK1,RELA
PDPK1,PIK3R6
PDPK1,PIK3R1
PRKCZ,SP1
PRKCZ,WWC1
PRKCZ,VCP
PRKCZ,PSMD1
PRKCZ,YWHAB
PRKCZ,YWHAH
PRKCZ,TLR4
PRKCZ,PRKCZ
PRKCZ,VHL
PRKCZ,SRC
PRKCZ,SQSTM1
PRKCZ,TFF1
PRKCZ,STUB1
PRKCZ,RPS12
PRKCZ,TUBB3
PRKCZ,UTP14A
PRKCZ,TUBB4A
PRKCZ,PSMC4
PRKCZ,TUBB6
PRKCZ,SLC25A3
PRKCZ,PTRF
PRKCZ,TIAM1
PRKCZ,TUBA4A
PRKCZ,STK38
PRKCZ,TRIM21
PRKCZ,PTPN14
PRKCZ,RPS6KB1
PRKCZ,TAB1
PRKCZ,TPR
PRKCZ,YWHAZ
PRKCZ,TRAF6
PRKCZ,PSMC5
PRKCZ,YWHAG
PRKCZ,RAF1
PRKCZ,TUBA1C
PRKCZ,SLC25A5
PRKCZ,SNRPD2
PRKCZ,SNRPD1
PRKCZ,WDR26
PRKCZ,YWHAQ
PRKCZ,RELA
PRKCZ,TLR9
PRKCZ,TNFRSF1A
PRKCZ,TGFB1
PRKCZ,TRAF2
PRKCZ,RAP1B
PRKCZ,RIPK1
PRKCZ,TP53
PRKCZ,RPS27A
PRKCZ,RASA1
PRKCZ,UBB
PRKCZ,SPHK1
PRKCZ,VAMP2
PRKCZ,ROCK2
PRKCZ,SUMO4
PRKCZ,TRIP10
PRKCZ,SLC2A4
PRKCZ,PTPN11
PRKCZ,TRADD
PRKCZ,TGFBR2
PRKCZ,SMURF1
PRKCZ,RAP1A
PRKCZ,PTEN
PRKCZ,TNF
PRKCZ,SUMO1
PRKCZ,SOS1
PRKCZ,UBC
PRKCZ,UBA52
PRKCZ,SUMO2
PRKCZ,SHC1
PRKCZ,RHOA
PRKCZ,ROCK1
WWC1,YAP1
WWC1,YWHAB
WWC1,YWHAQ
WWC1,XPO1
WWC1,YWHAG
WWC1,YWHAH
WWC1,YWHAE
WWC1,WWC2
MAF,SOX9
MAF,SIN3A
MAF,SMARCA5
MAF,MAFB
MAF,PML
MAF,USF2
MAF,NFE2L2
MAF,MYB
MAF,RNF4
MAF,MAF
MAF,UBE2I
MAF,UBE2O
MAF,STAT3
MAF,RB1
MAF,TP53
MAF,NFATC3
MAF,NFATC2
MAF,WHSC1
MAF,NPRL3
MAF,PRDM1
MAF,NFATC1
MAF,YAP1
CD2AP,SH3GL2
CD2AP,HNRNPR
CD2AP,WDHD1
CD2AP,TSC22D1
CD2AP,UBE2I
CD2AP,MSN
CD2AP,CTTN
CD2AP,GRB2
CD2AP,CDH1
CD2AP,DNM2
CD2AP,KIF23
CD2AP,TSG101
CD2AP,INPPL1
CD2AP,LARP7
CD2AP,NF2
CD2AP,USP34
CD2AP,IRS1
CD2AP,NR4A1
CD2AP,KIAA0196
CD2AP,UBE2A
CD2AP,STAP1
CD2AP,NRAS
CD2AP,RACGAP1
CD2AP,TTC27
CD2AP,HOXC11
CD2AP,SH3KBP1
CD2AP,PDCD6IP
CD2AP,NRBP1
CD2AP,VCAM1
CD2AP,DPH5
CD2AP,CSTF2
CD2AP,GBF1
CD2AP,NIT1
CD2AP,TRA
CD2AP,KIF15
CD2AP,IMPDH2
CD2AP,MVB12A
CD2AP,CD2AP
CD2AP,RAB4A
CD2AP,PTGES3
CD2AP,NOLC1
CD2AP,LMNA
CD2AP,SEC24D
CD2AP,HUWE1
CD2AP,PFDN2
CD2AP,SETX
CD2AP,NR3C1
CD2AP,IKBKAP
CD2AP,PRDX6
CD2AP,RPGRIP1L
CD2AP,KIAA1429
CD2AP,UBC
CD2AP,FRS3
CD2AP,HNRNPL
CD2AP,HIST1H2AB
CD2AP,EGFR
CD2AP,MAPRE1
CD2AP,LOX
CD2AP,NPLOC4
CD2AP,ITGA4
CD2AP,UFD1L
CD2AP,RNF41
CD2AP,ELP2
CD2AP,KHDRBS1
CD2AP,MTA2
CD2AP,NR2C2
CD2AP,MED4
CD2AP,PIK3R2
CD2AP,PDLIM4
CD2AP,PIK3CA
CD2AP,EPHA1
CD2AP,FLT1
CD2AP,PIK3CB
CD2AP,RAC3
CD2AP,UBB
CD2AP,CLU
CD2AP,DPYSL3
CD2AP,FYN
CD2AP,KIRREL
CD2AP,MYO6
CD2AP,PLCE1
CD2AP,INF2
CD2AP,MYO1C
CD2AP,SYNPO
CD2AP,PICALM
CD2AP,VEGFA
CD2AP,UBA52
CD2AP,PIK3R1
RAB4A,RAB7A
RAB4A,ZFYVE28
RAB4A,RABGAP1
RAB4A,RAB5A
RAB4A,TP53
RAB4A,STX4
RAB4A,ZNF830
RAB4A,RALA
RAB4A,SGSM2
RAB4A,RAB8A
RAB4A,RAB6A
RAB4A,RAB8B
RAB4A,RABGGTB
RAB4A,TFRC
RAB4A,RAB5B
RAB4A,RABGGTA
RAB4A,RAB5C
RAB4A,RABGEF1
RAB5A,TSG101
RAB5A,ZFYVE28
RAB5A,RAB7A
RAB5A,TCEAL1
RAB5A,SH3KBP1
RAB5A,TYRP1
RAB5A,SLAMF1
RAB5A,RAB8A
RAB5A,UQCRC2
RAB5A,RABGEF1
RAB5A,SDCBP
RAB5A,TSC2
RAB5A,VDAC1
RAB5A,TF
RAB5A,RABGGTB
RAB5A,RABGGTA
RAB5A,STX4
RAB5A,RAP1A
RAB5A,VPS35
RAB5A,UNK
RAB5A,RIN2
RAB5A,UBR4
RAB5A,RIN1
RAB5A,RAP1B
RAB5A,RAB8B
RAB5A,SLC6A15
RAB5A,SEC16A
RAB5A,SPECC1
RAB5A,RAB5A
RAB5A,TPR
RAB5A,USP11
RAB5A,TXNIP
RAB5A,RAB5C
RAB5A,RABL6
RAB5A,RECQL4
RAB5A,VAMP3
RAB5A,TRIM14
RAB5A,TBC1D15
RAB5A,TAF12
RAB5A,RPN1
RAB5A,VPS45
RAB5A,UHRF1BP1L
RAB5A,TNF
RAB5A,SNCA
RAB5A,WASL
RAB5A,VAMP4
RAB5A,SYT1
RAB5A,SNX1
RAB5A,VAMP7
RAB5A,VAMP8
RAB5A,STAM2
RAB5A,WNT5A
RAB5A,SCARB2
RAB5A,SH3GL1
RAB5A,RPS27A
RAB5A,TACR1
RAB5A,SRC
RAB5A,SH3GL3
