"V1","V2"
"HLA-DQB2","TRIM68"
"HLA-DQB2","OAS1"
"FBXO5","PSMB11"
"MMP3","IL17A"
"MMP3","IL6"
"STAMBP","VTI1B"
"ITGAL","SPN"
"ITGAL","ITGAX"
"ITGAL","SELL"
"ITGAL","VAV2"
"TAOK1","ZWILCH"
"TAOK1","ZWINT"
"TAOK1","SPC25"
"TAOK1","ZW10"
"TAOK1","SPC24"
"TAOK1","INCENP"
"CD40LG","PSMB11"
"CD40LG","IL2"
"CD40LG","IL4"
"CD40LG","LTB"
"CD40LG","IL17A"
"CD40LG","TNFRSF11A"
"CD40LG","TNFSF14"
"CD40LG","IL6"
"CD40LG","IFNG"
"PPIL6","U2AF1L4"
"PPIL6","WBP11"
"PPIL6","PPIL1"
"TBX21","IL7"
"TBX21","IL2"
"TBX21","ITGAX"
"TBX21","SELL"
"TBX21","IL4"
"TBX21","PRF1"
"TBX21","IL17A"
"TBX21","STAT4"
"TBX21","IL6"
"TBX21","IFNG"
"WAPAL","ZWILCH"
"WAPAL","ZWINT"
"WAPAL","SPC25"
"WAPAL","ZW10"
"WAPAL","SPC24"
"WAPAL","INCENP"
"WAPAL","TAOK1"
"USP13","UBBP4"
"USP13","MYO15A"
"USP13","ZEB1"
"SYP","RNASEL"
"ZDHHC17","ZFC3H1"
"ZDHHC17","ZFP36"
"ZDHHC17","USP18"
"RASGRF1","PLK3"
"TFPT","YY1"
"STX1B","VTI1B"
"TRIM33","RRM1"
"SPRED2","PSMB11"
"SPRED2","ZDHHC17"
"PTAFR","TRIM48"
"PTAFR","GBP4"
"PTAFR","GBP7"
"PTAFR","LPAR3"
"PTAFR","HLA-DQB1"
"PTAFR","HLA-DQA2"
"PTAFR","ITGAX"
"PTAFR","TRIM62"
"PTAFR","TRIM22"
"PTAFR","EDN1"
"PTAFR","GBP6"
"PTAFR","GBP5"
"PTAFR","OAS2"
"PTAFR","FCGR1B"
"PTAFR","FCER1G"
"PTAFR","CHRM1"
"PTAFR","GBP3"
"PTAFR","TRIM68"
"PTAFR","OAS1"
"PTAFR","HLA-DQB2"
"INPP5B","PIP5K1A"
"SGOL2","ZWILCH"
"SGOL2","ZWINT"
"SGOL2","SPC25"
"SGOL2","ZW10"
"SGOL2","SPC24"
"SGOL2","INCENP"
"SGOL2","TAOK1"
"SGOL2","WAPAL"
"UBAC1","ZNRF2"
"UBAC1","ZNF645"
"UBAC1","WSB1"
"UBAC1","UNKL"
"UBAC1","RNF217"
"UBAC1","UBE2F"
"UBAC1","FBXO41"
"UBAC1","KBTBD13"
"UBAC1","UBE3B"
"UBAC1","UBE3D"
"UBAC1","FBXL22"
"UBAC1","UFL1"
"UBAC1","FBXW9"
"UBAC1","RNF182"
"UBAC1","FBXW10"
"UBAC1","UBE2Q1"
"UBAC1","FBXO9"
"UBAC1","WWP1"
"UBAC1","UBE2Q2"
"UBAC1","UBE2G2"
"UBAC1","UBE2J2"
"UBAC1","SPSB1"
"UBAC1","KLHL25"
"UBAC1","ZDHHC17"
"TCEB3","TCEB3CL2"
"TCEB3","TCEB3C"
"YBX1","U2AF1L4"
"YBX1","WBP11"
"YBX1","VPS37B"
"YBX1","PPIL1"
"YBX1","PPIL6"
"IFI27","IFITM1"
"IFI27","IFI6"
"IFI27","IFITM2"
"IFI27","IP6K2"
"IFI27","ISG20"
"IFI27","USP18"
"IFI27","OAS2"
"IFI27","RNASEL"
"IFI27","OAS1"
"CSF2","IL7"
"CSF2","IL2"
"CSF2","ITGAX"
"CSF2","IL4"
"CSF2","IL17A"
"CSF2","CD1D"
"CSF2","CXCL2"
"CSF2","IL6"
"CSF2","SPI1"
"CSF2","CCL4"
"CSF2","CXCL1"
"CSF2","IFNG"
"CSF2","CD40LG"
"FBXL20","ZNRF2"
"FBXL20","ZNF645"
"FBXL20","WSB1"
"FBXL20","UNKL"
"FBXL20","RNF217"
"FBXL20","UBE2F"
"FBXL20","FBXO41"
"FBXL20","KBTBD13"
"FBXL20","UBE3B"
"FBXL20","UBE3D"
"FBXL20","FBXL22"
"FBXL20","UFL1"
"FBXL20","FBXW9"
"FBXL20","RNF182"
"FBXL20","FBXW10"
"FBXL20","UBE2Q1"
"FBXL20","FBXO9"
"FBXL20","WWP1"
"FBXL20","UBE2Q2"
"FBXL20","UBE2G2"
"FBXL20","UBE2J2"
"FBXL20","SPSB1"
"FBXL20","KLHL25"
"FBXL20","UBAC1"
"SYMPK","U2AF1L4"
"SYMPK","ZNF598"
"SYMPK","WBP11"
"SYMPK","PPIL1"
"SYMPK","WDR82"
"SYMPK","PPIL6"
"SYMPK","YBX1"
"TNPO1","ZFP36"
"TNPO1","ZNF598"
"TNPO1","RRM1"
"TRIP4","YBX1"
"SLC2A4","IL6"
"SNAP91","SNX9"
"CALB2","SYP"
"VEGFA","VTI1B"
"VEGFA","IL2"
"VEGFA","HIF3A"
"VEGFA","NOTCH4"
"VEGFA","IL4"
"VEGFA","EDN1"
"VEGFA","IL17A"
"VEGFA","ZEB1"
"VEGFA","IL6"
"VEGFA","TGFB2"
"VEGFA","CXCL1"
"VEGFA","CSF2"
"CD8A","IL2"
"CD8A","CD8B"
"CD8A","PRF1"
"ZAP70","HLA-DQB1"
"ZAP70","HLA-DQA2"
"ZAP70","IL2"
"ZAP70","CD8B"
"ZAP70","YES1"
"ZAP70","FCER1G"
"ZAP70","HLA-DQB2"
"ZAP70","CD8A"
"UBE2D4","ZNRF2"
"UBE2D4","ZNF645"
"UBE2D4","WSB1"
"UBE2D4","UNKL"
"UBE2D4","UBBP4"
"UBE2D4","RNF217"
"UBE2D4","UBE2F"
"UBE2D4","FBXO41"
"UBE2D4","KBTBD13"
"UBE2D4","UBE3B"
"UBE2D4","UBE3D"
"UBE2D4","XIAP"
"UBE2D4","FBXL22"
"UBE2D4","UFL1"
"UBE2D4","FBXW9"
"UBE2D4","RNF182"
"UBE2D4","FBXW10"
"UBE2D4","UBE2Q1"
"UBE2D4","FBXO9"
"UBE2D4","WWP1"
"UBE2D4","UBE2Q2"
"UBE2D4","UBE2G2"
"UBE2D4","UBE2J2"
"UBE2D4","SPSB1"
"UBE2D4","KLHL25"
"UBE2D4","UBAC1"
"UBE2D4","FBXL20"
"UBE2D4","ZAP70"
"KLHL3","ZNRF2"
"KLHL3","ZNF645"
"KLHL3","WSB1"
"KLHL3","UNKL"
"KLHL3","RNF217"
"KLHL3","UBE2F"
"KLHL3","FBXO41"
"KLHL3","KBTBD13"
"KLHL3","UBE3B"
"KLHL3","UBE3D"
"KLHL3","FBXL22"
"KLHL3","UFL1"
"KLHL3","FBXW9"
"KLHL3","RNF182"
"KLHL3","FBXW10"
"KLHL3","UBE2Q1"
"KLHL3","SLC12A3"
"KLHL3","FBXO9"
"KLHL3","WWP1"
"KLHL3","UBE2Q2"
"KLHL3","UBE2G2"
"KLHL3","UBE2J2"
"KLHL3","SPSB1"
"KLHL3","KLHL25"
"KLHL3","UBAC1"
"KLHL3","FBXL20"
"KLHL3","UBE2D4"
"TH","PPP1R1B"
"TH","CALB2"
"TEC","VAV2"
"TRIM4","ZNRF2"
"TRIM4","ZNF645"
"TRIM4","WSB1"
"TRIM4","UNKL"
"TRIM4","RNF217"
"TRIM4","UBE2F"
"TRIM4","FBXO41"
"TRIM4","KBTBD13"
"TRIM4","UBE3B"
"TRIM4","UBE3D"
"TRIM4","FBXL22"
"TRIM4","UFL1"
"TRIM4","FBXW9"
"TRIM4","RNF182"
"TRIM4","FBXW10"
"TRIM4","UBE2Q1"
"TRIM4","FBXO9"
"TRIM4","WWP1"
"TRIM4","UBE2Q2"
"TRIM4","UBE2G2"
"TRIM4","UBE2J2"
"TRIM4","SPSB1"
"TRIM4","KLHL25"
"TRIM4","UBAC1"
"TRIM4","FBXL20"
"TRIM4","UBE2D4"
"TRIM4","KLHL3"
"NFAT5","IL2"
"FZD1","WNT8B"
"FZD1","WNT8A"
"FZD1","WNT3A"
"FZD1","WNT1"
"TNFSF11","PSMB11"
"TNFSF11","IL4"
"TNFSF11","LTB"
"TNFSF11","IL17A"
"TNFSF11","TNFRSF11A"
"TNFSF11","TNFSF14"
"TNFSF11","IL6"
"TNFSF11","MMP3"
"TNFSF11","CD40LG"
"TNFSF11","VEGFA"
"S1PR1","LPAR3"
"S1PR1","CXCL3"
"S1PR1","CCL4L1"
"S1PR1","YES1"
"S1PR1","CXCL2"
"S1PR1","CCL4"
"S1PR1","CXCL1"
"RAD51C","XRCC2"
"RAD51C","RAD9B"
"RAD51C","UBE2T"
"RAD51C","EME2"
"LDLRAP1","SNX9"
"LDLRAP1","SNAP91"
"SNRPN","ZMAT2"
"SNRPN","WDR25"
"SNRPN","U2AF1L4"
"SNRPN","C10orf11"
"SNRPN","WBP11"
"SNRPN","PPIL1"
"SNRPN","PPIL6"
"SNRPN","YBX1"
"SNRPN","SYMPK"
"XAF1","IFITM1"
"XAF1","IFI6"
"XAF1","XIAP"
"XAF1","IFITM2"
"XAF1","TRIM22"
"XAF1","IP6K2"
"XAF1","ISG20"
"XAF1","USP18"
"XAF1","OAS2"
"XAF1","RNASEL"
"XAF1","OAS1"
"XAF1","IFI27"
"LTA","PSMB11"
"LTA","IL2"
"LTA","IL4"
"LTA","LTB"
"LTA","TNFRSF11A"
"LTA","TNFSF14"
"LTA","IL6"
"LTA","IFNG"
"LTA","CD40LG"
"LTA","TNFSF11"
"ODC1","PSMB11"
"ODC1","OAZ2"
"VPS53","TFPT"
"IL15","IL7"
"IL15","IL2"
"IL15","SELL"
"IL15","IL4"
