source,target
CUL2,ZNF645
CUL2,UBE2O
CUL2,ZNRF2
CUL2,TRIM50
CUL2,RLIM
CUL2,FBXO21
CUL2,TRAIP
CUL2,RNF123
CUL2,SPSB1
CUL2,SOCS3
CUL2,KLHL22
CUL2,UBA7
CUL2,ZNRF1
CUL2,KLHL25
CUL2,FBXO40
CUL2,PSMF1
CUL2,ZBTB16
CUL2,UBE2G2
CUL2,UBA1
CUL2,UBE2V1
CUL2,UBE3B
CUL2,HUWE1
CUL2,RNF41
CUL2,FBXL14
CUL2,FBXL5
CUL2,FBXO2
CUL2,KCTD6
CUL2,RNF220
CUL2,FBXL3
CUL2,UBE2H
CUL2,TRIM4
CUL2,PSMD12
CUL2,UBA5
CUL2,RBCK1
CUL2,UBE2C
CUL2,SIAH1
CUL2,MYLIP
CUL2,UBE2D3
CUL2,PSMB10
CUL2,KLHL9
CUL2,FBXL22
CUL2,UBE2Z
CUL2,UBA3
CUL2,SMURF1
CUL2,PJA2
CUL2,PJA1
CUL2,DZIP3
CUL2,PSMB5
CUL2,PARK2
CUL2,TULP4
CUL2,FBXL4
CUL2,UFL1
CUL2,UBE3D
CUL2,FBXW4
CUL2,PSMA7
CUL2,UBE2U
CUL2,UBE2A
CUL2,UBAC1
CUL2,HECTD3
CUL2,NEURL2
CUL2,UBR2
CUL2,PSMB2
CUL2,RNF19B
CUL2,TRIM63
CUL2,PSMB9
CUL2,PSMB8
CUL2,UBR4
CUL2,TRIM39
CUL2,FBXO6
CUL2,FBXO44
CUL2,KLHL21
CUL2,KBTBD7
CUL2,KBTBD6
CUL2,FBXL19
CUL2,KLHL42
CUL2,RNF6
CUL2,FBXL18
CUL2,PSME1
CUL2,TRIM71
CUL2,TRIP12
CUL2,RNF34
CUL2,FBXW9
CUL2,RNF14
CUL2,FZR1
CUL2,HERC4
CUL2,FBXW10
CUL2,UBE2E2
CUL2,UBE2G1
CUL2,FBXL16
CUL2,SOCS6
CUL2,LONRF1
CUL2,UBE2D2
CUL2,HECTD1
CUL2,NEDD4L
CUL2,UBE2J2
CUL2,PSME4
CUL2,FBXO11
CUL2,MEX3C
CUL2,HERC3
CUL2,PSMB11
CUL2,PSMD14
CUL2,UBE2E3
CUL2,UBE4A
CUL2,UBA52
CUL2,KBTBD13
CUL2,HERC1
CUL2,PSMC2
CUL2,FBXO15
CUL2,VPRBP
CUL2,PSMD13
CUL2,UBE2W
CUL2,HECTD2
CUL2,PSMC6
CUL2,KBTBD8
CUL2,FBXO10
CUL2,TRIM32
CUL2,WSB2
CUL2,PSMA1
CUL2,PSMD6
CUL2,RNF182
CUL2,FBXL7
CUL2,KLHL5
CUL2,KLHL2
CUL2,NEDD4
CUL2,MIB2
CUL2,RNF4
CUL2,WWP1
CUL2,FBXO32
CUL2,UBE2V2
CUL2,SPSB2
CUL2,FBXO41
CUL2,RNF217
CUL2,RNF19A
CUL2,RNF130
CUL2,LMO7
CUL2,CUL7
CUL2,PSMD9
CUL2,KLHL13
CUL2,UBE2F
CUL2,ITCH
CUL2,RNF111
CUL2,LRRC41
CUL2,RNF213
CUL2,SOCS2
CUL2,GAN
CUL2,UBE2J1
CUL2,SPSB3
CUL2,PSMB3
CUL2,PSMC3
CUL2,FBXW2
CUL2,RNF115
CUL2,TRIM69
CUL2,LTN1
CUL2,DET1
EIF3G,HERC2
EIF3G,EIF3M
EIF3G,LMNA
EIF3G,METTL3
EIF3G,EIF3G
EIF3G,GADD45G
EIF3G,SNAI1
EIF3G,PAN2
EIF3G,EIF3H
EIF3G,TP53
EIF3G,USP3
EIF3G,G3BP1
EIF3G,EIF3L
EIF3G,EPB41
EIF3G,UBE2M
EIF3G,GOLGA2
EIF3G,MSI2
EIF3G,NTRK1
EIF3G,KIAA1429
EIF3G,NCL
EIF3G,TK1
EIF3G,EZH2
EIF3G,RUNX1
EIF3G,ICAM1
EIF3G,HEXIM1
EIF3G,SFN
EIF3G,EIF3I
EIF3G,NPM1
EIF3G,PRKAG1
EIF3G,LARP7
EIF3G,SMN1
EIF3G,UBQLN2
EIF3G,EIF5
EIF3G,KRAS
EIF3G,EIF4B
EIF3G,PIN1
EIF3G,RPL18A
EIF3G,RPL19
EIF3G,GLTSCR2
EIF3G,RPS16
EIF3G,RPL28
EIF3G,RPS18
EIF3G,RPLP2
EIF3G,IMP3
EIF3G,RPS4X
EIF3G,RPL13
EIF3G,RPS17
EIF3G,RPS3
EIF3G,MRPS14
EIF3G,RPL7
EIF3G,PLEC
EIF3G,RPS3A
EIF3G,RPL11
EIF3G,RPL3
EIF3G,RPL27
EIF3G,RPL7A
EIF3G,PABPC1
EIF3G,RPL21
EIF3G,RPL31
EIF3G,RPL24
EIF3G,RPL26L1
EIF3G,FAU
EIF3G,RPL23A
EIF3G,RPL4
EIF3G,RPL30
EIF3G,RPS24
EIF3G,RPS27A
EIF3G,RPL35
EIF3G,RPL8
EIF3G,RPL23
EIF3G,RPS6
EIF3G,RPS27L
EIF3G,RPS13
EIF3G,RPL10L
EIF3G,RPS9
EIF3G,GTPBP4
EIF3G,RPL37A
EIF3G,EIF4G1
EIF3G,RPS7
EIF3G,RPL10A
EIF3G,RPS25
EIF3G,RPS14
EIF3G,RPL5
EIF3G,RPL15
EIF3G,RPLP0
EIF3G,RPL14
EIF3G,RPL12
EIF3G,RPS8
EIF3G,RPS27
EIF3G,UBA52
EIF3G,RPS10
EIF3G,RPL18
EIF3G,RPL26
EIF3G,RPS26
EIF3G,MRPS2
EIF3G,EIF5B
EIF3G,MRPS5
EIF3G,RPS2
EIF3G,RPS19
EIF3G,RPS15
EIF3G,RPS11
EIF3G,RPL6
DIS3,EXOSC4
DIS3,SOCS6
DIS3,RNF126
DIS3,EXOSC1
DIS3,EXOSC7
DIS3,ZBTB17
DIS3,EXOSC5
DIS3,NTRK1
DIS3,KPNB1
DIS3,SEPT7
DIS3,SEPT11
DIS3,SUB1
DIS3,RCC1
DIS3,EXOSC2
DIS3,SORT1
DIS3,RAVER1
DIS3,SIRT7
DIS3,EXOSC8
DIS3,MAPK6
DIS3,TXNIP
DIS3,PHB
DIS3,MYC
DIS3,TP53BP1
DIS3,TWF1
DIS3,EXOSC3
DIS3,EGFR
DIS3,EXOSC9
DIS3,SOCS2
DIS3,SCYL2
DIS3,WWOX
DIS3,RPL18A
DIS3,RPL19
DIS3,MPHOSPH6
DIS3,RPL35
DIS3,RPL8
DIS3,XRN1
DIS3,RPL10L
DIS3,PELP1
DIS3,RPL13
DIS3,RPL15
DIS3,RPL4
DIS3,SENP3
DIS3,RPLP2
DIS3,RPL7
DIS3,RPL3
DIS3,RPL21
DIS3,RPL12
DIS3,RPL5
DIS3,RPL7A
DIS3,RPL10A
DIS3,RPL11
DIS3,RPL28
DIS3,RPL27
DIS3,RPL31
DIS3,RPL24
DIS3,EXOSC6
DIS3,RPL26L1
DIS3,RPL37A
DIS3,RPLP0
DIS3,RPL14
DIS3,UBA52
DIS3,RPL18
DIS3,KHSRP
DIS3,TDP2
DIS3,RPL23A
DIS3,RPL30
DIS3,RPL23
DIS3,PARN
DIS3,RPL26
DIS3,RPL6
ZBTB17,ZBTB49
ZBTB17,ZBTB17
ERBB2IP,MAPK12
ERBB2IP,SMAD2
ERBB2IP,SMAD3
ERBB2IP,RPS6KA1
ERBB2IP,XPO1
ERBB2IP,NR2E1
ERBB2IP,RNF7
ERBB2IP,ERBB2IP
ERBB2IP,NRAS
ERBB2IP,HSP90AA1
ERBB2IP,GTSE1
ERBB2IP,MYC
ERBB2IP,GSK3B
ERBB2IP,HRAS
ERBB2IP,HNRNPL
ERBB2IP,ITGB4
ERBB2IP,GBF1
ERBB2IP,ZFYVE9
ERBB2IP,SMAD7
ERBB2IP,SMAD1
ERBB2IP,PPP1CA
ERBB2IP,TRIM41
ERBB2IP,SMAD4
ERBB2IP,GRIN2B
ERBB2IP,FOXO3
ERBB2IP,STAT3
ERBB2IP,EZR
ERBB2IP,KRAS
ERBB2IP,PPP1CC
ERBB2IP,RBX1
ERBB2IP,RIPK4
ERBB2IP,STUB1
ERBB2IP,EREG
ERBB2IP,RPS27A
ERBB2IP,UBB
ERBB2IP,UBA52
ERBB2IP,UBC
GNA13,TMEM206
GNA13,HERC2
GNA13,GNG2
GNA13,USP3
GNA13,TAS2R7
GNA13,GNG4
GNA13,GNG3
GNA13,NTRK1
GNA13,PRKCD
GNA13,S1PR1
GNA13,GNAI1
GNA13,LRRK2
GNA13,TRIM25
GNA13,PVR
GNA13,PIK3R2
GNA13,GNB3
GNA13,GNB4
GNA13,S1PR4
GNA13,GNG13
GNA13,GNG11
GNA13,GNGT1
GNA13,GNB5
GNA13,PIK3CA
GNA13,IGF1R
GNA13,GNG8
GNA13,GNB2
GNA13,S1PR5
GNA13,GNG5
GNA13,GNG12
GNA13,SRC
GNA13,GNG10
GNA13,LPAR1
GNA13,S1PR3
GNA13,GNG7
GNA13,RHOA
GNA13,GNGT2
GNA13,VAV1
GNA13,S1PR2
GNA13,GNB1
GNA13,PIK3R1
ANAPC5,SH3KBP1
ANAPC5,TRIM33
ANAPC5,XPO1
ANAPC5,CDC23
ANAPC5,APEX1
ANAPC5,CUL4A
ANAPC5,OFD1
ANAPC5,CDC16
ANAPC5,PABPC1
ANAPC5,EP300
ANAPC5,E2F1
ANAPC5,FZR1
ANAPC5,L3MBTL1
ANAPC5,KNG1
ANAPC5,SOX2
ANAPC5,ANAPC7
ANAPC5,CDC27
ANAPC5,TP53BP1
ANAPC5,TNRC6A
ANAPC5,MAPK6
ANAPC5,CREBBP
ANAPC5,MDC1
ANAPC5,CDC20
ANAPC5,HECW2
ANAPC5,PENK
ANAPC5,PTEN
ANAPC5,BACH1
ANAPC5,GPR156
ANAPC5,NOTCH1
ANAPC5,ZBTB16
ANAPC5,TFDP1
ANAPC5,EGLN3
ANAPC5,DYRK1A
ANAPC5,HIST1H2AB
ANAPC5,LATS2
ANAPC5,UBE2S
ANAPC5,PSMA4
ANAPC5,PSMC4
ANAPC5,KEAP1
ANAPC5,KLHL20
ANAPC5,PSMD5
ANAPC5,PSMD8
ANAPC5,CDC34
ANAPC5,RBX1
ANAPC5,PSMA3
ANAPC5,PSME2
ANAPC5,AURKA
ANAPC5,UBOX5
ANAPC5,PSMD10
ANAPC5,PSMD7
ANAPC5,STUB1
ANAPC5,UBE2D4
ANAPC5,PSMA2
ANAPC5,FBXL15
ANAPC5,NFKB1
ANAPC5,CDKN1B
ANAPC5,SKP1
ANAPC5,UBE3A
ANAPC5,MSH2
ANAPC5,FBXO30
ANAPC5,RNF114
ANAPC5,FBXO9
ANAPC5,FBXL12
ANAPC5,UBE2M
ANAPC5,TRIM21
ANAPC5,CCNA1
ANAPC5,MKRN1
ANAPC5,CCNB1
ANAPC5,VHL
ANAPC5,PHC2
ANAPC5,FBXL8
ANAPC5,PSMB7
ANAPC5,RNF144B
ANAPC5,BARD1
ANAPC5,PSMC1
ANAPC5,UBE2K
ANAPC5,PSMA6
ANAPC5,RNF138
ANAPC5,HERC2
ANAPC5,PSMD11
ANAPC5,BTBD1
ANAPC5,UBE2G1
ANAPC5,PSMB9
ANAPC5,UBE2F
ANAPC5,PSMC5
ANAPC5,FBXW7
ANAPC5,LNX1
ANAPC5,FBXW11
ANAPC5,FBXL18
ANAPC5,TRIM11
ANAPC5,RNF4
ANAPC5,ASB13
ANAPC5,KBTBD8
ANAPC5,ZNF645
ANAPC5,HUWE1
ANAPC5,CDK1
ANAPC5,MYLIP
ANAPC5,RNF19B
ANAPC5,KLHL22
ANAPC5,HERC5
ANAPC5,FBXO2
ANAPC5,FBXL22
ANAPC5,ASB9
ANAPC5,WWP1
ANAPC5,FBXO32
ANAPC5,HECTD3
ANAPC5,AREL1
ANAPC5,PSMC2
ANAPC5,UBE2D3
ANAPC5,FBXL16
ANAPC5,KCTD6
ANAPC5,SPSB4
ANAPC5,FBXL19
ANAPC5,PSME3
ANAPC5,FBXO10
ANAPC5,PSMB2
ANAPC5,ASB5
ANAPC5,AURKB
ANAPC5,UBA5
ANAPC5,ASB6
ANAPC5,PSMD1
ANAPC5,UBR2
ANAPC5,PSMF1
ANAPC5,ASB2
ANAPC5,CUL5
ANAPC5,UBE2V1
ANAPC5,PSME1
ANAPC5,KBTBD13
ANAPC5,PTTG1
ANAPC5,PSMB3
ANAPC5,TRAIP
ANAPC5,FBXO22
ANAPC5,BRCC3
ANAPC5,MIB2
ANAPC5,ASB18
ANAPC5,PSMD4
ANAPC5,PSMB4
ANAPC5,PSMB6
ANAPC5,ITCH
ANAPC5,PSMC3
ANAPC5,PARK2
ANAPC5,ZNRF1
ANAPC5,CDC26
ANAPC5,RBBP6
ANAPC5,CBX8
ANAPC5,FBXO44
ANAPC5,HECTD2
ANAPC5,PSMD9
ANAPC5,RNF220
ANAPC5,UBE2J2
ANAPC5,PJA2
ANAPC5,MEX3C
ANAPC5,TRIM71
ANAPC5,UBE2D2
ANAPC5,CDKN1A
ANAPC5,UBB
ANAPC5,TRIM4
ANAPC5,FBXO41
ANAPC5,FBXO4
ANAPC5,RNF111
ANAPC5,BRE
ANAPC5,PSMD3
ANAPC5,TRIM36
ANAPC5,CUL1
ANAPC5,PSMD12
ANAPC5,PSMB10
ANAPC5,PSMB11
ANAPC5,KCTD7
ANAPC5,UBE2R2
ANAPC5,KLHL2
ANAPC5,FBXW2
ANAPC5,UBE2Z
ANAPC5,KBTBD7
ANAPC5,PSMD13
ANAPC5,PJA1
ANAPC5,CDK2
ANAPC5,PSMA5
ANAPC5,SMURF1
ANAPC5,PSMB1
ANAPC5,KLHL5
ANAPC5,LRRC41
ANAPC5,TRAF7
ANAPC5,CXCL8
ANAPC5,TRIM50
ANAPC5,FBXL4
ANAPC5,TRIM37
ANAPC5,RPS27A
ANAPC5,BUB3
ANAPC5,RNF41
ANAPC5,GLMN
ANAPC5,SPSB1
ANAPC5,WSB1
ANAPC5,CBLB
ANAPC5,UBE2C
ANAPC5,PLK1
ANAPC5,HERC4
ANAPC5,RNF213
ANAPC5,BUB1
ANAPC5,UBE2A
ANAPC5,KLHL3
ANAPC5,FBXL13
ANAPC5,UBE2O
ANAPC5,ASB16
ANAPC5,RNF19A
ANAPC5,PSMD6
ANAPC5,UBA6
ANAPC5,SOCS3
ANAPC5,PSMD14
ANAPC5,FBXL14
ANAPC5,KLHL42
ANAPC5,EHMT2
ANAPC5,KLHL13
ANAPC5,SIAH2
ANAPC5,UBE2W
ANAPC5,CUL7
ANAPC5,BTRC
ANAPC5,DTX3L
ANAPC5,TCEB1
ANAPC5,UBE2E1
ANAPC5,RNF130
ANAPC5,UBE2U
ANAPC5,RNF115
ANAPC5,CBX2
ANAPC5,UBE2V2
ANAPC5,PHC3
ANAPC5,ASB8
ANAPC5,RLIM
ANAPC5,PSMA1
ANAPC5,ZNRF2
ANAPC5,UBC
ANAPC5,FBXW4
ANAPC5,FBXW8
ANAPC5,TRIM32
ANAPC5,UBE2Q1
ANAPC5,UBE2G2
ANAPC5,RNF7
ANAPC5,FBXO21
ANAPC5,PSMB8
ANAPC5,BMI1
ANAPC5,PSMA7
ANAPC5,ATG7
ANAPC5,RNF6
ANAPC5,RNF182
ANAPC5,TRIP12
ANAPC5,FBXO15
ANAPC5,FBXL3
ANAPC5,TRIM63
ANAPC5,SOCS1
ANAPC5,CCNA2
ANAPC5,ASB7
ANAPC5,ASB1
ANAPC5,RNF2
ANAPC5,FBXW12
ANAPC5,ASB15
ANAPC5,PSME4
ANAPC5,NEDD4L
ANAPC5,LRSAM1
ANAPC5,FBXW9
ANAPC5,TRIM39
ANAPC5,KLHL9
ANAPC5,LMO7
ANAPC5,GAN
ANAPC5,HERC6
ANAPC5,FBXO6
ANAPC5,TCEB2
ANAPC5,HECTD1
ANAPC5,RNF123
ANAPC5,ASB17
ANAPC5,FBXW10
ANAPC5,KLHL25
ANAPC5,RNF217
ANAPC5,VPRBP
ANAPC5,UBE2B
ANAPC5,FBXO31
ANAPC5,KBTBD6
ANAPC5,UBR4
ANAPC5,UBE2N
ANAPC5,TRIM69
ANAPC5,HERC3
ANAPC5,ARIH2
ANAPC5,RELA
ANAPC5,CEBPB
ANAPC5,FBXL20
ANAPC5,EHMT1
ANAPC5,FBXL7
ANAPC5,UBE2Q2
ANAPC5,PSMC6
ANAPC5,TRIM41
ANAPC5,BRCA1
ANAPC5,FBXW5
ANAPC5,SKP2
ANAPC5,UBE2L6
ANAPC5,UBA1
ANAPC5,HERC1
ANAPC5,UFL1
ANAPC5,CUL3
ANAPC5,TRIM9
ANAPC5,UBA3
ANAPC5,UBA52
ANAPC5,SH3RF1
ANAPC5,UBE2E3
ANAPC5,NEDD4
ANAPC5,FBXO27
ANAPC5,BTBD6
ANAPC5,PSMA8
ANAPC5,SMURF2
ANAPC5,HACE1
ANAPC5,ASB12
ANAPC5,LTN1
ANAPC5,IL6
ANAPC5,UBE3B
ANAPC5,ASB14
ANAPC5,RNF25
ANAPC5,PSMD2
ANAPC5,UBE3D
ANAPC5,SPSB2
ANAPC5,RNF126
ANAPC5,UBAC1
ANAPC5,UBE3C
ANAPC5,DZIP3
ANAPC5,UBE4A
ANAPC5,UBE2H
ANAPC5,KLHL21
ANAPC5,UBA7
ANAPC5,LRR1
ANAPC5,KLHL11
ANAPC5,ASB10
ANAPC5,BUB1B
ANAPC5,CBX4
ANAPC5,UBE2D1
ANAPC5,ASB4
ANAPC5,RNF34
ANAPC5,FBXL5
ANAPC5,LONRF1
ANAPC5,PSMB5
ANAPC5,RCHY1
ANAPC5,RBCK1
ANAPC5,FBXO7
ANAPC5,SIAH1
ANAPC5,FBXO11
ANAPC5,RING1
ANAPC5,RNF14
ANAPC5,SHFM1
ANAPC5,KLHL41
ANAPC5,UNKL
ANAPC5,PHC1
ANAPC5,UBR1
ANAPC5,DET1
ANAPC5,FBXO40
ANAPC5,CUL2
ANAPC5,ASB11
ANAPC5,FBXO17
ANAPC5,UBE2J1
ANAPC5,UBE2E2
ANAPC5,CCNF
ANAPC5,MGRN1
PABPC1,SH3KBP1
PABPC1,PPP2CA
PABPC1,WWOX
PABPC1,RNF31
PABPC1,USP10
PABPC1,TNRC6B
PABPC1,SERBP1
PABPC1,RPL27
PABPC1,TAF15
PABPC1,SNW1
PABPC1,WWP2
PABPC1,SART1
PABPC1,RPL18A
PABPC1,TNF
PABPC1,RUNX1
PABPC1,RPL37A
PABPC1,UBA1
PABPC1,PABPC1
PABPC1,PSMD9
PABPC1,VCAM1
PABPC1,RPL14
PABPC1,RPL7
PABPC1,PIN1
PABPC1,PDHA1
PABPC1,RPL10A
PABPC1,RPS16
PABPC1,TOB1
PABPC1,YWHAG
PABPC1,RPS6
PABPC1,RPLP2
PABPC1,REST
PABPC1,TERT
PABPC1,RPL13
PABPC1,TNRC6C
PABPC1,PUF60
PABPC1,SNAI1
PABPC1,SNRNP70
PABPC1,SUMO1
PABPC1,TP53
PABPC1,TNRC6A
PABPC1,PAN2
PABPC1,U2AF2
PABPC1,RPL11
PABPC1,RPS4X
PABPC1,PHB
PABPC1,UBR5
PABPC1,YAP1
PABPC1,SRPK1
PABPC1,RAE1
PABPC1,UBQLN2
PABPC1,RPL15
PABPC1,XPO1
PABPC1,RPS3A
PABPC1,PDCD6
PABPC1,RBX1
PABPC1,SRPK2
PABPC1,RPS8
PABPC1,PPP1CC
PABPC1,PCBP1
PABPC1,SGTA
PABPC1,RPL35
PABPC1,RPA1
PABPC1,ZMYND11
PABPC1,TSG101
PABPC1,SMAD3
PABPC1,SFN
PABPC1,RPA2
PABPC1,RPL5
PABPC1,TRIM25
PABPC1,RPA3
PABPC1,SNRPD3
PABPC1,PARK7
PABPC1,RPL3
PABPC1,RPL6
PABPC1,SIRT7
PABPC1,RPL4
PABPC1,SKI
PABPC1,RPL18
PABPC1,RPL7A
PABPC1,RPLP0
PABPC1,UBE2L6
PABPC1,PPIE
PABPC1,PSMC4
PABPC1,RPL19
PABPC1,RPS6KB1
PABPC1,RPL8
PABPC1,XRN1
PABPC1,RPS11
PABPC1,RPS27A
PABPC1,RQCD1
PABPC1,RPS3
PABPC1,RPL10L
PABPC1,RPS9
PABPC1,UBB
PABPC1,RPL28
PABPC1,YBX1
PABPC1,RPS17
PABPC1,TNKS1BP1
PABPC1,RPL21
PABPC1,RPL31
PABPC1,RPL24
PABPC1,RPL26L1
PABPC1,SMG5
PABPC1,RPS27L
PABPC1,RPS13
PABPC1,UBC
PABPC1,RPS25
PABPC1,UBA52
PABPC1,RPS10
PABPC1,RPS2
PABPC1,RPS19
PABPC1,RPS18
PABPC1,SMG7
PABPC1,RPL23A
PABPC1,RPL30
PABPC1,RPS24
PABPC1,RPL23
PABPC1,PARN
PABPC1,RPS7
PABPC1,RPS14
PABPC1,PPP2R1A
PABPC1,RPL12
PABPC1,RPS27
PABPC1,RPL26
PABPC1,RPS26
PABPC1,RPS15
NCKAP1,RNF4
NCKAP1,TIMM50
NCKAP1,YWHAB
NCKAP1,SIRT7
NCKAP1,YWHAZ
NCKAP1,RYK
NCKAP1,TCF4
NCKAP1,NTRK1
NCKAP1,SPP1
NCKAP1,PTK2
NCKAP1,SYK
NCKAP1,PSMA7
NCKAP1,VAV1
NCKAP1,VAV2
GADD45G,KAT5
GADD45G,REL
GADD45G,RDH13
GADD45G,PCNA
GADD45G,UTP14A
GADD45G,SMARCB1
GADD45G,TSNAX
GADD45G,PIAS4
GADD45G,PPARG
GADD45G,HP
GADD45G,TP53
GADD45G,MAP2K3
SPTBN2,USP14
SPTBN2,TRIM25
SPTBN2,UBE2A
SPTBN2,YKT6
SPTBN2,TMED2
SPTBN2,SPTBN4
SPTBN2,STX5
SPTBN2,TMED3
SPTBN2,TMED10
SPTBN2,SPTBN5
SPTBN2,TMED9
SPTBN2,TMED7
SPTBN2,USO1
EEA1,HIST1H2AB
EEA1,RNF2
EEA1,KIAA0368
EEA1,MKL2
EEA1,PTPN23
EEA1,TP53
EEA1,HAUS6
EEA1,VCP
EEA1,EEA1
EEA1,GAPVD1
EEA1,PCMT1
EEA1,ZFYVE9
EEA1,KEAP1
EEA1,IGF1R
EEA1,LRBA
EEA1,PCNA
EEA1,TNK2
EEA1,RAB5A
EEA1,RRAD
EEA1,USP47
EEA1,ERBB2
EEA1,PROM1
EEA1,GTPBP4
EEA1,KIAA1429
EEA1,ZFYVE16
EEA1,SFN
EEA1,SEC13
EEA1,SNX1
EEA1,RAB11A
EEA1,PIK3C3
EEA1,RAB7A
EEA1,EGFR
EEA1,TFRC
EEA1,GOLGA2
EEA1,RAB4A
RASSF1,XPO1
RASSF1,STK4
RASSF1,XPO6
RASSF1,TEAD2
RASSF1,RASSF1
RASSF1,RHOA
RASSF1,SMURF1
RASSF1,SKP2
RASSF1,TUBB
RASSF1,TERT
RASSF1,TUBG1
RASSF1,SUV39H1
RASSF1,SMARCA4
RASSF1,TGFBR1
RASSF1,TGFBR2
RASSF1,RELA
RASSF1,SKP1
RASSF1,STK11
RASSF1,TP53
PARP4,TEP1
PARP4,RFWD2
PARP4,RNF123
PARP4,SMAD3
MVP,PSAP
MVP,TRIM27
MVP,RFWD2
MVP,RBPMS
MVP,NF2
MVP,SERTAD1
MVP,U2AF2
MVP,TRAF6
MVP,ZMIZ2
MVP,TP53
MVP,SIRT7
MVP,PSMD14
MVP,TCF4
MVP,PARP4
MVP,VAT1
MVP,TGM2
MVP,TEP1
MVP,MVP
MVP,STAT5B
MVP,VAC14
MVP,TNF
MVP,PTEN
MVP,NKX2-1
MVP,SKIL
MVP,SNW1
MVP,REL
MVP,MYC
MVP,RNF111
MVP,UBC
MVP,SKI
HDAC2,RPS25
HDAC2,IGF2BP3
HDAC2,LRBA
HDAC2,PRDM16
HDAC2,KHSRP
HDAC2,TFAP4
HDAC2,MTA1
HDAC2,TP53
HDAC2,RCOR1
HDAC2,PKM
HDAC2,TWIST1
HDAC2,SERPINH1
HDAC2,POLD3
HDAC2,KPNB1
HDAC2,RBPJ
HDAC2,HSPA4
HDAC2,SP3
HDAC2,KLF4
HDAC2,PML
HDAC2,TFRC
HDAC2,SMARCC2
HDAC2,JUP
HDAC2,ZBTB7A
HDAC2,ING2
HDAC2,RB1
HDAC2,PADI4
HDAC2,VPRBP
HDAC2,MTA3
HDAC2,SEPT9
HDAC2,SIN3A
HDAC2,WHSC1
HDAC2,HUWE1
HDAC2,MEN1
HDAC2,YY1
HDAC2,UBE2H
HDAC2,TPT1
HDAC2,PCK2
HDAC2,TOP2B
HDAC2,PRDX1
HDAC2,SMAD2
HDAC2,MKI67
HDAC2,SP1
HDAC2,SIRT7
HDAC2,SUZ12
HDAC2,HDAC7
HDAC2,METTL3
HDAC2,SAP130
HDAC2,WRN
HDAC2,KDM1A
HDAC2,NCOR2
HDAC2,LIMA1
HDAC2,LMNA
HDAC2,SETDB1
HDAC2,PABPC1
HDAC2,SMARCB1
HDAC2,UBA52
HDAC2,PHF1
HDAC2,SMARCA4
HDAC2,KLC4
HDAC2,SMN1
HDAC2,PHC2
HDAC2,SNAI1
HDAC2,HDAC2
HDAC2,SENP1
HDAC2,MYCN
HDAC2,NUMB
HDAC2,SNAI2
HDAC2,NFATC1
HDAC2,KLC2
HDAC2,HNRNPK
HDAC2,SMARCA5
HDAC2,NFKBIA
HDAC2,TPX2
HDAC2,PRKAA1
HDAC2,PARP1
HDAC2,ZYX
HDAC2,MRE11A
HDAC2,TP73
HDAC2,ZC3HAV1
HDAC2,SIRT6
HDAC2,RPS6KA3
HDAC2,MBD3
HDAC2,LSM14A
HDAC2,HR
HDAC2,RPS6KA1
HDAC2,PHC1
HDAC2,HIST1H1D
HDAC2,HIF1A
HDAC2,REST
HDAC2,NFE2L2
HDAC2,RLIM
HDAC2,NFKB1
HDAC2,PRDM4
HDAC2,RACGAP1
HDAC2,RELA
HDAC2,MECOM
HDAC2,TSC22D3
HDAC2,STAT3
HDAC2,ING1
HDAC2,UBE2M
HDAC2,UBE2E2
HDAC2,TAF15
HDAC2,SOX2
HDAC2,OBSL1
HDAC2,RPL4
HDAC2,MYC
HDAC2,RUNX1
HDAC2,TOP2A
HDAC2,SIN3B
HDAC2,KDM5C
HDAC2,TAF6
HDAC2,RPL3
HDAC2,RPL18
HDAC2,NCL
HDAC2,ZBTB16
HDAC2,YAP1
HDAC2,PRDM1
HDAC2,MOV10
HDAC2,MTA2
HDAC2,RPL15
HDAC2,NTRK1
HDAC2,LARP7
HDAC2,PIAS4
HDAC2,TCP1
HDAC2,KMT2A
HDAC2,SUV39H1
HDAC2,MDM2
HDAC2,HSPA8
HDAC2,SYK
HDAC2,RBBP4
HDAC2,RBBP7
HDAC2,NPM1
HDAC2,SMAD7
HDAC2,PELP1
HDAC2,MAF
HDAC2,SUMO2
HDAC2,MYH9
HDAC2,RBL1
HDAC2,SIRT1
HDAC2,SAP30
HDAC2,UBC
HDAC2,PPP1CC
HDAC2,IGF2BP1
HDAC2,TNKS1BP1
HDAC2,SMAD4
HDAC2,YWHAZ
HDAC2,S100A8
HDAC2,PSMA3
HDAC2,KIAA1429
HDAC2,TRIM25
HDAC2,RPL13
HDAC2,MAX
HDAC2,PARK7
HDAC2,PPP1R13L
HDAC2,HIF1AN
HDAC2,SS18L1
HDAC2,UBE2L6
HDAC2,XRCC5
HDAC2,TARS
HDAC2,RPS16
HDAC2,SNW1
HDAC2,MAFK
HDAC2,KDM6A
HDAC2,PLK1
HDAC2,MAGED2
HDAC2,VCL
HDAC2,PRKDC
HDAC2,HSP90AB1
HDAC2,KLF5
HDAC2,TXNIP
HDAC2,RPS3
HDAC2,TAB1
HDAC2,HMGA1
HDAC2,SEC13
HDAC2,PRRC2C
HDAC2,SNRNP70
HDAC2,HSP90AA1
HDAC2,IRS1
HDAC2,NR3C1
HDAC2,NR2E1
HDAC2,WDR5
