"V1","V2"
"XRCC5","VRK3"
"XRCC5","YY1"
"XRCC5","UHRF2"
"XRCC5","THRB"
"XRCC5","XPC"
"XRCC5","UBE2N"
"XRCC5","WHSC1"
"XRCC5","H2BFS"
"XRCC5","VHL"
"RAVER1","GADD45B"
"STX5","TMED9"
"STX5","INS"
"STX5","SEC24D"
"PRELID1","SLMO1"
"PRELID1","TRIAP1"
"TAF1B","TRB"
"TAF1B","H2AFB1"
"TAF1B","H2AFJ"
"TAF1B","ZNF2"
"TAF1B","POLR2K"
"TAF1B","H2BFS"
"AGT","LEP"
"AGT","IL6"
"AGT","CXCL12"
"AGT","INS"
"HIST1H2AJ","ZNF217"
"HIST1H2AJ","HOXA4"
"HIST1H2AJ","H2AFB1"
"HIST1H2AJ","VRK1"
"HIST1H2AJ","VRK3"
"HIST1H2AJ","YY1"
"HIST1H2AJ","THBS1"
"HIST1H2AJ","RARB"
"HIST1H2AJ","TNRC6C"
"HIST1H2AJ","H2AFJ"
"HIST1H2AJ","PKNOX1"
"HIST1H2AJ","TAF9B"
"HIST1H2AJ","PHC1"
"HIST1H2AJ","PHC3"
"HIST1H2AJ","POLR2K"
"HIST1H2AJ","H2BFS"
"HIST1H2AJ","SMC3"
"HIST1H2AJ","HOXB1"
"HIST1H2AJ","WDR5"
"HIST1H2AJ","TAF1B"
"SIRT2","WDTC1"
"UBE3A","WSB1"
"UBE3A","UBE2Q1"
"UBE3A","SPSB1"
"UBE3A","SNRPN"
"UBE3A","TRIM65"
"UBE3A","PHKA2"
"UBE3A","TP53BP2"
"UBE3A","TRIM69"
"UBE3A","ZBTB16"
"UBE3A","CELA2B"
"UBE3A","UBE2N"
"UBE3A","YWHAE"
"UBE3A","WDR5"
"UBE3A","VHL"
"HECW1","PSMB11"
"HECW1","PSMB10"
"SHH","WSB1"
"SHH","PSMB11"
"SHH","OLIG2"
"SHH","VEGFA"
"SHH","BDNF"
"SHH","INS"
"SHH","PSMB10"
"TRMT11","WDR48"
"CNOT6","TNRC6C"
"CNOT6","GADD45B"
"CNOT6","TNKS1BP1"
"CNOT6","CNOT8"
"SERPINE1","LEP"
"SERPINE1","THBS1"
"SERPINE1","IL6"
"SERPINE1","VEGFA"
"SERPINE1","MMP9"
"SERPINE1","INS"
"SERPINE1","WWTR1"
"SERPINE1","IGF2"
"NR1I2","TFAP2C"
"TOPBP1","RAD9B"
"TOPBP1","TOP2B"
"TOPBP1","ZBTB17"
"TOPBP1","RAD1"
"TOPBP1","RFC2"
"TMEM173","XRCC5"
"RPS20","VRK1"
"RPS20","VRK3"
"THAP1","ZCCHC10"
"THAP1","WT1"
"TAF3","TBPL2"
"TAF3","TAF7L"
"TAF3","TAF13"
"TAF3","TAF9B"
"TAF3","TAF7"
"TAF3","POLR2K"
"TAF3","TAF1L"
"TAF3","TAF12"
"TAF3","TAF5L"
"RPS6KB1","TNS1"
"RPS6KB1","VEGFA"
"RPS6KB1","INS"
"RPS6KB1","VHL"
"RPS6KB1","NR1I2"
"FOXO4","YWHAQ"
"FOXO4","VDR"
"FOXO4","YWHAE"
"PRKAB1","LEP"
"PRKAB1","PRKAG3"
"PRKAB1","SESN3"
"PRKAB1","PRKAG2"
"PRKAB1","SESN1"
"TAF6","TBPL2"
"TAF6","TAF7L"
"TAF6","TBPL1"
"TAF6","SUPT7L"
"TAF6","TAF13"
"TAF6","TAF9B"
"TAF6","TAF7"
"TAF6","POLR2K"
"TAF6","TAF1L"
"TAF6","TAF12"
"TAF6","NABP2"
"TAF6","NFYA"
"TAF6","TADA2A"
"TAF6","PHF20"
"TAF6","TAF5L"
"TAF6","ELL3"
"TAF6","WDR5"
"TAF6","TAF3"
"PSME4","PSMB11"
"PSME4","NFKBIB"
"PSME4","TAF7L"
"PSME4","UBD"
"PSME4","PSMB10"
"PSME4","PPP2R5C"
"PSME4","VHL"
"PSME4","UBE3A"
"PSME4","HECW1"
"PSME4","SHH"
"MAF","IL6"
"MAF","PRDM1"
"MAF","WWTR1"
"MAF","WHSC1"
"FANCC","USP1"
"FANCC","RAD1"
"FANCC","RFC2"
"FANCC","WDR48"
"FANCC","TOPBP1"
"BBC3","TP53BP2"
"BBC3","PPP1R13B"
"BBC3","BCL2A1"
"MAGEA2","MAGEA2B"
"SP3","YY1"
"SP3","VEGFA"
"SP3","RPS20"
"YWHAB","TTC28"
"YWHAB","DDIT4"
"YWHAB","YWHAQ"
"YWHAB","TP53BP2"
"YWHAB","WWTR1"
"YWHAB","YWHAE"
"YWHAB","PPP2R5C"
"YWHAB","RPS6KB1"
"YWHAB","FOXO4"
"MAF1","PHC1"
"MAF1","PHC3"
"MAF1","SNAI2"
"CDKN2C","TNRC6C"
"CDKN2C","CDKN1C"
"LRPAP1","SHH"
"MYOT","LDB3"
"VASP","WDTC1"
"VASP","YWHAQ"
"VASP","UBE2N"
"VASP","YWHAE"
"VASP","UBE3A"
"SUPT3H","SUPT7L"
"SUPT3H","TAF9B"
"SUPT3H","TAF7"
"SUPT3H","TAF12"
"SUPT3H","TADA2A"
"SUPT3H","TAF5L"
"SUPT3H","TAF6"
"PPM1D","YWHAB"
"PBX1","H2AFB1"
"PBX1","MAMLD1"
"PBX1","MAML2"
"PBX1","H2AFJ"
"PBX1","PKNOX1"
"PBX1","POLR2K"
"PBX1","H2BFS"
"PBX1","HOXB1"
"PBX1","WDR5"
"PBX1","HIST1H2AJ"
"HIC1","NFKBIB"
"NABP1","TAF13"
"NABP1","POLR2K"
"NABP1","NABP2"
"NABP1","ELL3"
"NABP1","TAF6"
"PHKG2","PRKAG2"
"PHKG2","PHKA2"
"PHKG2","SCO2"
"PHKG2","UBE3A"
"PHKG2","PRKAB1"
"SCAMP1","ZMIZ2"
"SCAMP1","UBE3A"
"STEAP3","BNIP3L"
"STX2","STX5"
"PRKD1","YWHAQ"
"PRKD1","PKD1"
"PPA1","UBE2N"
"USP39","YBX1"
"USP39","SNRPN"
"USP39","POLR2K"
"USP39","TRIM8"
"USP39","TRMT10C"
"TRIM24","TAF7"
"TRIM24","TRIM8"
"TRIM24","YWHAB"
"PPFIBP1","YWHAQ"
"PPFIBP1","S100A4"
"PPFIBP1","YWHAB"
"CALD1","MYLK"
"HOXA9","WDR5"
"HOXA9","PBX1"
"SENP1","ZNF420"
"SENP1","SUMO4"
"SENP1","PRDM1"
"SENP1","SNAI2"
"EAF2","POLR2K"
"EAF2","ELL3"
"EAF2","VHL"
"CSNK1G3","YWHAQ"
"CSNK1G3","YWHAE"
"CSNK1G3","YWHAB"
"APTX","OGG1"
"APTX","NTHL1"
"APTX","XRCC5"
"TNFRSF10B","XIAP"
"TNFRSF10B","TNFRSF10D"
"TNFRSF10B","TNFRSF10C"
"TNFRSF10B","SCAMP1"
"NES","OLIG2"
"NES","VEGFA"
"NES","BDNF"
"NES","PROM1"
"SMARCD1","TOP2B"
"SMARCD1","VDR"
"HNF4A","VDR"
"HNF4A","TADA2A"
"HNF4A","NR1I2"
"HNF4A","TAF6"
"FBXO4","WSB1"
"FBXO4","UBE2Q1"
"FBXO4","SPSB1"
"FBXO4","TRIM69"
"FBXO4","ZBTB16"
"FBXO4","UBE2N"
"FBXO4","YWHAE"
"FBXO4","VHL"
"FBXO4","UBE3A"
"NUPR1","TP53INP1"
"RNF128","UBE2N"
"TSC2","PRKAG3"
"TSC2","DDIT4"
"TSC2","TNS1"
"TSC2","PRKAG2"
"TSC2","YWHAQ"
"TSC2","INS"
"TSC2","YWHAE"
"TSC2","UBE3A"
"TSC2","RPS6KB1"
"TSC2","PRKAB1"
"TSC2","YWHAB"
"TSC2","PKD1"
"IDH3B","NT5C3A"
"PPP2R4","WDR82"
"PPP2R4","PPP2R5C"
"PPP2R4","RPS6KB1"
"PPP2R4","SP3"
"RABGGTA","RAB4A"
"RAD17","RAD9B"
"RAD17","RAD1"
"RAD17","RFC2"
"RAD17","XRCC5"
"RAD17","TOPBP1"
"RAD17","FANCC"
"PCBP4","ZNF385A"
"PTTG1IP","RAB4A"
"TAF6L","ZNF541"
"TAF6L","ZNF217"
"TAF6L","TAF7L"
"TAF6L","SUPT7L"
"TAF6L","TAF13"
"TAF6L","TAF9B"
"TAF6L","TAF7"
"TAF6L","TAF1L"
"TAF6L","TAF12"
"TAF6L","TADA2A"
"TAF6L","TAF5L"
"TAF6L","TAF3"
"TAF6L","TAF6"
"TAF6L","SUPT3H"
"POLR2J","HOXA4"
"POLR2J","H2AFB1"
"POLR2J","YY1"
"POLR2J","POLD3"
"POLR2J","RARB"
"POLR2J","H2AFJ"
"POLR2J","TAF7L"
"POLR2J","PKNOX1"
"POLR2J","YBX1"
"POLR2J","SNRPN"
"POLR2J","TAF13"
"POLR2J","TAF9B"
"POLR2J","TAF7"
"POLR2J","POLR2K"
"POLR2J","TAF1L"
"POLR2J","TAF12"
"POLR2J","NABP2"
"POLR2J","RFC2"
"POLR2J","H2BFS"
"POLR2J","ELL3"
"POLR2J","HOXB1"
"POLR2J","WDR5"
"POLR2J","HIST1H2AJ"
"POLR2J","TAF3"
"POLR2J","TAF6"
"POLR2J","PBX1"
"POLR2J","NABP1"
"POLR2J","USP39"
"POLR2J","EAF2"
"STK4","WWTR1"
"STK4","FOXO4"
"STK4","AKAP12"
"MSI2","WDR82"
"MSI2","CNOT6"
"MSI2","HOXA9"
"GFPT2","INS"
"RNF125","UBE2N"
"MSL2","TRIM8"
"MSL2","YWHAE"
"MSL2","WDR5"
"YWHAH","PLK3"
"YWHAH","DDIT4"
"YWHAH","YWHAQ"
"YWHAH","TP53BP2"
"YWHAH","WWTR1"
"YWHAH","YWHAE"
"YWHAH","FOXO4"
"YWHAH","YWHAB"
"YWHAH","CSNK1G3"
"YWHAH","TSC2"
"ZCRB1","YBX1"
"ZCRB1","POLR2K"
"ZCRB1","POLR2J"
"TSNAX","TAF12"
"TSNAX","YWHAE"
"CETP","APOH"
"CETP","INS"
"PALB2","POLD3"
"PALB2","RFC2"
"PALB2","FANCC"
"CASP9","ENSG00000258643"
"CASP9","XIAP"
"CASP9","WDTC1"
"CASP9","TNFRSF10B"
"VPRBP","WSB1"
"VPRBP","UBE2Q1"
"VPRBP","SPSB1"
"VPRBP","TRIM69"
"VPRBP","ZBTB16"
"VPRBP","UBE2N"
"VPRBP","VHL"
"VPRBP","UBE3A"
"VPRBP","TOPBP1"
"VPRBP","FBXO4"
"TUBA4A","TPX2"
"TUBA4A","TXNRD1"
"TUBA4A","YBX1"
"TUBA4A","TSSC1"
"TUBA4A","YWHAE"
"TUBA4A","VHL"
"TUBA4A","TTC5"
"TUBA4A","SIRT2"
"TUBA4A","PRKAB1"
"TAF4","TBPL2"
"TAF4","TAF7L"
"TAF4","TBPL1"
"TAF4","SUPT7L"
"TAF4","TAF13"
"TAF4","TAF9B"
"TAF4","TAF7"
"TAF4","POLR2K"
"TAF4","TAF1L"
"TAF4","TAF12"
"TAF4","TADA2A"
"TAF4","PHF20"
"TAF4","TAF5L"
"TAF4","WDR5"
"TAF4","TAF3"
"TAF4","TAF6"
"TAF4","SUPT3H"
"TAF4","TAF6L"
"TAF4","POLR2J"
"SIN3B","H2AFB1"
"SIN3B","THBS1"
"SIN3B","TNRC6C"
"SIN3B","H2AFJ"
"SIN3B","ZBTB16"
"SIN3B","WHSC1"
"SIN3B","H2BFS"
"SIN3B","WDR5"
"SIN3B","HIST1H2AJ"
"SIN3B","UBE3A"
"SIN3B","AKAP12"
"SIN3B","PBX1"
"RFXANK","MEF2B"
"RFXANK","NFYA"
"TUBB2A","ZUFSP"
"TUBB2A","YWHAQ"
"TUBB2A","SERPINB9"
"TUBB2A","YWHAE"
"TUBB2A","TTC5"
"TUBB2A","SIRT2"
"TUBB2A","PPM1D"
"TUBB2A","TUBA4A"
"TNFRSF10A","XIAP"
"TNFRSF10A","TNFRSF10D"
"TNFRSF10A","TNFRSF10C"
"TNFRSF10A","TNFRSF10B"
"TNFRSF10A","IDH3B"
"TNFRSF10A","CASP9"
"NELFCD","POLR2K"
"NELFCD","UBE3A"
"NELFCD","EAF2"
"NELFCD","POLR2J"
"HINFP","ZNHIT1"
"HINFP","ZBTB49"
"HINFP","RPUSD4"
"HINFP","PRRC2C"
"RAD9A","RAD9B"
"RAD9A","OGG1"
"RAD9A","RAD1"
"RAD9A","RFC2"
"RAD9A","TOPBP1"
"RAD9A","FANCC"
"RAD9A","RAD17"
"NUB1","UBD"
"TUBA8","TUBA4A"
"TUBA8","TUBB2A"
"RPL26L1","ZNF274"
"RPL26L1","RPS20"
"RPL26L1","ZCRB1"
"RCHY1","WSB1"
"RCHY1","UBE2Q1"
"RCHY1","SPSB1"
"RCHY1","TRIM69"
"RCHY1","ZBTB16"
"RCHY1","TRIM8"
"RCHY1","RFC2"
"RCHY1","UBE2N"
"RCHY1","YWHAE"
"RCHY1","HOXB1"
"RCHY1","VHL"
"RCHY1","UBE3A"
"RCHY1","FBXO4"
"RCHY1","VPRBP"
"USP49","TMEM173"
"TFAP4","VRK1"
"TFAP4","UHRF2"
"TFAP4","PKNOX1"
"TFAP4","XRCC5"
"TFAP4","TOPBP1"
"TFAP4","SP3"
"TFAP4","SIN3B"
"SP100","PRAM1"
"SP100","PHC1"
"SP100","TRIM8"
"SP100","NUP88"
"SP100","SENP1"
"SP100","TRIM45"
"TP73","PSMB11"
"TP73","TTLL5"
"TP73","SPSB1"
"TP73","PLK3"
"TP73","LOC613037"
"TP73","AGBL2"
"TP73","PIWIL1"
"TP73","RNF38"
"TP73","MTHFSD"
"TP73","TRAPPC11"
"TP73","UBE4B"
"TP73","PLAGL1"
"TP73","TP53BP2"
"TP73","WT1"
"TP73","WWTR1"
"TP73","PPP1R13B"
"TP73","PSMB10"
"TP73","TRMT11"
"TP73","PSME4"
"TP73","BBC3"
"TP73","SP3"
"TP73","RCHY1"
"POLRMT","NES"
"NUP155","NUP88"
"NUP155","SP100"
"HIST1H2BA","ZNF217"
"HIST1H2BA","HOXA4"
"HIST1H2BA","H2AFB1"
"HIST1H2BA","YY1"
"HIST1H2BA","ZNHIT1"
"HIST1H2BA","THBS1"
"HIST1H2BA","RARB"
"HIST1H2BA","TNRC6C"
"HIST1H2BA","H2AFJ"
"HIST1H2BA","PKNOX1"
"HIST1H2BA","XPC"
"HIST1H2BA","TAF9B"
"HIST1H2BA","PHC1"
"HIST1H2BA","PHC3"
"HIST1H2BA","POLR2K"
"HIST1H2BA","MEF2A"
"HIST1H2BA","UBE2N"
"HIST1H2BA","WHSC1"
"HIST1H2BA","H2BFS"
"HIST1H2BA","SMC3"
"HIST1H2BA","HOXB1"
"HIST1H2BA","WDR5"
"HIST1H2BA","XRCC5"
"HIST1H2BA","TAF1B"
"HIST1H2BA","HIST1H2AJ"
"HIST1H2BA","PBX1"
"HIST1H2BA","POLR2J"
"HIST1H2BA","SIN3B"
"HIST1H2BA","USP49"
"HIST1H2AD","ZNF217"
"HIST1H2AD","HOXA4"
"HIST1H2AD","H2AFB1"
"HIST1H2AD","YY1"
"HIST1H2AD","THBS1"
"HIST1H2AD","RARB"
"HIST1H2AD","TNRC6C"
"HIST1H2AD","H2AFJ"
"HIST1H2AD","PKNOX1"
"HIST1H2AD","TAF9B"
"HIST1H2AD","PHC1"
"HIST1H2AD","PHC3"
"HIST1H2AD","POLR2K"
"HIST1H2AD","H2BFS"
"HIST1H2AD","SMC3"
"HIST1H2AD","HOXB1"
"HIST1H2AD","WDR5"
"HIST1H2AD","TAF1B"
"HIST1H2AD","HIST1H2AJ"
"HIST1H2AD","PBX1"
"HIST1H2AD","POLR2J"
"HIST1H2AD","SIN3B"
"HIST1H2AD","HIST1H2BA"
"TCF4","TWIST2"
"TCF4","INS"
"TCF4","MEF2A"
"TCF4","TWIST1"
"TCF4","CDKN2C"
"TCF4","TRIM24"
"TCF4","NES"
"FBXO11","WSB1"
"FBXO11","UBE2Q1"
"FBXO11","SPSB1"
"FBXO11","TRIM69"
"FBXO11","ZBTB16"
"FBXO11","UBE2N"
"FBXO11","VHL"
"FBXO11","UBE3A"
"FBXO11","FBXO4"
"FBXO11","VPRBP"
"FBXO11","TNFRSF10A"
"FBXO11","RCHY1"
"MEAF6","BRPF3"
"MEAF6","WDR5"
"MEAF6","HIST1H2AJ"
"MEAF6","MSL2"
"MEAF6","HIST1H2BA"
"MEAF6","HIST1H2AD"
"CASP6","XIAP"
"CASP6","BDNF"
"CASP6","CASP9"
"NFATC1","IL6"
"NFATC1","YWHAQ"
"NFATC1","MEF2A"
"NFATC1","RFC2"
"NFATC1","SMC3"
"NFATC1","WDR48"
"NFATC1","XRCC5"
"NFATC1","RPS6KB1"
"NFATC1","MAF"
"NFATC1","SP3"
"NFATC1","SMARCD1"
"NFATC1","HIST1H2BA"
"NFATC1","HIST1H2AD"
"FOXN1","YY1"
"POLR2F","HOXA4"
"POLR2F","H2AFB1"
"POLR2F","YY1"
"POLR2F","POLD3"
"POLR2F","RARB"
"POLR2F","H2AFJ"
"POLR2F","TAF7L"
"POLR2F","PKNOX1"
"POLR2F","YBX1"
"POLR2F","SNRPN"
"POLR2F","TAF13"
"POLR2F","TAF9B"
"POLR2F","TAF7"
"POLR2F","POLR2K"
"POLR2F","TAF1L"
"POLR2F","TAF12"
"POLR2F","NABP2"
"POLR2F","RFC2"
"POLR2F","H2BFS"
"POLR2F","ELL3"
"POLR2F","HOXB1"
"POLR2F","WDR5"
"POLR2F","TAF1B"
"POLR2F","HIST1H2AJ"
"POLR2F","RPS20"
"POLR2F","TAF3"
"POLR2F","TAF6"
"POLR2F","PBX1"
"POLR2F","NABP1"
"POLR2F","USP39"
"POLR2F","EAF2"
"POLR2F","POLR2J"
