"V1","V2"
"CFTR","MSN"
"CFTR","CAND1"
"PXN","NIN"
"PXN","SHMT2"
"PXN","CTNNB1"
"ATG16L1","YWHAQ"
"ATG16L1","TPI1"
"ATG16L1","MAT2A"
"ATG16L1","HEXIM1"
"ATG16L1","MSN"
"BRCA1","XIAP"
"BRCA1","YWHAQ"
"BRCA1","TPI1"
"BRCA1","TP73"
"BRCA1","JUP"
"BRCA1","TERF1"
"BRCA1","GMPS"
"BRCA1","H2AFV"
"BRCA1","PYGL"
"BRCA1","LDHB"
"BRCA1","DHX15"
"BRCA1","CAPZB"
"BRCA1","HSPB1"
"BRCA1","ATF2"
"BRCA1","POT1"
"BRCA1","LGALS3"
"BRCA1","HUWE1"
"BRCA1","CTNNB1"
"BRCA1","MSN"
"BRCA1","CAND1"
"BRCA1","DYRK1A"
"BRCA1","CDK2"
"BRCA1","RECQL4"
"EWSR1","ZNF217"
"EWSR1","TPI1"
"EWSR1","UBE2M"
"EWSR1","H2AFV"
"EWSR1","LDHB"
"EWSR1","CUL4B"
"EWSR1","HDGF"
"EWSR1","PIH1D1"
"EWSR1","HEXIM1"
"EWSR1","ATXN3"
"EWSR1","AAR2"
"EWSR1","CTNNB1"
"EWSR1","MSN"
"EWSR1","NEDD8"
"EWSR1","CAND1"
"EWSR1","CUL3"
"EWSR1","RECQL4"
"EWSR1","COPS5"
"EWSR1","ATG16L1"
"EWSR1","BRCA1"
"GNMT","CBSL"
"GNMT","ENSG00000160200"
"GNMT","MAT1A"
"GNMT","MTHFR"
"GNMT","BHMT"
"GNMT","MTR"
"GNMT","TERF1"
"GNMT","SHMT1"
"GNMT","SHMT2"
"GNMT","POT1"
"GNMT","HUWE1"
"CUL1","ASB16"
"CUL1","TPI1"
"CUL1","TP73"
"CUL1","UBE2M"
"CUL1","UBA3"
"CUL1","DNMT3B"
"CUL1","DHX15"
"CUL1","SHMT2"
"CUL1","NSFL1C"
"CUL1","FBXO6"
"CUL1","HUWE1"
"CUL1","ATXN3"
"CUL1","CTNNB1"
"CUL1","NEDD8"
"CUL1","CAND1"
"CUL1","CUL3"
"CUL1","CDK2"
"CUL1","RECQL4"
"CUL1","COPS5"
"CUL1","EEF1A2"
"CUL1","HECW2"
"CUL1","EWSR1"
"CUL7","YWHAQ"
"CUL7","ASB16"
"CUL7","TPI1"
"CUL7","UBE2M"
"CUL7","JUP"
"CUL7","UBA3"
"CUL7","H2AFV"
"CUL7","CUL4B"
"CUL7","DHX15"
"CUL7","CAPZB"
"CUL7","ATIC"
"CUL7","ATP6V1A"
"CUL7","SHMT2"
"CUL7","FBXO6"
"CUL7","HUWE1"
"CUL7","NEDD8"
"CUL7","CUL3"
"CUL7","HECW2"
"CUL7","BRCA1"
"CUL7","EWSR1"
"CUL7","CUL1"
"ITFG1","ANKRD40"
"ITFG1","FBXO6"
"ITFG1","CTNNB1"
"ITFG1","EWSR1"
"DNMT1","YWHAQ"
"DNMT1","MAT1A"
"DNMT1","AHCYL2"
"DNMT1","DNMT3A"
"DNMT1","H2AFV"
"DNMT1","DNMT3B"
"DNMT1","CUL4B"
"DNMT1","MAT2A"
"DNMT1","AHCYL1"
"DNMT1","CDK2"
"DNMT1","ATG16L1"
"DNMT1","BRCA1"
"AGR2","YWHAQ"
"AGR2","TPI1"
"AGR2","ADK"
"AGR2","UBE2M"
"AGR2","HK1"
"AGR2","H2AFV"
"AGR2","DHX15"
"AGR2","CAPZB"
"AGR2","ATIC"
"AGR2","NHLRC2"
"AGR2","FH"
"AGR2","ATP6V1A"
"AGR2","SHMT2"
"AGR2","LGALS3"
"AGR2","HUWE1"
"AGR2","CAND1"
"AGR2","EEF1A2"
"AGR2","EWSR1"
"AGR2","CUL1"
"NTRK1","TBCE"
"NTRK1","SERPINB6"
"NTRK1","YWHAQ"
"NTRK1","PAPSS1"
"NTRK1","TPI1"
"NTRK1","TLE3"
"NTRK1","MTR"
"NTRK1","JUP"
"NTRK1","GMPS"
"NTRK1","ACAT2"
"NTRK1","HK1"
"NTRK1","MYO6"
"NTRK1","LDHB"
"NTRK1","CUL4B"
"NTRK1","DHX15"
"NTRK1","CAPZB"
"NTRK1","MAT2A"
"NTRK1","HSPB1"
"NTRK1","DNM1L"
"NTRK1","ATIC"
"NTRK1","NHLRC2"
"NTRK1","ATP6V1A"
"NTRK1","SHMT2"
"NTRK1","HDGF"
"NTRK1","HUWE1"
"NTRK1","FOXK1"
"NTRK1","CTNNB1"
"NTRK1","CAND1"
"NTRK1","CUL3"
"NTRK1","DYRK1A"
"NTRK1","CDK2"
"NTRK1","COPS5"
"NTRK1","EWSR1"
"NTRK1","CUL1"
"NTRK1","DNMT1"
"SIRT1","TP73"
"SIRT1","H2AFV"
"SIRT1","FOS"
"SIRT1","DNMT3B"
"SIRT1","CTNNB1"
"SIRT1","DYRK1A"
"SIRT1","CDK2"
"SIRT1","RECQL4"
"SIRT1","EWSR1"
"SIRT1","DNMT1"
"MYC","ZNF217"
"MYC","SDC1"
"MYC","SERPINB6"
"MYC","YWHAQ"
"MYC","TPI1"
"MYC","TP73"
"MYC","NME1-NME2"
"MYC","TLE3"
"MYC","UBE2M"
"MYC","JUP"
"MYC","GPC1"
"MYC","GMPS"
"MYC","ACAT2"
"MYC","DNMT3A"
"MYC","HK1"
"MYC","MYO6"
"MYC","H2AFV"
"MYC","PYGL"
"MYC","FOS"
"MYC","LDHB"
"MYC","DHX15"
"MYC","CAPZB"
"MYC","MAT2A"
"MYC","HSPB1"
"MYC","ATIC"
"MYC","SHMT2"
"MYC","NSFL1C"
"MYC","HUWE1"
"MYC","AAR2"
"MYC","CTNNB1"
"MYC","MSN"
"MYC","CAND1"
"MYC","NME2"
"MYC","AHCYL1"
"MYC","CDK2"
"MYC","RECQL4"
"MYC","BRCA1"
"MYC","CUL1"
"MYC","DNMT1"
"MYC","NTRK1"
"MYC","SIRT1"
"FUS","YWHAQ"
"FUS","TP73"
"FUS","LDHB"
"FUS","CUL4B"
"FUS","DHX15"
"FUS","MAT2A"
"FUS","HSPB1"
"FUS","PIH1D1"
"FUS","HEXIM1"
"FUS","AAR2"
"FUS","CTNNB1"
"FUS","NEDD8"
"FUS","CAND1"
"FUS","CUL3"
"FUS","CDK2"
"FUS","RECQL4"
"FUS","COPS5"
"FUS","ATG16L1"
"FUS","BRCA1"
"FUS","EWSR1"
"FUS","CUL1"
"FUS","CUL7"
"FUS","ITFG1"
"FUS","AGR2"
"FUS","NTRK1"
"FUS","MYC"
"EFTUD2","ZNF217"
"EFTUD2","SERPINB6"
"EFTUD2","YWHAQ"
"EFTUD2","NME1-NME2"
"EFTUD2","UBE2M"
"EFTUD2","AHCYL2"
"EFTUD2","GMPS"
"EFTUD2","H2AFV"
"EFTUD2","LDHB"
"EFTUD2","DHX15"
"EFTUD2","CAPZB"
"EFTUD2","MAT2A"
"EFTUD2","HSPB1"
"EFTUD2","SHMT2"
"EFTUD2","HDGF"
"EFTUD2","CTH"
"EFTUD2","PIH1D1"
"EFTUD2","HEXIM1"
"EFTUD2","HUWE1"
"EFTUD2","FOXK1"
"EFTUD2","ATXN3"
"EFTUD2","AAR2"
"EFTUD2","CTNNB1"
"EFTUD2","MSN"
"EFTUD2","CAND1"
"EFTUD2","CUL3"
"EFTUD2","CDK2"
