"V1","V2"
"TAS2R50","TAS2R8"
"TAS2R50","SSTR4"
"TAS2R50","SUCNR1"
"TAS2R50","TAS2R40"
"TAS2R50","TAS2R46"
"TAS2R50","TAS2R13"
"TAS2R50","S1PR3"
"TAS2R50","TAS2R20"
"TAS2R50","TAS2R3"
"TAS2R50","PNOC"
"TAS2R50","SSTR2"
"TAS2R50","TAS2R30"
"TAS2R50","TAS2R31"
"TAS2R50","TAS2R10"
"TAS2R50","OXER1"
"TAS2R50","TAS2R39"
"TAS2R50","TAS2R14"
"TAS2R50","TAS2R43"
"TAS2R50","TAS2R4"
"TAS2R50","RXFP3"
"TAS2R50","TAS2R38"
"OXGR1","TAS2R9"
"OXGR1","TAS2R1"
"OXGR1","TAS2R60"
"OXGR1","TAS2R8"
"OXGR1","SSTR4"
"OXGR1","SUCNR1"
"OXGR1","TAS2R40"
"OXGR1","TAS2R46"
"OXGR1","TAS2R13"
"OXGR1","S1PR3"
"OXGR1","TAS2R20"
"OXGR1","TAS2R3"
"OXGR1","PNOC"
"OXGR1","SSTR2"
"OXGR1","TAS2R30"
"OXGR1","TAS2R31"
"OXGR1","TAS2R10"
"OXGR1","OXER1"
"OXGR1","TAS2R39"
"OXGR1","TAS2R14"
"OXGR1","TAS2R43"
"OXGR1","TAS2R4"
"OXGR1","RXFP3"
"OXGR1","TAS2R38"
"OXGR1","TAS2R50"
"TAS2R16","TAS2R9"
"TAS2R16","TAS2R1"
"TAS2R16","TAS2R60"
"TAS2R16","TAS2R8"
"TAS2R16","SSTR4"
"TAS2R16","SUCNR1"
"TAS2R16","TAS2R40"
"TAS2R16","TAS2R46"
"TAS2R16","TAS2R13"
"TAS2R16","S1PR3"
"TAS2R16","TAS2R20"
"TAS2R16","TAS2R3"
"TAS2R16","PNOC"
"TAS2R16","SSTR2"
"TAS2R16","TAS2R30"
"TAS2R16","TAS2R31"
"TAS2R16","TAS2R10"
"TAS2R16","OXER1"
"TAS2R16","TAS2R39"
"TAS2R16","TAS2R14"
"TAS2R16","TAS2R43"
"TAS2R16","TAS2R4"
"TAS2R16","RXFP3"
"TAS2R16","TAS2R38"
"TAS2R16","TAS2R50"
"TAS2R16","OXGR1"
"TAS2R5","TAS2R9"
"TAS2R5","TAS2R1"
"TAS2R5","TAS2R60"
"TAS2R5","TAS2R8"
"TAS2R5","SSTR4"
"TAS2R5","SUCNR1"
