"node","type"
"PIP5K1C",2
"C1orf85",2
"GNB2",2
"TFAM",2
"STAT5B",2
"CD209",2
"NAA50",2
"MGST1",2
"TRIM9",2
"MADD",2
"C3AR1",2
"ANAPC10",2
"TNF",2
"MAP3K5",2
"LETM1",2
"FBXL19",2
"MET",2
"ASB2",2
"PTK2",2
"FBXW4",2
"TLR1",2
"MAP3K14",2
"CDK12",2
"RBCK1",2
"DST",2
"IL6R",2
"MTMR12",2
"TANK",2
"RANGAP1",2
"FBXL18",2
"SNX2",2
"CSF1R",2
"COX19",2
"LRRC59",2
"TOMM70A",2
"TUBG1",2
"ING5",2
"IRF3",2
"SCO1",2
"ETFB",2
"SLC25A3",2
"GFER",2
"ALK",2
"ATN1",2
"HSPA6",2
"NKX3-1",2
"SLC15A1",2
"CSF2RB",2
"MAPK12",2
"KARS",2
"MGAT4B",2
"FBXO44",2
"ASB6",2
"TRIM37",2
"HAX1",2
"ASB8",2
"IRF7",2
"SSBP1",2
"ETV6",2
"LAS1L",2
"PTPMT1",2
"TCEB1",2
"UBE2I",2
"NOS3",2
"CLPB",2
"CDC7",2
"GHSR",2
"CCL2",2
"UBE3C",2
"SSR4",2
"TLR9",2
"PGAM5",2
"COX17",2
"PLCG2",2
"KLHL42",2
"CDK5",2
"NR2F2",2
"ANAPC1",2
"COMMD2",2
"IKBIP",2
"RHOA",2
"C2CD5",2
"TRIM63",2
"FBXW8",2
"MAPK8IP1",2
"DNM2",2
"USP8",2
"LACTB",2
"KBTBD6",2
"STAT6",2
"CD59",2
"TRIM39",2
"YWHAG",2
"CPOX",2
"BTBD1",2
"UBB",2
"ZMYM2",2
"TAF15",2
"DENND1B",2
"COPS2",2
"CYB5R1",2
"AGPS",2
"PDHA1",2
"CHCHD10",2
"COX5A",2
"HSP90AA4P",2
"TUBA1A",2
"MAPK13",2
"DUSP7",2
"SH2D2A",2
"MTHFD1",2
"PTK2B",2
"RNF111",2
"RBBP6",2
"NDUFV1",2
"IFNAR1",2
"PIK3CG",2
"SETDB1",2
"RPS6KA3",2
"PRKCDBP",2
"PVRL1",2
"COX6B1",2
"IFNA10",2
"UBE2O",2
"AK2",2
"FBXO22",2
"EPOR",2
"FBXO10",2
"TICAM1",2
"UBE2D3",2
"ATP5J",2
"EIF4EBP1",2
"UBE2L6",2
"MAS1",2
"HACE1",2
"KLHL41",2
"MICU2",2
"AKT1S1",2
"TUBGCP2",2
"PFKFB2",2
"BTK",2
"RCN2",2
"ASB12",2
"PTS",2
"PDGFB",2
"TARBP2",2
"SORBS2",2
"ACOT2",2
"EDEM2",2
"COMMD10",2
"GLB1",2
"RUNX1",2
"CDC26",2
"RHEB",2
"EHHADH",2
"DAB1",2
"RIPK1",2
"MYEF2",2
"UBE2M",2
"POLR2H",2
"FBXO32",2
"SP1",2
"TRIM11",2
"FAT3",2
"AFAP1",2
"SLC25A1",2
"SMARCB1",2
"STAT1",2
"TMED2",2
"MPL",2
"SLC25A10",2
"COPS7B",2
"GNB5",2
"IL6ST",2
"MARCKS",2
"TRAF3",2
"CSF3R",2
"PRDX3",2
"PFKP",2
"MAP2K4",2
"SMAD3",2
"FAS",2
"FBXL14",2
"PDCD1",2
"TRIM14",2
"MMAB",2
"KIAA0232",2
"CD14",2
"YAP1",2
"CENPE",2
"GHR",2
"UBR2",2
"ASB13",2
"AXL",2
"CHCHD6",2
"OCIAD1",2
"IRAK2",2
"LNPEP",2
"TUBB4B",2
"MYL9",2
"MAP1S",2
"ANAPC11",2
"LPCAT1",2
"IRF1",2
"FBXW2",2
"FLOT2",2
"MAPK4",2
"SMURF2",2
"PTGS2",2
"UBE2C",2
"HERC4",2
"GPS1",2
"UBE2V2",2
"WDR20",2
"ASB10",2
"STOM",2
"STAT5A",2
"SOAT1",2
"ASB1",2
"ZNRF1",2
"NAMPT",2
"FSHR",2
"DEPTOR",2
"IL2RG",2
"ASB14",2
"FGG",2
"RNF7",2
"PFN1",2
"PJA2",2
"RACGAP1",2
"ACADVL",2
"VDAC2",2
"SRC",2
"UBR4",2
"JOSD1",2
"FBXO31",2
"FBXO21",2
"DET1",2
"UBE2E3",2
"TOMM22",2
"XPO1",2
"MYO5A",2
"FAM3C",2
"ATAD3B",2
"NDUFA9",2
"NOS1",2
"KLHL21",2
"RNF34",2
"HECTD3",2
"PDPK1",2
"UBA52",2
"PON1",2
"FBXL16",2
"CD28",2
"CD80",2
"CXCR4",2
"SLC6A15",2
"SDF4",2
"EFEMP1",2
"MAP3K8",2
"CD151",2
"IL2RB",2
"GH1",2
"KCTD7",2
"DOCK7",2
"TAB3",2
"WWOX",2
"C4A",2
"C3",2
"SNAI1",2
"FBXO40",2
"SSR1",2
"KBTBD8",2
"RASA1",2
"STXBP4",2
"MEAF6",2
"FBXO11",2
"OPA1",2
"FBXO27",2
"ASB5",2
"HERC3",2
"RCHY1",2
"SNX27",2
"PLP2",2
"CLEC7A",2
"VPRBP",2
"CASP9",2
"SH3RF1",2
"YWHAH",2
"ASB18",2
"RNF6",2
"CD180",2
"FBXL3",2
"UBQLN1",2
"LMO4",2
"PTK6",2
"PPP2R4",2
"TRIM44",2
"TSC2",2
"GRB14",2
"MIB2",2
"CHCHD4",2
"FBXO4",2
"MLLT4",2
"RCOR3",2
"FBXL13",2
"RNF213",2
"SLC5A5",2
"UBE2U",2
"DCN",2
"RNF220",2
"CALD1",2
"CD9",2
"IFNGR1",2
"PDE3B",2
"SCAMP1",2
"PYCR2",2
"UBA6",2
"FBXO17",2
"SCN3B",2
"AKAP12",2
"COA6",2
"CDKN2C",2
"FAM136A",2
"IL12RB2",2
"FOXO6",2
"NDUFA5",2
"CD38",2
"RNF144B",2
"PRKAB1",2
"UQCRC1",2
"FGFR3",2
"BTBD6",2
"FOXO4",2
"ABCG8",2
"RPS6KB1",2
"UBA5",2
"PGRMC1",2
"STOML2",2
"VAV1",2
"SIGLEC7",2
"PYCR1",2
"UBE2G1",2
"STK11IP",2
"IL18",2
"FBXO30",2
"UBA7",2
"RAB4B",2
"SDHA",2
"ASB9",2
"ASB15",2
"TRIM50",2
"UBE3A",2
"LAMB3",2
"TRMT10C",2
"TNFSF10",2
"SRSF5",2
"UBE2S",2
"DCUN1D4",2
"XRCC3",2
"TIMM8A",2
"VHL",2
"SPSB2",2
"CD86",2
"TRAF7",2
"CD82",2
"KLHL5",2
"PLEKHG3",2
"NLRP3",2
"PPP2R5C",2
"UBE2H",2
"CLIP3",2
"COMMD9",2
"WDR48",2
"FRS3",2
"IL2RA",2
"SMC3",2
"IL12A",2
"TMEM14B",2
"OMA1",2
"SMIM12",2
"TIMM44",2
"PHF20",2
"SLC25A20",2
"UBE2N",2
"VDAC1",2
"ASB17",2
"UBE2J1",2
"UBOX5",2
"CBFB",2
"FBXW12",2
"CD36",2
"HECTD2",2
"TRIM8",2
"SLC25A12",2
"TMEM41B",2
"CSF1",2
"ZC3H7A",2
"UBE2W",2
"CACNA1G",2
"IL1B",2
"TXN",2
"SLC25A25",2
"TAX1BP3",2
"ZBTB16",2
"KITLG",2
"ASB16",2
"KLHL11",2
"PTPRC",2
"PPP2R5A",2
"GNG12",2
"USP1",2
"TRIM69",2
"IFNA2",2
"KLHL29",2
"IL10",2
"FEM1C",2
"EPO",2
"STAT2",2
"HSP90AB4P",2
"TEK",2
"PPA2",2
"TRIM71",2
"UNC93B1",2
"MICU1",2
"SLC2A12",2
"TPM2",2
"CTLA4",2
"ME2",2
"PIK3AP1",2
"INS",2
"SERTAD1",2
"PIK3R5",2
"ASB11",2
"RETN",2
"CCR1",2
"TRIM36",2
"SFTPA1",2
"TBC1D10B",2
"BIK",2
"NOX4",2
"YWHAQ",2
"SPG7",2
"SUGT1",2
"TBC1D7",2
"RNF19A",2
"PIANP",2
"SLC22A6",2
"SPSB4",2
"SPSB3",2
"FBXL7",2
"S100A1",2
"CCL14",2
"F2RL1",2
"MMP9",2
"CNPY4",2
"COMMD5",2
"CLEC4E",2
"IL1R1",2
"MYBPH",2
"S100B",2
"OSM",2
"POFUT1",2
"TNFSF11",2
"DCUN1D2",2
"TRIM4",2
"TEC",2
"KLHL3",2
"IL10RA",2
"UBE2D4",2
"MICAL3",2
"VEGFA",2
"SLC2A4",2
"OPA3",2
"IFNA14",2
"SYAP1",2
"GNG10",2
"GNG11",2
"TNPO1",2
"UCHL1",2
"ATAT1",2
"VAMP2",2
"KIAA1958",2
"FBXL20",2
"CSF2",2
"C5AR1",2
"CCDC58",2
"TCEB3",2
"UBAC1",2
"YTHDF3",2
"ANKRD9",2
"TXNDC11",2
"TLR3",2
"TOMM7",2
"PRR5",2
"SYP",2
"C12orf73",2
"IL3RA",2
"TBX21",2
"RBFOX3",2
"WDR89",2
"IL13RA1",2
"PIK3CD",2
"TLR2",2
"TRIAP1",2
"TRDN",2
"SIGIRR",2
"IFNA4",2
"BRPF3",2
"GNG7",2
"UQCRQ",2
"GRM2",2
"IFNG",2
"TNS1",2
"GFRA1",2
"NLRC4",2
"UQCRFS1",2
"WDR26",2
"IFNA21",2
"RIPK3",2
"CXCL1",2
"CXCL12",2
"CCL3",2
"ADIPOQ",2
"PVRL4",2
"GNG4",2
"KLHL25",2
"LBP",2
"WSB2",2
"WDR1",2
"SPRR2A",2
"SLC18A1",2
"PNPLA3",2
"CXCL10",2
"TIMM9",2
"SPSB1",2
"USMG5",2
"RALGAPB",2
"MPO",2
"GH2",2
"TSFM",2
"IL12B",2
"TMEM51",2
"TICAM2",2
"UBE2J2",2
"USP9Y",2
"FEM1A",2
"SPI1",2
"CYTIP",2
"MBL2",2
"CMC4",2
"IFNA17",2
"DCUN1D3",2
"IL6",2
"CFI",2
"IFNA8",2
"RGP1",2
"UQCRH",2
"VSIG1",2
"IFNGR2",2
"UBE2G2",2
"GNGT2",2
"CYBB",2
"SNX8",2
"UBE2Q2",2
"CXCL2",2
"TPM3P4",2
"GNGT1",2
"PPP2R5B",2
"YES1",2
"WWP1",2
"TLR5",2
"FBXO9",2
"STAT4",2
"ZNF598",2
"TIMMDC1",2
"IL17A",2
"SH2B3",2
"TREM1",2
"IDO1",2
"TIMM8B",2
"TREM2",2
"TYK2",2
"UBE2Q1",2
"STEAP4",2
"TTC19",2
"MAP3K7CL",2
"IL4",2
"TTC3",2
"TOX2",2
"ZNF746",2
"GHRHR",2
"TIMM17A",2
"TMEM108",2
"TNFSF9",2
"C2",2
"VAV2",2
"FBXW10",2
"RNF182",2
"FBXW9",2
"SURF1",2
"TMEM126A",2
"WDTC1",2
"UFL1",2
"FBXL22",2
"CCR2",2
"GNG3",2
"LY6E",2
"ITGAX",2
"TULP4",2
"UBE3D",2
"TUBD1",2
"UBE3B",2
"TACO1",2
"IFNB1",2
"LPHN3",2
"CR1",2
"IL2",2
"C4B",2
"GNG8",2
"GNG13",2
"KBTBD13",2
"FBXO41",2
"IL13",2
"IL23R",2
"CSF3",2
"LEP",2
"NEURL2",2
"UBE2F",2
"RNF217",2
"TLR6",2
"ENSG00000173366",2
"TLR10",2
"TLR8",2
"TLR7",2
"TMBIM1",2
"IFNA7",2
"IFNA6",2
"IFNA16",2
"KLHL1",2
"UNKL",2
"CLEC6A",2
"MRC1",2
"WSB1",2
"LY86",2
"PIK3R6",2
"TRIM16L",2
"ZNF645",2
"MTCP1",2
"TFR2",2
"TCL1B",2
"TMEM126B",2
"TRIB3",2
"YME1L1",2
"ZNRF2",2
"ZMIZ2",2
"STOX2",2
"TMEM14C",2
"TRIL",2
"mitochondrial genome maintenance",6
"activation of MAPK activity",6
"lipopolysaccharide binding",6
"amyloid-beta binding",6
"regulation of cell growth",6
"virus receptor activity",6
"ruffle",6
"immunological synapse",6
"phosphotyrosine residue binding",6
"lipopolysaccharide immune receptor activity",6
"phagocytic cup",6
"regulation of protein phosphorylation",6
"positive regulation of protein phosphorylation",6
"positive regulation of endothelial cell proliferation",6
"inner acrosomal membrane",6
"activation of innate immune response",6
"toll-like receptor signaling pathway",6
"adaptive immune response",6
"B cell proliferation involved in immune response",6
"T cell mediated immunity",6
"nitric oxide production involved in inflammatory response",6
"regulation of dendritic cell cytokine production",6
"MyD88-dependent toll-like receptor signaling pathway",6
"MyD88-independent toll-like receptor signaling pathway",6
"molecular_function",6
"protein kinase activity",6
"protein serine/threonine kinase activity",6
"protein kinase inhibitor activity",6
"transmembrane signaling receptor activity",6
