source,target
CTNNB1,GPC1
CTNNB1,PRPF19
CTNNB1,SLC25A5
CTNNB1,HIF1A
CTNNB1,KHDRBS1
CTNNB1,FBXW11
CTNNB1,UBE2L6
CTNNB1,SLC25A1
CTNNB1,SMAD3
CTNNB1,HIST1H4A
CTNNB1,RPL8
CTNNB1,PIK3CA
CTNNB1,EP300
CTNNB1,PPIE
CTNNB1,DVL3
CTNNB1,RPS3
CTNNB1,TUBB4B
CTNNB1,RPL23
CTNNB1,SFPQ
CTNNB1,NONO
CTNNB1,RPSA
CTNNB1,SMAD2
CTNNB1,UBE2D1
CTNNB1,RBMX
CTNNB1,PTGS2
CTNNB1,STAT1
CTNNB1,USP11
CTNNB1,EGFR
CTNNB1,PIN1
CTNNB1,STIP1
CTNNB1,PIK3R1
CTNNB1,SIRT1
CTNNB1,FERMT2
CTNNB1,PML
CTNNB1,CUL1
CTNNB1,RUVBL1
CTNNB1,DDX5
CTNNB1,LSM12
CTNNB1,RPL11
CTNNB1,KIAA1429
CTNNB1,USP10
CTNNB1,MCM2
CTNNB1,RNF4
CTNNB1,EWSR1
CTNNB1,RUVBL2
CTNNB1,PSMB6
CTNNB1,RPL28
CTNNB1,RPL30
CTNNB1,RPL4
CTNNB1,HNRNPK
CTNNB1,RPS3A
CTNNB1,NTRK1
CTNNB1,PTPN13
CTNNB1,RPL10
CTNNB1,PRKDC
CTNNB1,RPL7A
CTNNB1,RPLP2
CTNNB1,PSMD7
CTNNB1,IKBKB
CTNNB1,NCL
CTNNB1,PCNA
CTNNB1,KRAS
CTNNB1,GSK3B
CTNNB1,RBM39
CTNNB1,TARDBP
CTNNB1,G3BP1
CTNNB1,CYLD
CTNNB1,MKI67
CTNNB1,HDAC4
CTNNB1,HNRNPA1
CTNNB1,HNRNPM
CTNNB1,FBXW7
CTNNB1,RPS2
CTNNB1,HSPA1A
CTNNB1,PCBP2
CTNNB1,XPO1
CTNNB1,RPL9
CTNNB1,PAN2
CTNNB1,RALY
CTNNB1,PSMC3
CTNNB1,EFTUD2
CTNNB1,PRKCA
CTNNB1,EIF2S1
CTNNB1,SRC
CTNNB1,IMPDH2
CTNNB1,EGLN3
CTNNB1,DYNC1H1
CTNNB1,TRIM25
CTNNB1,POLR2A
CTNNB1,RPS8
CTNNB1,PSMD1
CTNNB1,RPL12
CTNNB1,GNB2L1
CTNNB1,PA2G4
CTNNB1,HERC2
CTNNB1,RBM17
CTNNB1,DHX9
CTNNB1,HNRNPU
CTNNB1,YBX1
CTNNB1,MATR3
CTNNB1,MAGOHB
CTNNB1,TUBB
CTNNB1,STAU1
CTNNB1,RPS14
CTNNB1,RPL23A
CTNNB1,LUC7L2
CTNNB1,RPS27A
CTNNB1,TRIM28
CTNNB1,PABPC1
CTNNB1,TFAP2A
CTNNB1,EIF4A3
CTNNB1,PSMC6
CTNNB1,WWP2
CTNNB1,ILF3
CTNNB1,OTUB1
CTNNB1,TXN
CTNNB1,DDX3X
CTNNB1,PSMA4
CTNNB1,PSMC4
CTNNB1,PSMD5
CTNNB1,PSMD8
CTNNB1,RBX1
CTNNB1,PSMA3
CTNNB1,PSME2
CTNNB1,PSMD10
CTNNB1,TGFB1
CTNNB1,PSMA2
CTNNB1,MAPK14
CTNNB1,SNAI1
CTNNB1,PSMB7
CTNNB1,PSMC1
CTNNB1,PSMA6
CTNNB1,PSMD11
CTNNB1,PSMB1
CTNNB1,TCF3
CTNNB1,PSMD3
CTNNB1,TP53
CTNNB1,PSMB4
