"V1","V2"
"SMPD4","SGMS1"
"TPM2","SEMA6D"
"MTAP","MRI1"
"MTAP","FAM49B"
"WDR3","UTP11L"
"WDR3","ZNF746"
"WDR3","WDR12"
"WDR3","WDR43"
"WDR3","WDR74"
"WDR3","TTC27"
"WDR3","RIOK3"
"SLC39A8","TAOK2"
"SLC39A8","TMX2"
"SLC39A8","SLC30A1"
"TXLNG","TXLNB"
"TXLNG","SPICE1"
"UNC93B1","TLR7"
"UNC93B1","TLR8"
"UNC93B1","TLR10"
"UNC93B1","TLR6"
"UNC93B1","YIF1B"
"UNC93B1","TM9SF3"
"UNC93B1","UBE2G2"
"UNC93B1","XPO4"
"UNC93B1","TMED9"
"UNC93B1","ZW10"
"UNC93B1","VPS4A"
"UNC93B1","XPOT"
"UNC93B1","TLR2"
"UNC93B1","TLR3"
"UNC93B1","TTI2"
"UNC93B1","TNPO1"
"UNC93B1","TMCO1"
"UNC93B1","VPS53"
"UNC93B1","TBRG4"
"UNC93B1","TTC27"
"UNC93B1","STAG2"
"UNC93B1","SMPD4"
"PNO1","UTP11L"
"PNO1","WDR12"
"PNO1","WIBG"
"PNO1","WDR43"
"PNO1","WDR74"
"PNO1","RIOK3"
"PNO1","WDR3"
"PHC3","ZNF131"
"PHC3","FAM195A"
"PHC3","TNRC6C"
"NOP16","UTP11L"
"NOP16","WDR12"
"NOP16","WDR74"
"TOM1L2","SZRD1"
"PIK3C2B","PIP5K1A"
"PIK3C2B","YWHAQ"
"HSP90AB4P","UBE3D"
"SCLY","TXNRD1"
"SCLY","WDR1"
"SCLY","UAP1"
"ZC3H12A","IL6"
"STAT2","TLR7"
"STAT2","IFNB1"
"STAT2","IP6K2"
"STAT2","OAS2"
"STAT2","OAS1"
"CHN1","RHOF"
"SCARB1","ZNF598"
"PRC1","ZWINT"
"PRC1","SPC25"
"PRC1","USHBP1"
"PRC1","WDHD1"
"PRC1","SPC24"
"PRC1","INCENP"
"TIMELESS","ZUFSP"
"TIMELESS","PER3"
"TIMELESS","RAD9B"
"TIMELESS","TIPIN"
"TIMELESS","WDHD1"
"TIMELESS","POLD3"
"TIMELESS","TBC1D16"
"TIMELESS","LIG1"
"POLR2K","TCEB3CL2"
"POLR2K","TCEB3C"
"POLR2K","POLD4"
"POLR2K","SNAPC3"
"POLR2K","YY1"
"POLR2K","WTAP"
"POLR2K","POLD3"
"POLR2K","TIAL1"
"POLR2K","XPA"
"POLR2K","POLE4"
"POLR2K","LIG1"
"POLR2K","TCEB3"
"POLR2K","YBX1"
"POLR2K","UBTF"
"POLR2K","TAF13"
"POLR2K","POLR3D"
"POLR2K","SUPT5H"
"POLR2K","SLU7"
"TMEM242","ZDHHC14"
"TMEM242","SIAE"
"KLHL29","ZBTB10"
"TAF12","ZWINT"
"TAF12","USP22"
"TAF12","YEATS2"
"TAF12","TAF13"
"TAF12","YEATS4"
"TAF12","POLR2K"
"USP54","ZEB1"
"RPAP2","ZNHIT2"
"RPAP2","SNAPC3"
"RPAP2","YBX1"
"RPAP2","TAF13"
"RPAP2","SUPT5H"
"RPAP2","POLR2K"
"HPS6","TTC19"
"RSL1D1","UTP11L"
"RSL1D1","SLC25A36"
"RSL1D1","WDR12"
"RSL1D1","WDR43"
"RSL1D1","WDR74"
"RSL1D1","WDR3"
"RSL1D1","PNO1"
"UQCC1","TTC19"
"GALNT1","B4GALNT1"
"GALNT1","GALNT2"
"GALNT1","MUC13"
"GALNT1","MUC16"
"GPSM2","ADRA2C"
"GPSM2","CXCL10"
"GPSM2","PARD3B"
"USP1","POLD4"
"USP1","EME2"
"USP1","POLD3"
"USP1","POLE4"
"USP1","STAT2"
"PPP2R5A","ZWILCH"
"PPP2R5A","ZWINT"
"PPP2R5A","SPC25"
"PPP2R5A","PPP2R5B"
"PPP2R5A","ZW10"
"PPP2R5A","FRAT2"
"PPP2R5A","SHOC2"
"PPP2R5A","SPC24"
"PPP2R5A","INCENP"
"PPP2R5A","WDR82"
"PPP2R5A","TAOK1"
"PPP2R5A","WAPAL"
"PPP2R5A","SGOL2"
"PPP2R5A","NUP37"
"PPP2R5A","STAG2"
"PLXNA2","SEMA3B"
"PLXNA2","FNBP4"
"BLOC1S5","HPS6"
"SURF6","UTP11L"
"SURF6","WDR12"
"SURF6","WDR43"
"SURF6","WDR74"
"SURF6","UBAC1"
"SURF6","NOP16"
"SURF6","RSL1D1"
"MEF2A","VGLL4"
"MEF2A","TCF12"
"PNISR","FNBP4"
"ZNF460","ZNF264"
"RNASEH2A","TIPIN"
"RNASEH2A","OSBP2"
"RNASEH2A","SETD3"
"RNASEH2A","LIG1"
"RNASEH2A","RNASEH1"
"NT5C2","WARS"
"NT5C2","ZNF598"
"NT5C2","CNNM2"
"NT5C2","SZRD1"
"NT5C2","DRG2"
"SNX21","SNX17"
"RAB21","RAB31"
"UTP15","UTP11L"
"UTP15","WDR12"
"UTP15","WDR43"
"UTP15","TTC27"
"UTP15","RIOK3"
"UTP15","WDR3"
"UTP15","PNO1"
"UTP15","RSL1D1"
"RALB","UVRAG"
"MX2","IP6K2"
"MX2","TXNDC12"
"MX2","OAS2"
"MX2","OAS1"
"MX2","STAT2"
"KIF18A","ZWILCH"
"KIF18A","HLA-DQB1"
"KIF18A","HLA-DQA2"
"KIF18A","ZWINT"
"KIF18A","SPC25"
"KIF18A","SPTBN2"
"KIF18A","PPP2R5B"
"KIF18A","TMED9"
"KIF18A","ZW10"
"KIF18A","SPC24"
"KIF18A","INCENP"
"KIF18A","HLA-DQB2"
"KIF18A","TAOK1"
"KIF18A","WAPAL"
"KIF18A","SGOL2"
"KIF18A","NUP37"
"KIF18A","STAG2"
"KIF18A","PRC1"
"KIF18A","PPP2R5A"
"TRAK1","TRAK2"
"TRAK1","PAPD7"
"TRAK1","SYBU"
"USP36","WDR3"
"USP16","WDR54"
"USP16","FGD6"
"SEC24D","HLA-DQB1"
"SEC24D","HLA-DQA2"
"SEC24D","TMA16"
"SEC24D","HLA-DQB2"
"CENPL","ZWILCH"
"CENPL","ZWINT"
"CENPL","SPC25"
"CENPL","PPP2R5B"
"CENPL","ZW10"
"CENPL","SPC24"
"CENPL","INCENP"
"CENPL","TAOK1"
"CENPL","WAPAL"
"CENPL","SGOL2"
"CENPL","NUP37"
"CENPL","STAG2"
"CENPL","PPP2R5A"
"CENPL","KIF18A"
"QSOX1","STC2"
"QSOX1","TIMP2"
"QSOX1","IL6"
"QSOX1","MSLN"
"QSOX1","FAM49B"
"QSOX1","PROS1"
"QSOX1","FSTL3"
"TUBB8","ZNF598"
"TUBB8","TMCO3"
"TUBB8","TUBB6"
"ARHGEF3","RHOF"
"DTX4","DNER"
"HIP1","PACSIN2"
"HIP1","SNX18"
"HIP1","DNAJC6"
"PANK2","TSTD2"
"PANK2","YWHAQ"
"NABP2","SNAPC3"
"NABP2","VPS4A"
"NABP2","TAF13"
"NABP2","SUPT5H"
"NABP2","POLR2K"
"NABP2","RPAP2"
"PTP4A2","CNNM2"
"PTP4A2","UNK"
"PTP4A2","USP47"
"REV1","POLD3"
"REV1","XPA"
"ZC3H7A","WARS"
"ZC3H7A","ZNF598"
"ZC3H7A","YTHDF2"
"ZC3H7A","UBAP2"
"ZC3H7A","YTHDF1"
"ZC3H7A","YTHDF3"
"TRAPPC10","SEC24D"
"RPL36AL","WDR12"
"RPL36AL","ERI1"
"RPL36AL","SECISBP2"
"RPL36AL","SPCS3"
"RPL36AL","SMG6"
"SNX19","UNC93B1"
"RHOBTB2","RHOF"
"RHOBTB2","VAV2"
"RHOBTB2","TRIO"
"RHOBTB2","SRGAP1"
"RHOBTB2","GMIP"
"RHOBTB2","MCF2L"
"RHOBTB2","ARHGAP27"
"RHOBTB2","OPHN1"
"RHOBTB2","TPM2"
"RHOBTB2","CHN1"
"RHOBTB2","ARHGEF3"
"AZI2","TBKBP1"
"AZI2","TXLNG"
"CSF1","STC2"
"CSF1","IL6"
"CSF1","MSLN"
"CSF1","FSTL3"
"CSF1","QSOX1"
"KNTC1","ZWILCH"
"KNTC1","ZWINT"
"KNTC1","SPC25"
"KNTC1","PPP2R5B"
"KNTC1","ZW10"
"KNTC1","SPC24"
"KNTC1","INCENP"
"KNTC1","TAOK1"
"KNTC1","WAPAL"
"KNTC1","SGOL2"
"KNTC1","NUP37"
"KNTC1","STAG2"
"KNTC1","PPP2R5A"
"KNTC1","KIF18A"
"KNTC1","CENPL"
"ACSL1","ELOVL6"
"ACSL1","TGS1"
"FCGR1A","GBP4"
"FCGR1A","GBP7"
"FCGR1A","HLA-DQB1"
"FCGR1A","HLA-DQA2"
"FCGR1A","VAV2"
"FCGR1A","GBP6"
"FCGR1A","GBP5"
"FCGR1A","OAS2"
"FCGR1A","FCGR1B"
"FCGR1A","GBP3"
"FCGR1A","OAS1"
"FCGR1A","WASF1"
"FCGR1A","HLA-DQB2"
"FCGR1A","PTAFR"
"TLR4","TLR7"
"TLR4","TLR6"
"TLR4","IFNB1"
"TLR4","IL6"
"TLR4","TICAM2"
"TLR4","CXCL10"
"TLR4","SIGIRR"
"TLR4","TLR2"
"TLR4","UNC93B1"
"HLA-G","GBP4"
"HLA-G","GBP7"
"HLA-G","HLA-DQB1"
"HLA-G","HLA-DQA2"
"HLA-G","GBP6"
"HLA-G","IP6K2"
"HLA-G","GBP5"
"HLA-G","OAS2"
"HLA-G","FCGR1B"
"HLA-G","GBP3"
"HLA-G","UNK"
"HLA-G","OAS1"
"HLA-G","HLA-DQB2"
"HLA-G","PTAFR"
"HLA-G","STAT2"
"HLA-G","MX2"
"HLA-G","SEC24D"
"HLA-G","FCGR1A"
"TMEM41B","TM9SF3"
"TMEM41B","YTHDF2"
"TMEM41B","ZW10"
"TMEM41B","PTDSS2"
"TMEM41B","XPOT"
"TMEM41B","SLC7A5"
"TMEM41B","SLC5A6"
"WWTR1","CAMTA1"
"WWTR1","TEAD3"
"WWTR1","YWHAQ"
"NFIX","POLR3D"
"NFIX","POLR2K"
"GNAL","SPATA2"
"GNAL","RIC8B"
