"V1","V2"
"CD40LG","IL4"
"CD40LG","IL6"
"CD40LG","IFNG"
"TUBG2","SFI1"
"TTBK2","ZWINT"
"TTBK2","SFI1"
"TUBGCP5","SFI1"
"TUBGCP5","TUBG2"
"ATG10","WIPI1"
"ATG10","WIPI2"
"RPL39L","RPL22L1"
"PRKAG2","PRKAG3"
"PRKAG2","RRAGD"
"PRKAG2","SLC38A9"
"USP13","USP50"
"PNMT","RPS6KA4"
"TOP2B","UNK"
"RAB40A","RAB33A"
"BTC","NRG2"
"BTC","NRG4"
"BTC","NRG3"
"BTC","YES1"
"TLR3","IFNB1"
"TLR3","IL4"
"TLR3","IL6"
"TLR3","TICAM2"
"TLR3","RIPK3"
"UBAC1","FBXO9"
"UBAC1","WWP1"
"UBAC1","SPSB1"
"UBAC1","KLHL25"
"UBAC1","USP48"
"ASZ1","TDRD12"
"ASZ1","MOV10L1"
"ASZ1","PIWIL4"
"ASZ1","TDRD1"
"ASZ1","TDRKH"
"ASZ1","MAEL"
"ASZ1","TDRD9"
"EREG","NRG2"
"EREG","NRG4"
"EREG","NRG3"
"EREG","YES1"
"EREG","BTC"
"STK38L","ZNF598"
"SYCP2","TEX12"
"SYCP2","SYCP3"
"SYCP2","SYCE2"
"SYCP2","STAG3"
"SYCP2","H2AFB1"
"SYCP2","SYCP1"
"SYCP2","SYCE3"
"SYCP2","SYCE1"
"SYCP2","H2AFJ"
"CSF2","IL23R"
"CSF2","IL2"
"CSF2","IL4"
"CSF2","CSF2RA"
"CSF2","CXCL2"
"CSF2","IL6"
"CSF2","CXCL1"
"CSF2","IFNG"
"CSF2","TLR2"
"CSF2","CD40LG"
"CSF2","TLR3"
"SLC2A4","IL6"
"KIAA0226L","SHD"
"VEGFA","TIE1"
"VEGFA","IL2"
"VEGFA","HIF3A"
"VEGFA","IL4"
"VEGFA","ANGPT1"
"VEGFA","IL6"
"VEGFA","TGFB2"
"VEGFA","PTPRJ"
"VEGFA","CXCL1"
"VEGFA","TLR2"
"VEGFA","CSF2"
"CALML6","MYLK3"
"CALML6","CALML4"
"CALML6","MYLK4"
"NCKAP1L","WASL"
"NCKAP1L","WASF1"
"NCKAP1L","RAC2"
"TFF1","TFF2"
"TFF1","MUC5AC"
"TFF1","TFF3"
"PRKCG","PLCE1"
"PRKCG","SPHK1"
"S100B","IL2"
"S100B","SAA1"
"S100B","S100A12"
"S100B","RPS6KA4"
"S100B","STK38"
"S100B","STK38L"
"MAP3K15","SYCE3"
"WAS","SNX9"
"WAS","RHOBTB1"
"WAS","WASL"
"WAS","WASF1"
"WAS","RAC2"
"WAS","NCKAP1L"
"IL1R1","TLR6"
"IL1R1","CSF2RA"
"IL1R1","TLR5"
"IL1R1","YES1"
"IL1R1","IL6"
"IL1R1","TICAM2"
"IL1R1","TLR2"
"IL1R1","TLR3"
"COMMD5","HIF3A"
"COMMD5","WDTC1"
"COMMD5","FBXO9"
"COMMD5","SPSB1"
"COMMD5","WSB2"
"COMMD5","KLHL25"
"PIWIL1","MOV10L1"
"PIWIL1","PIWIL4"
"PIWIL1","TDRD1"
"PIWIL1","TDRKH"
"PIWIL1","MAEL"
"PIWIL1","TDRD9"
"PIWIL1","ASZ1"
"MMP9","IL6"
"MMP9","CXCL1"
"MMP9","IFNG"
"MMP9","TLR2"
"MMP9","VEGFA"
"WDR76","VARS"
"WDR76","USP48"
"RNMT","EIF4E1B"
"RNMT","TRPC4AP"
"S100A1","S100B"
"SPSB3","FBXO9"
"SPSB3","SPSB1"
"SPSB3","WSB2"
"SPSB3","KLHL25"
"SPSB3","COMMD5"
"PACSIN2","SNX9"
"PACSIN2","WASL"
"PACSIN2","WAS"
"UVRAG","WIPI1"
"UVRAG","ULK2"
"UVRAG","USP18"
"UVRAG","ATG10"
"UVRAG","KIAA0226L"
"SUGT1","ENSG00000108825"
"SUGT1","AHSA2"
"SUGT1","WDR76"
"SUGT1","LRCH4"
"MAP3K6","USP4"
"MAP3K6","UBAC1"
"CAMP","PDXK"
"CAMP","IL6"
"CAMP","CXCL1"
"CAMP","TLR3"
"CAMP","MMP9"
"NGF","MUSK"
"NGF","VEGFA"
"SMG6","RPL22L1"
"SMG6","RPL39L"
"PRDM1","IL2"
"RPS21","RPL22L1"
"RPS21","RPL39L"
"RPS21","TRIP4"
"RPS21","SMG6"
"TRIM36","FBXO9"
"TRIM36","WWP1"
"TRIM36","SPSB1"
"TRIM36","KLHL25"
"TRIM36","UBAC1"
"SRF","TRIP4"
"SHB","WASF1"
"SHB","VEGFA"
"SHB","NCKAP1L"
"SUPT5H","RNMT"
"NUP37","ZWINT"
"NUP37","POM121C"
"PIK3R5","PIK3R6"
"PIK3R5","SNX9"
"ZHX2","ZBTB20"
"SSNA1","TPX2"
"SSNA1","SPATA2"
"SSNA1","SFI1"
"SSNA1","TUBG2"
"SSNA1","TTBK2"
"SSNA1","TUBGCP5"
"SSNA1","TBC1D7"
"ATG16L2","WIPI1"
"ATG16L2","WIPI2"
"ATG16L2","ATG10"
"SIRT5","WDTC1"
"INS","CAPZA3"
"INS","WDTC1"
"INS","IL4"
"INS","IL6"
"INS","SLC2A4"
"INS","VEGFA"
"INS","C19orf80"
"INS","INSRR"
"INS","MMP9"
"INS","NGF"
