"V1","V2"
"CXCL10","IL4"
"CXCL10","IDO1"
"CXCL10","IL5"
"CXCL10","IL9"
"CXCL10","IL17A"
"CXCL10","FPR1"
"CXCL10","CXCL2"
"CXCL10","IL6"
"CXCL10","CCL4"
"CXCL10","CXCL5"
"CXCL10","CX3CR1"
"TXNRD1","GPX6"
"TXNRD1","GPX2"
"ADIPOQ","LEP"
"ADIPOQ","BGLAP"
"ADIPOQ","IL6"
"CCL3","CCL3L3"
"CCL3","CSF3"
"CCL3","IL13"
"CCL3","CMKBR6"
"CCL3","IL2"
"CCL3","CCR2"
"CCL3","CCL19"
"CCL3","IL4"
"CCL3","IL5"
"CCL3","IL17A"
"CCL3","CXCL2"
"CCL3","IL6"
"CCL3","CCL4"
"CCL3","CXCL5"
"CCL3","CX3CR1"
"CCL3","CXCL10"
"CXCL12","CSF3"
"CXCL12","VCAN"
"CXCL12","CMKBR6"
"CXCL12","SAA1"
"CXCL12","CCR2"
"CXCL12","CCL19"
"CXCL12","IL17A"
"CXCL12","FPR1"
"CXCL12","CXCL2"
"CXCL12","IL6"
"CXCL12","CCL4"
"CXCL12","CXCL5"
"CXCL12","CX3CR1"
"CXCL12","CXCL10"
"CXCL12","CCL3"
"H2AFJ","HIST2H2AA"
"H2AFJ","SPO11"
"H2AFJ","H2AFB1"
"H2AFJ","FOSB"
"H2AFJ","YY1"
"H2AFJ","TTF1"
"H2AFJ","THBS1"
"H2AFJ","SPI1"
"H2AFJ","TNRC6C"
"PLA2G6","CYP2B6"
"PLA2G6","PTGS1"
"IL22RA1","TSLP"
"IL22RA1","IL19"
"IL22RA1","IL13"
"IL22RA1","IL2"
"IL22RA1","IL4"
"IL22RA1","TYK2"
"IL22RA1","IL5"
"IL22RA1","IL9"
"IL22RA1","IL10RB"
"IL22RA1","IL6"
"IL22RA1","IL22"
"SPC24","ZWILCH"
"SPC24","ZWINT"
"SPC24","SPC25"
"SPC24","PPP2R5B"
"SPC24","ZW10"
"XRCC4","ZSWIM7"
"XRCC4","XRCC6BP1"
"XRCC4","SWSAP1"
"KLRF1","NCR1"
"CXCL1","CSF3"
"CXCL1","IL13"
"CXCL1","CMKBR6"
"CXCL1","SAA1"
"CXCL1","CCR2"
"CXCL1","CCL19"
"CXCL1","IL4"
"CXCL1","IL5"
"CXCL1","IL17A"
"CXCL1","FPR1"
"CXCL1","CXCL2"
"CXCL1","TIMP2"
"CXCL1","HPSE"
"CXCL1","IL6"
"CXCL1","CCL4"
"CXCL1","CXCL5"
"CXCL1","CX3CR1"
"CXCL1","MPO"
"CXCL1","CXCL10"
"CXCL1","CCL3"
"CXCL1","CXCL12"
"PLK3","VRK1"
"TAF7L","TBPL2"
"INCENP","ZWILCH"
"INCENP","ZWINT"
"INCENP","SPC25"
"INCENP","PPP2R5B"
"INCENP","POM121C"
"INCENP","TPX2"
"INCENP","ZW10"
"INCENP","SPC24"
"CCL11","CSF3"
"CCL11","IL13"
"CCL11","IL7"
"CCL11","CMKBR6"
"CCL11","IL2"
"CCL11","CCR2"
"CCL11","IL4"
"CCL11","CCL18"
"CCL11","IL5"
"CCL11","IL9"
"CCL11","IL17A"
"CCL11","FPR1"
"CCL11","IL3"
"CCL11","IL6"
"CCL11","CCL4"
"CCL11","CXCL5"
"CCL11","CX3CR1"
"CCL11","CXCL10"
"CCL11","CXCL12"
"CCL11","CXCL1"
"HS6ST1","NDST3"
"HS6ST1","HS3ST5"
"HS6ST1","GPC5"
"HS6ST1","SULF2"
"PPP2R3B","PPP2R5B"
"SESN3","PRKAG3"
"ASCL1","MYT1L"
"ASCL1","OLIG2"
"WDFY3","ZBTB44"
"NLRC4","TLR8"
"NLRC4","TLR5"
"NLRC4","SPI1"
"XPA","CSB-PGBD3"
"XPA","POLD4"
"XPA","OGG1"
"XPA","POLD3"
"XPA","XRCC4"
"WDR82","PPP2R3B"
"VAT1","MPO"
"POLE4","XRCC2"
"POLE4","POLD4"
"POLE4","POLD3"
"POLE4","XPA"
"SMARCD3","NCR1"
"SMARCD3","TXNRD1"
"IFNG","CSF3"
"IFNG","IL23R"
"IFNG","IL13"
"IFNG","IL7"
"IFNG","IL21"
"IFNG","IL2"
"IFNG","IFNB1"
"IFNG","SELL"
"IFNG","IL4"
"IFNG","PRF1"
"IFNG","IDO1"
"IFNG","IL5"
"IFNG","IL17A"
"IFNG","STAT4"
"IFNG","IL10RB"
"IFNG","IL3"
"IFNG","IFNGR2"
"IFNG","IL27RA"
"IFNG","IL6"
"IFNG","CCL4"
"IFNG","CXCL10"
"IFNG","CCL3"
"NAT2","MPO"
"LIG1","POLD4"
"LIG1","OGG1"
"LIG1","POLD3"
"LIG1","XRCC4"
"LIG1","XPA"
"LIG1","POLE4"
"TBPL1","TBPL2"
"TBPL1","TAF7L"
"TP53RK","TPRKB"
"CYP1B1","GSTA3"
"CYP1B1","GSTA5"
"CYP1B1","CYP2B6"
"CYP1B1","GSTA4"
"CYP1B1","IDO1"
"CYP1B1","GSTM2"
"CYP1B1","GSTM5"
"CYP1B1","GSTT2B"
"HS3ST2","GPC5"
"TP53AIP1","ZNF420"
"MMP3","MMP13"
"MMP3","TIMP3"
"MMP3","IL17A"
"MMP3","TIMP2"
"MMP3","IL6"
"MMP3","NID1"
"MMP3","CCL11"
"TRIAP1","SLMO1"
"TLR2","TLR6"
"TLR2","VCAN"
"TLR2","ITGAX"
"TLR2","CCR2"
"TLR2","IL4"
"TLR2","LILRB2"
"TLR2","IL17A"
"TLR2","TLR5"
"TLR2","FPR1"
"TLR2","IL6"
"TLR2","CXCL10"
"TLR2","CCL3"
"TLR2","CXCL1"
"TLR2","NLRC4"
"TLR2","IFNG"
"TAOK1","ZWILCH"
"TAOK1","ZWINT"
"TAOK1","SPC25"
"TAOK1","PPP2R5B"
"TAOK1","TAOK3"
"TAOK1","ZW10"
"TAOK1","TAOK2"
"TAOK1","SPC24"
"TAOK1","INCENP"
"SDC3","XYLT2"
"SDC3","HS3ST3B1"
"SDC3","HS3ST4"
"SDC3","HS3ST6"
"SDC3","HS6ST3"
"SDC3","NDST3"
"SDC3","NDST4"
"SDC3","HS3ST5"
"SDC3","B3GAT2"
"SDC3","VCAN"
"SDC3","XYLT1"
"SDC3","GPC5"
"SDC3","APOA4"
